shipment_id,event_ts,event_type,event_city,event_state
SHP00000137,2025-04-25T12:00:00,Out For Delivery,New Tasha,AZ
SHP00000137,2025-04-26T08:00:00,Delivered,Susanchester,CO
SHP00000138,2026-01-14T19:00:00,Label Created,Kristinatown,NY
SHP00000138,2026-01-15T11:00:00,Picked Up,Danielport,TX
SHP00000138,2026-01-16T02:00:00,In Transit,Port Patrick,NY
SHP00000138,2026-01-17T14:00:00,Out For Delivery,South Katherineborough,CA
SHP00000138,2026-01-18T19:00:00,Delivered,New Jamesberg,MA
SHP00000142,2025-12-05T01:00:00,Label Created,Sanfordborough,MA
SHP00000142,2025-12-06T20:00:00,Picked Up,Angelborough,AZ
SHP00000142,2025-12-07T07:00:00,In Transit,Andrewtown,TX
SHP00000142,2025-12-08T20:00:00,Out For Delivery,Port Angel,NC
SHP00000142,2025-12-09T04:00:00,Delivered,North Stephanie,WA
SHP00000143,2025-08-17T06:00:00,Label Created,Jessicaside,IL
SHP00000143,2025-08-18T06:00:00,Picked Up,Loriberg,IL
SHP00000143,2025-08-19T05:00:00,In Transit,Mariaview,AZ
SHP00000143,2025-08-20T07:00:00,Out For Delivery,Kathymouth,GA
SHP00000143,2025-08-21T06:00:00,Delivered,Jameston,MA
SHP00000144,2024-03-12T06:00:00,Label Created,Michaelside,VA
SHP00000144,2024-03-13T06:00:00,Picked Up,New Valeriestad,NY
SHP00000144,2024-03-14T20:00:00,In Transit,Port Jennifer,MA
SHP00000144,2024-03-15T02:00:00,Out For Delivery,Lisaport,CA
SHP00000144,2024-03-16T17:00:00,Delivered,Kimberlytown,NY
SHP00000146,2024-07-02T17:00:00,Label Created,South Davidview,AZ
SHP00000146,2024-07-03T15:00:00,Picked Up,Veronicaland,VA
SHP00000146,2024-07-04T02:00:00,In Transit,Rileytown,MA
SHP00000146,2024-07-05T07:00:00,Out For Delivery,Craigville,VA
SHP00000146,2024-07-06T03:00:00,Delivered,Joshuaton,MA
SHP00000149,2024-01-10T07:00:00,Label Created,Collinsmouth,CA
SHP00000149,2024-01-11T07:00:00,Picked Up,East Michael,GA
SHP00000149,2024-01-12T15:00:00,In Transit,West Brianna,WA
SHP00000149,2024-01-13T02:00:00,Out For Delivery,Port Andrew,GA
SHP00000149,2024-01-14T19:00:00,Delivered,North Jodyborough,IL
SHP00000151,2025-07-12T09:00:00,Label Created,Cookshire,CA
SHP00000151,2025-07-13T17:00:00,Picked Up,Katrinamouth,FL
SHP00000151,2025-07-14T11:00:00,In Transit,Alexandriamouth,TX
SHP00000151,2025-07-15T10:00:00,Out For Delivery,Jerrychester,WA
SHP00000151,2025-07-16T04:00:00,Delivered,East Jodi,MA
SHP00000152,2025-11-14T02:00:00,Label Created,Loveland,WA
SHP00000152,2025-11-15T11:00:00,Picked Up,South Jennifer,AZ
SHP00000152,2025-11-16T02:00:00,In Transit,New Jillianbury,IL
SHP00000152,2025-11-17T07:00:00,Out For Delivery,Carrhaven,IL
SHP00000152,2025-11-18T01:00:00,Delivered,Victoriachester,AZ
SHP00000154,2024-04-02T07:00:00,Label Created,West Barbara,NC
SHP00000154,2024-04-03T01:00:00,Picked Up,Calderonstad,IL
SHP00000154,2024-04-04T10:00:00,In Transit,Jonesland,VA
SHP00000154,2024-04-05T09:00:00,Out For Delivery,New Alexanderton,NC
SHP00000154,2024-04-06T02:00:00,Delivered,East Kelli,NY
SHP00000155,2026-02-14T07:00:00,Label Created,Sandraside,CA
SHP00000155,2026-02-15T13:00:00,Picked Up,Popebury,TX
SHP00000155,2026-02-16T09:00:00,In Transit,South Joshuaside,FL
SHP00000155,2026-02-17T03:00:00,Out For Delivery,South Elizabeth,IL
SHP00000155,2026-02-18T12:00:00,Delivered,Cantrellside,MA
SHP00000156,2025-06-14T11:00:00,Label Created,North Johnview,NY
SHP00000156,2025-06-15T15:00:00,Picked Up,Fritzland,MA
SHP00000156,2025-06-16T15:00:00,In Transit,Robinsonmouth,TX
SHP00000156,2025-06-17T13:00:00,Out For Delivery,Nguyenchester,AZ
SHP00000156,2025-06-18T05:00:00,Delivered,New Meganside,GA
SHP00000158,2024-04-20T20:00:00,Label Created,East Jason,CO
SHP00000158,2024-04-21T00:00:00,Picked Up,South Traviston,IL
SHP00000158,2024-04-22T12:00:00,In Transit,West Debbie,TX
SHP00000158,2024-04-23T10:00:00,Out For Delivery,Wallacebury,VA
SHP00000158,2024-04-24T07:00:00,Delivered,Vernonhaven,CO
SHP00000159,2025-03-10T18:00:00,Label Created,South Davidfort,NC
SHP00000159,2025-03-11T20:00:00,Picked Up,East Rachael,NC
SHP00000159,2025-03-12T04:00:00,In Transit,Beasleyhaven,NY
SHP00000159,2025-03-13T18:00:00,Out For Delivery,Port Jamie,TX
SHP00000159,2025-03-14T00:00:00,Delivered,New Andrew,GA
SHP00000160,2024-05-30T10:00:00,Label Created,Perryville,FL
SHP00000160,2024-05-31T07:00:00,Picked Up,Greenmouth,FL
SHP00000160,2024-06-01T11:00:00,In Transit,South Miguelmouth,WA
SHP00000160,2024-06-02T00:00:00,Out For Delivery,Garciaview,CA
SHP00000160,2024-06-03T00:00:00,Delivered,East Jennifer,NY
SHP00000162,2025-02-06T13:00:00,Label Created,Lake Carolyn,TX
SHP00000162,2025-02-07T07:00:00,Picked Up,North Brian,VA
SHP00000162,2025-02-08T04:00:00,In Transit,Millerhaven,MA
SHP00000162,2025-02-09T18:00:00,Out For Delivery,North Thomasshire,NC
SHP00000162,2025-02-10T14:00:00,Delivered,Sherriburgh,NC
SHP00000166,2025-03-20T14:00:00,Label Created,Rossborough,MA
SHP00000166,2025-03-21T10:00:00,Picked Up,New Tiffanystad,VA
SHP00000166,2025-03-22T00:00:00,In Transit,North Sandraton,NC
SHP00000166,2025-03-23T01:00:00,Out For Delivery,North Ryanstad,CA
SHP00000166,2025-03-24T01:00:00,Delivered,Port Shannonmouth,TX
SHP00000167,2025-03-21T13:00:00,Label Created,East Briana,CA
SHP00000167,2025-03-22T05:00:00,Picked Up,West Andrewland,WA
SHP00000167,2025-03-23T19:00:00,In Transit,Lake Glenda,TX
SHP00000167,2025-03-24T14:00:00,Out For Delivery,West Jasmineview,TX
SHP00000167,2025-03-25T18:00:00,Delivered,Port Jennifertown,AZ
SHP00000170,2024-06-22T14:00:00,Label Created,New Beverly,CO
SHP00000170,2024-06-23T12:00:00,Picked Up,Perezville,WA
SHP00000170,2024-06-24T20:00:00,In Transit,South Michael,NY
SHP00000170,2024-06-25T05:00:00,Out For Delivery,South Sierramouth,CO
SHP00000170,2024-06-26T10:00:00,Delivered,Blakebury,MA
SHP00000171,2025-06-08T06:00:00,Label Created,East Lauramouth,NY
SHP00000171,2025-06-09T02:00:00,Picked Up,Courtneyville,FL
SHP00000171,2025-06-10T02:00:00,In Transit,New Stevenchester,GA
SHP00000171,2025-06-11T01:00:00,Out For Delivery,North Scott,FL
SHP00000171,2025-06-12T08:00:00,Delivered,Lake Scott,VA
SHP00000172,2024-05-26T04:00:00,Label Created,North Paul,CO
SHP00000172,2024-05-27T07:00:00,Picked Up,Daniellestad,AZ
SHP00000172,2024-05-28T18:00:00,In Transit,Lake Claireport,CA
SHP00000172,2024-05-29T17:00:00,Out For Delivery,Clarkchester,CO
SHP00000172,2024-05-30T05:00:00,Delivered,South Douglas,MA
SHP00000173,2025-08-11T08:00:00,Label Created,East Russellborough,NY
SHP00000173,2025-08-12T18:00:00,Picked Up,Alvarezberg,FL
SHP00000173,2025-08-13T08:00:00,In Transit,Howardside,IL
SHP00000173,2025-08-14T11:00:00,Out For Delivery,North Jessica,NY
SHP00000173,2025-08-15T13:00:00,Delivered,Davenportton,NY
SHP00000176,2025-11-08T02:00:00,Label Created,Nathanborough,WA
SHP00000176,2025-11-09T11:00:00,Picked Up,Warnerport,GA
SHP00000176,2025-11-10T05:00:00,In Transit,East Kimberlyfort,TX
SHP00000176,2025-11-11T02:00:00,Out For Delivery,Robinsonport,VA
SHP00000176,2025-11-12T08:00:00,Delivered,Bryanport,IL
SHP00000177,2025-11-07T18:00:00,Label Created,East Jeffrey,NC
SHP00000177,2025-11-08T05:00:00,Picked Up,Morrisonstad,NC
SHP00000177,2025-11-09T09:00:00,In Transit,Port Jermaineburgh,TX
SHP00000177,2025-11-10T19:00:00,Out For Delivery,West Ericton,CA
SHP00000177,2025-11-11T02:00:00,Delivered,Lake Bradleyfurt,NY
SHP00000182,2025-02-22T19:00:00,Label Created,Powellport,TX
SHP00000182,2025-02-23T08:00:00,Picked Up,South Christy,AZ
SHP00000182,2025-02-24T08:00:00,In Transit,Jessicahaven,CA
SHP00000182,2025-02-25T03:00:00,Out For Delivery,West Ashley,VA
SHP00000182,2025-02-26T10:00:00,Delivered,Davidshire,GA
SHP00000183,2025-02-06T02:00:00,Label Created,Lake Chrisfurt,IL
SHP00000183,2025-02-07T15:00:00,Picked Up,North Bobmouth,TX
SHP00000183,2025-02-08T11:00:00,In Transit,North Madison,AZ
SHP00000183,2025-02-09T03:00:00,Out For Delivery,Hicksbury,MA
SHP00000183,2025-02-10T00:00:00,Delivered,North Richardhaven,CA
SHP00000184,2025-12-04T07:00:00,Label Created,Juliafort,TX
SHP00000184,2025-12-05T20:00:00,Picked Up,Kevinborough,WA
SHP00000184,2025-12-06T10:00:00,In Transit,Port Jessicastad,CO
SHP00000184,2025-12-07T09:00:00,Out For Delivery,Amandaport,VA
SHP00000184,2025-12-08T17:00:00,Delivered,Annaburgh,NY
SHP00000185,2025-06-28T04:00:00,Label Created,North John,CA
SHP00000185,2025-06-29T06:00:00,Picked Up,Smithburgh,NC
SHP00000185,2025-06-30T01:00:00,In Transit,Samanthamouth,AZ
SHP00000185,2025-07-01T14:00:00,Out For Delivery,Johnsonmouth,CA
SHP00000185,2025-07-02T16:00:00,Delivered,Andersonberg,FL
SHP00000187,2025-04-11T18:00:00,Label Created,West William,GA
SHP00000187,2025-04-12T11:00:00,Picked Up,West Gabrielaburgh,NY
SHP00000187,2025-04-13T03:00:00,In Transit,Farrellstad,TX
SHP00000187,2025-04-14T20:00:00,Out For Delivery,North Janetberg,VA
SHP00000187,2025-04-15T12:00:00,Delivered,West Michaelland,CA
SHP00000194,2025-04-27T01:00:00,Label Created,Jennifermouth,FL
SHP00000194,2025-04-28T16:00:00,Picked Up,East Sherribury,FL
SHP00000194,2025-04-29T02:00:00,In Transit,North Josephview,NC
SHP00000194,2025-04-30T06:00:00,Out For Delivery,Ryanfort,CA
SHP00000194,2025-05-01T13:00:00,Delivered,Gomezfurt,CA
SHP00000195,2024-02-19T18:00:00,Label Created,Alexandertown,GA
SHP00000195,2024-02-20T13:00:00,Picked Up,South Tamara,CA
SHP00000195,2024-02-21T18:00:00,In Transit,South Robert,TX
SHP00000195,2024-02-22T01:00:00,Out For Delivery,Robinsonmouth,CA
SHP00000195,2024-02-23T10:00:00,Delivered,Tinashire,CO
SHP00000197,2025-07-31T04:00:00,Label Created,Johnton,NY
SHP00000197,2025-08-01T15:00:00,Picked Up,Kiddshire,IL
SHP00000197,2025-08-02T13:00:00,In Transit,Shannonton,AZ
SHP00000197,2025-08-03T18:00:00,Out For Delivery,Melissamouth,CO
SHP00000197,2025-08-04T12:00:00,Delivered,Mercermouth,TX
SHP00000198,2025-08-30T11:00:00,Label Created,South Lance,NC
SHP00000198,2025-08-31T12:00:00,Picked Up,Kimberlyville,IL
SHP00000198,2025-09-01T01:00:00,In Transit,North Dominique,NY
SHP00000198,2025-09-02T09:00:00,Out For Delivery,North Adam,CA
SHP00000198,2025-09-03T04:00:00,Delivered,West Carriefurt,CA
SHP00000199,2024-09-06T02:00:00,Label Created,Morrismouth,TX
SHP00000199,2024-09-07T06:00:00,Picked Up,Jessicashire,NY
SHP00000199,2024-09-08T01:00:00,In Transit,East David,AZ
SHP00000199,2024-09-09T17:00:00,Out For Delivery,Lake Amyview,NY
SHP00000199,2024-09-10T01:00:00,Delivered,South Annchester,VA
SHP00000201,2024-05-16T11:00:00,Label Created,Nathanielmouth,FL
SHP00000201,2024-05-17T11:00:00,Picked Up,Tiffanyfurt,MA
SHP00000201,2024-05-18T10:00:00,In Transit,Kennedyshire,WA
SHP00000201,2024-05-19T12:00:00,Out For Delivery,Port Marcview,FL
SHP00000201,2024-05-20T07:00:00,Delivered,Andersonhaven,AZ
SHP00000202,2025-07-24T08:00:00,Label Created,Port Kelly,WA
SHP00000202,2025-07-25T11:00:00,Picked Up,Olsonmouth,CO
SHP00000202,2025-07-26T06:00:00,In Transit,Karachester,GA
SHP00000202,2025-07-27T19:00:00,Out For Delivery,Harperside,WA
SHP00000202,2025-07-28T15:00:00,Delivered,Wendyfort,GA
SHP00000206,2025-05-19T11:00:00,Label Created,Andrewhaven,NY
SHP00000206,2025-05-20T07:00:00,Picked Up,Port Joseph,VA
SHP00000206,2025-05-21T11:00:00,In Transit,North Ryan,FL
SHP00000206,2025-05-22T18:00:00,Out For Delivery,Johnsonside,CO
SHP00000206,2025-05-23T00:00:00,Delivered,North Caleb,WA
SHP00000207,2025-03-13T20:00:00,Label Created,East Thomas,WA
SHP00000207,2025-03-14T03:00:00,Picked Up,East Rebecca,CA
SHP00000207,2025-03-15T14:00:00,In Transit,Cookville,VA
SHP00000207,2025-03-16T18:00:00,Out For Delivery,West Angela,TX
SHP00000207,2025-03-17T12:00:00,Delivered,Moralesmouth,MA
SHP00000209,2025-05-09T03:00:00,Label Created,Garrisonshire,FL
SHP00000209,2025-05-10T16:00:00,Picked Up,Reneefort,NC
SHP00000209,2025-05-11T19:00:00,In Transit,South Marychester,CA
SHP00000209,2025-05-12T00:00:00,Out For Delivery,New Marilyn,WA
SHP00000209,2025-05-13T16:00:00,Delivered,Ramirezfort,NY
SHP00000210,2025-10-19T12:00:00,Label Created,Lake Ashley,WA
SHP00000210,2025-10-20T15:00:00,Picked Up,South Patricia,CO
SHP00000210,2025-10-21T19:00:00,In Transit,Huffmanbury,AZ
SHP00000210,2025-10-22T18:00:00,Out For Delivery,Blakestad,CO
SHP00000210,2025-10-23T16:00:00,Delivered,East Robertland,CA
SHP00000212,2025-02-13T07:00:00,Label Created,Petersenbury,CO
SHP00000212,2025-02-14T04:00:00,Picked Up,Terrychester,FL
SHP00000212,2025-02-15T17:00:00,In Transit,Jonesburgh,IL
SHP00000212,2025-02-16T04:00:00,Out For Delivery,South Sierraport,CO
SHP00000212,2025-02-17T04:00:00,Delivered,East Kristin,GA
SHP00000213,2025-03-12T04:00:00,Label Created,New Brettville,NC
SHP00000213,2025-03-13T12:00:00,Picked Up,South Rogerside,NC
SHP00000213,2025-03-14T14:00:00,In Transit,New Ryanport,WA
SHP00000213,2025-03-15T17:00:00,Out For Delivery,Smithbury,MA
SHP00000213,2025-03-16T05:00:00,Delivered,East Edward,MA
SHP00000215,2024-08-20T05:00:00,Label Created,Ashleymouth,GA
SHP00000215,2024-08-21T12:00:00,Picked Up,South Nicole,NC
SHP00000215,2024-08-22T05:00:00,In Transit,New Kimberlybury,NY
SHP00000215,2024-08-23T16:00:00,Out For Delivery,Erikafort,FL
SHP00000215,2024-08-24T10:00:00,Delivered,New Alanport,AZ
SHP00000217,2024-02-01T16:00:00,Label Created,New Amber,CA
SHP00000217,2024-02-02T01:00:00,Picked Up,East Austinbury,MA
SHP00000217,2024-02-03T07:00:00,In Transit,Karinabury,IL
SHP00000217,2024-02-04T09:00:00,Out For Delivery,Ianborough,GA
SHP00000217,2024-02-05T17:00:00,Delivered,West Juliehaven,AZ
SHP00000218,2025-06-11T03:00:00,Label Created,North Cynthia,GA
SHP00000218,2025-06-12T12:00:00,Picked Up,North Patriciaburgh,CO
SHP00000218,2025-06-13T18:00:00,In Transit,North Benjamin,CA
SHP00000218,2025-06-14T20:00:00,Out For Delivery,Lake Rebecca,VA
SHP00000218,2025-06-15T14:00:00,Delivered,New Stephaniefurt,NY
SHP00000219,2024-09-16T14:00:00,Label Created,New Jamesport,CO
SHP00000219,2024-09-17T04:00:00,Picked Up,East Stephanieborough,GA
SHP00000219,2024-09-18T03:00:00,In Transit,Christianton,NC
SHP00000219,2024-09-19T13:00:00,Out For Delivery,East Bruce,CO
SHP00000219,2024-09-20T14:00:00,Delivered,West Todd,TX
SHP00000220,2024-09-10T20:00:00,Label Created,North Brandonburgh,CO
SHP00000220,2024-09-11T07:00:00,Picked Up,Thompsonbury,NY
SHP00000220,2024-09-12T11:00:00,In Transit,East Raymondmouth,AZ
SHP00000220,2024-09-13T20:00:00,Out For Delivery,South Devin,NY
SHP00000220,2024-09-14T12:00:00,Delivered,Masonview,CO
SHP00000221,2024-09-10T16:00:00,Label Created,Randyburgh,WA
SHP00000221,2024-09-11T00:00:00,Picked Up,Wilkersonshire,NY
SHP00000221,2024-09-12T12:00:00,In Transit,South Michelleton,TX
SHP00000221,2024-09-13T11:00:00,Out For Delivery,Reynoldsmouth,AZ
SHP00000221,2024-09-14T17:00:00,Delivered,Jonathantown,IL
SHP00000222,2025-06-25T03:00:00,Label Created,North Thomasborough,NY
SHP00000222,2025-06-26T12:00:00,Picked Up,North Joshua,GA
SHP00000222,2025-06-27T08:00:00,In Transit,North Brandyshire,GA
SHP00000222,2025-06-28T07:00:00,Out For Delivery,New Darren,TX
SHP00000222,2025-06-29T08:00:00,Delivered,West Gary,VA
SHP00000223,2025-07-14T11:00:00,Label Created,North Mark,FL
SHP00000223,2025-07-15T13:00:00,Picked Up,South Craighaven,TX
SHP00000223,2025-07-16T02:00:00,In Transit,Courtneyborough,NC
SHP00000223,2025-07-17T13:00:00,Out For Delivery,East Julia,MA
SHP00000223,2025-07-18T03:00:00,Delivered,Port Mckenzieburgh,AZ
SHP00000224,2024-06-21T02:00:00,Label Created,North Kevinhaven,VA
SHP00000224,2024-06-22T09:00:00,Picked Up,Mirandastad,CA
SHP00000224,2024-06-23T08:00:00,In Transit,Justinfurt,AZ
SHP00000224,2024-06-24T07:00:00,Out For Delivery,West Tiffany,NY
SHP00000224,2024-06-25T11:00:00,Delivered,Maddenview,FL
SHP00000227,2024-03-26T04:00:00,Label Created,North Heatherville,AZ
SHP00000227,2024-03-27T04:00:00,Picked Up,Waltersport,IL
SHP00000227,2024-03-28T07:00:00,In Transit,West Raymond,CA
SHP00000227,2024-03-29T10:00:00,Out For Delivery,West Michelle,CO
SHP00000227,2024-03-30T13:00:00,Delivered,Lorrainetown,AZ
SHP00000229,2025-07-02T12:00:00,Label Created,West Ryan,WA
SHP00000229,2025-07-03T03:00:00,Picked Up,Lake Davidstad,IL
SHP00000229,2025-07-04T11:00:00,In Transit,South Joseside,GA
SHP00000229,2025-07-05T15:00:00,Out For Delivery,Perryview,MA
SHP00000229,2025-07-06T09:00:00,Delivered,Dixonmouth,CO
SHP00000230,2025-07-19T15:00:00,Label Created,South Micheleberg,GA
SHP00000230,2025-07-20T10:00:00,Picked Up,Jenniferland,NC
SHP00000230,2025-07-21T08:00:00,In Transit,Michaelborough,MA
SHP00000230,2025-07-22T15:00:00,Out For Delivery,New Charlesport,WA
SHP00000230,2025-07-23T03:00:00,Delivered,West Edward,CO
SHP00000231,2024-02-04T17:00:00,Label Created,Lake Andrewton,NC
SHP00000231,2024-02-05T13:00:00,Picked Up,New Stephanie,AZ
SHP00000231,2024-02-06T01:00:00,In Transit,South David,IL
SHP00000231,2024-02-07T02:00:00,Out For Delivery,Paulborough,VA
SHP00000231,2024-02-08T01:00:00,Delivered,Lake Nicholas,TX
SHP00000234,2025-09-30T12:00:00,Label Created,Sarahview,CO
SHP00000234,2025-10-01T13:00:00,Picked Up,Rachelshire,CO
SHP00000234,2025-10-02T15:00:00,In Transit,West Jamie,VA
SHP00000234,2025-10-03T07:00:00,Out For Delivery,Kimberlyside,AZ
SHP00000234,2025-10-04T08:00:00,Delivered,New Ryanmouth,MA
SHP00000237,2024-06-01T07:00:00,Label Created,Lake Ralphstad,NC
SHP00000237,2024-06-02T15:00:00,Picked Up,North Joseburgh,MA
SHP00000237,2024-06-03T20:00:00,In Transit,South Virginia,MA
SHP00000237,2024-06-04T12:00:00,Out For Delivery,Codyport,FL
SHP00000237,2024-06-05T11:00:00,Delivered,Port Frankville,GA
SHP00000239,2026-01-23T16:00:00,Label Created,Lake Bryanhaven,NY
SHP00000239,2026-01-24T01:00:00,Picked Up,North Davidberg,NC
SHP00000239,2026-01-25T00:00:00,In Transit,West Eduardotown,GA
SHP00000239,2026-01-26T14:00:00,Out For Delivery,New Rhondashire,CA
SHP00000239,2026-01-27T07:00:00,Delivered,Reedchester,AZ
SHP00000240,2025-04-09T02:00:00,Label Created,Josefurt,WA
SHP00000240,2025-04-10T14:00:00,Picked Up,West Joshua,TX
SHP00000240,2025-04-11T05:00:00,In Transit,Palmerfort,WA
SHP00000240,2025-04-12T05:00:00,Out For Delivery,East Tracifort,VA
SHP00000240,2025-04-13T14:00:00,Delivered,Maymouth,NY
SHP00000241,2025-07-06T03:00:00,Label Created,South Calvin,VA
SHP00000241,2025-07-07T14:00:00,Picked Up,Lake Ronaldhaven,WA
SHP00000241,2025-07-08T05:00:00,In Transit,Jameschester,WA
SHP00000241,2025-07-09T18:00:00,Out For Delivery,Port Ricardo,IL
SHP00000241,2025-07-10T12:00:00,Delivered,South Aliciaport,AZ
SHP00000244,2025-04-11T00:00:00,Label Created,Hornburgh,GA
SHP00000244,2025-04-12T11:00:00,Picked Up,South Danielleshire,IL
SHP00000244,2025-04-13T20:00:00,In Transit,Lake Sheila,AZ
SHP00000244,2025-04-14T06:00:00,Out For Delivery,Fordmouth,CO
SHP00000244,2025-04-15T04:00:00,Delivered,Julietown,CA
SHP00000245,2026-02-08T14:00:00,Label Created,Thompsonchester,CO
SHP00000245,2026-02-09T00:00:00,Picked Up,Waltermouth,NC
SHP00000245,2026-02-10T15:00:00,In Transit,Ricardoside,AZ
SHP00000245,2026-02-11T02:00:00,Out For Delivery,Leville,CA
SHP00000245,2026-02-12T05:00:00,Delivered,West Anthony,NY
SHP00000247,2025-06-07T14:00:00,Label Created,East Kevin,CO
SHP00000247,2025-06-08T03:00:00,Picked Up,New Sheriberg,CA
SHP00000247,2025-06-09T12:00:00,In Transit,North Jessechester,CA
SHP00000247,2025-06-10T11:00:00,Out For Delivery,North Matthewmouth,WA
SHP00000247,2025-06-11T07:00:00,Delivered,Lake Leah,AZ
SHP00000248,2024-12-09T20:00:00,Label Created,Benjaminmouth,FL
SHP00000248,2024-12-10T01:00:00,Picked Up,Donnatown,VA
SHP00000248,2024-12-11T20:00:00,In Transit,Alexanderfort,CA
SHP00000248,2024-12-12T04:00:00,Out For Delivery,North Kyle,GA
SHP00000248,2024-12-13T11:00:00,Delivered,Lovestad,MA
SHP00000249,2024-12-24T09:00:00,Label Created,New Annaside,IL
SHP00000249,2024-12-25T07:00:00,Picked Up,West Brian,CA
SHP00000249,2024-12-26T03:00:00,In Transit,Williamschester,CA
SHP00000249,2024-12-27T03:00:00,Out For Delivery,Valeriefort,TX
SHP00000249,2024-12-28T01:00:00,Delivered,South William,AZ
SHP00000250,2025-02-13T10:00:00,Label Created,Lake Michelle,TX
SHP00000250,2025-02-14T10:00:00,Picked Up,Melissaville,IL
SHP00000250,2025-02-15T00:00:00,In Transit,Wuview,VA
SHP00000250,2025-02-16T05:00:00,Out For Delivery,Michaelshire,NC
SHP00000250,2025-02-17T13:00:00,Delivered,Lake John,NY
SHP00000256,2024-03-02T01:00:00,Label Created,West Jerrymouth,AZ
SHP00000256,2024-03-03T11:00:00,Picked Up,Carlosstad,FL
SHP00000256,2024-03-04T20:00:00,In Transit,Hernandezville,TX
SHP00000256,2024-03-05T04:00:00,Out For Delivery,East Robert,FL
SHP00000256,2024-03-06T17:00:00,Delivered,Boydport,NY
SHP00000261,2025-11-25T13:00:00,Label Created,Bennettberg,VA
SHP00000261,2025-11-26T10:00:00,Picked Up,Kimberlyberg,FL
SHP00000261,2025-11-27T18:00:00,In Transit,Tracyport,AZ
SHP00000261,2025-11-28T06:00:00,Out For Delivery,Lake Amanda,IL
SHP00000261,2025-11-29T01:00:00,Delivered,South Tamara,NC
SHP00000264,2025-05-13T06:00:00,Label Created,Leetown,AZ
SHP00000264,2025-05-14T20:00:00,Picked Up,East Jeremiahborough,CA
SHP00000264,2025-05-15T14:00:00,In Transit,Stephanieburgh,MA
SHP00000264,2025-05-16T19:00:00,Out For Delivery,Patriciastad,CO
SHP00000264,2025-05-17T01:00:00,Delivered,Colleenfurt,WA
SHP00000265,2024-03-31T14:00:00,Label Created,Robertview,NY
SHP00000265,2024-04-01T19:00:00,Picked Up,Paynebury,IL
SHP00000265,2024-04-02T13:00:00,In Transit,Mclaughlinborough,FL
SHP00000265,2024-04-03T02:00:00,Out For Delivery,North Robertville,MA
SHP00000265,2024-04-04T04:00:00,Delivered,West Angela,NC
SHP00000266,2024-12-07T12:00:00,Label Created,South Robertside,MA
SHP00000266,2024-12-08T01:00:00,Picked Up,New Kennethton,FL
SHP00000266,2024-12-09T15:00:00,In Transit,Dunlapland,TX
SHP00000266,2024-12-10T09:00:00,Out For Delivery,Port Zacharymouth,NY
SHP00000266,2024-12-11T18:00:00,Delivered,Maryton,FL
SHP00000268,2025-02-06T18:00:00,Label Created,Nelsonport,NY
SHP00000268,2025-02-07T10:00:00,Picked Up,Stevensland,WA
