snapshot_date,warehouse_id,product_id,on_hand_qty,allocated_qty,reorder_point
2024-03-27,W012,P00461,451,29,97
2024-06-28,W012,P00070,151,59,90
2024-08-03,W012,P00460,672,18,83
2024-12-18,W012,P00567,672,12,97
2024-10-28,W012,P00343,722,79,78
2026-01-06,W012,P00201,776,90,48
2024-02-02,W012,P00381,388,93,89
2024-10-27,W012,P00057,327,54,74
2024-04-14,W012,P00137,332,118,99
2024-06-10,W012,P00172,255,58,115
2024-06-24,W012,P00449,521,107,74
2024-09-25,W012,P00564,191,33,31
2025-01-11,W012,P00038,435,80,78
2024-05-10,W012,P00240,254,85,104
2024-06-21,W012,P00577,252,120,66
2025-03-19,W012,P00021,402,109,52
2025-04-18,W012,P00324,764,73,13
2025-02-23,W012,P00427,594,37,91
2024-04-19,W012,P00512,497,115,70
2025-04-07,W012,P00540,358,118,118
2024-06-30,W012,P00548,504,87,55
2024-01-15,W012,P00139,28,28,84
2025-09-10,W012,P00165,770,26,56
2025-09-09,W012,P00082,572,62,57
2024-12-17,W012,P00003,741,106,13
2024-01-15,W012,P00383,215,27,13
2025-08-13,W012,P00597,219,110,107
2024-03-03,W012,P00002,87,14,74
2025-06-25,W012,P00366,630,49,51
2025-01-23,W012,P00507,497,54,72
2024-03-31,W012,P00332,550,18,56
2025-10-25,W012,P00090,729,51,74
2024-12-05,W012,P00126,90,23,107
2024-08-27,W012,P00546,126,92,29
2024-07-13,W012,P00182,575,46,72
2026-02-08,W012,P00004,499,119,24
2025-07-22,W012,P00336,21,2,116
2025-12-20,W012,P00529,37,6,84
2024-04-22,W012,P00066,571,21,113
2024-07-05,W012,P00147,153,100,63
2025-07-09,W012,P00276,165,94,55
2025-03-03,W012,P00404,471,20,14
2025-10-14,W012,P00239,360,72,73
2025-01-05,W012,P00043,366,43,36
2024-08-09,W012,P00468,756,29,65
2024-04-30,W012,P00102,269,20,120
2024-03-20,W012,P00312,281,63,69
2024-10-03,W012,P00517,15,6,65
2025-12-01,W012,P00168,564,25,73
2024-11-05,W012,P00071,488,8,31
2024-12-30,W012,P00559,381,115,39
2024-02-25,W012,P00554,519,90,90
2025-04-06,W012,P00164,130,83,100
2025-08-27,W012,P00215,538,24,96
2024-09-17,W012,P00445,476,79,101
2024-01-07,W012,P00089,601,38,25
2025-09-10,W012,P00195,602,70,110
2026-01-15,W012,P00183,255,45,89
2025-06-07,W012,P00206,453,3,97
2024-01-06,W012,P00396,295,2,32
2025-07-14,W012,P00435,341,83,41
2024-09-19,W012,P00085,23,11,91
2024-09-10,W012,P00494,642,118,86
2025-11-03,W012,P00149,282,113,79
2025-09-13,W012,P00032,526,68,69
2025-11-09,W012,P00181,343,24,51
2024-01-26,W012,P00067,258,80,33
2026-01-19,W012,P00170,548,64,16
2024-10-06,W012,P00346,431,69,120
2024-10-01,W012,P00293,770,31,67
2024-08-29,W012,P00271,683,39,32
2024-08-12,W012,P00493,293,5,84
2025-12-06,W012,P00466,788,21,79
2025-02-19,W012,P00134,258,24,66
2025-10-27,W012,P00061,392,92,115
2025-06-04,W012,P00348,295,15,99
2024-04-20,W012,P00284,345,100,24
2025-03-25,W012,P00129,453,63,95
2026-01-20,W012,P00440,365,53,84
2024-09-19,W012,P00130,201,62,114
2024-09-08,W012,P00281,33,26,93
2025-07-31,W012,P00497,588,87,12
2024-08-02,W012,P00568,174,25,40
2024-08-18,W012,P00023,278,91,85
2024-01-28,W012,P00566,645,105,63
2024-05-08,W012,P00212,173,110,97
2025-08-01,W012,P00266,755,47,119
2026-01-08,W012,P00549,624,76,34
2024-04-14,W012,P00078,475,19,36
2025-06-23,W012,P00176,405,98,59
2025-08-04,W012,P00054,35,25,84
2024-05-05,W012,P00422,548,41,69
2024-06-17,W012,P00220,397,96,14
2024-11-02,W012,P00486,604,104,90
2025-11-22,W012,P00079,458,88,108
2025-10-11,W012,P00193,461,2,59
2026-01-10,W012,P00419,144,68,88
2024-07-03,W012,P00528,617,44,50
2024-05-27,W012,P00115,1,1,39
2024-12-08,W012,P00053,82,42,59
2024-07-19,W012,P00190,319,6,49
2025-12-25,W012,P00083,501,95,98
2024-10-18,W012,P00268,727,90,95
2024-02-23,W012,P00490,178,32,26
2024-11-15,W012,P00525,611,34,97
2024-06-22,W012,P00397,74,49,104
2025-10-28,W012,P00237,160,26,43
2024-01-21,W012,P00542,653,25,48
2024-01-01,W012,P00257,371,84,115
2024-01-03,W012,P00446,486,63,62
2024-11-01,W012,P00272,342,69,56
2025-09-03,W012,P00373,410,43,54
2026-02-14,W012,P00351,404,20,100
2025-11-15,W012,P00144,77,77,14
2025-08-11,W012,P00496,370,35,103
2025-10-05,W012,P00197,403,61,24
2024-12-24,W012,P00243,536,104,83
2025-04-15,W012,P00210,463,14,12
2025-04-20,W012,P00388,633,97,73
2024-10-11,W012,P00327,648,30,41
2024-01-28,W012,P00524,567,84,119
2024-08-16,W012,P00320,131,87,47
2024-05-07,W012,P00455,303,65,41
2026-02-17,W012,P00299,592,48,117
2025-08-31,W012,P00318,483,105,84
2025-01-11,W012,P00228,255,48,71
2025-01-31,W012,P00498,665,47,21
2024-01-28,W012,P00521,461,74,77
2025-09-07,W012,P00442,505,10,35
2024-08-20,W012,P00353,790,69,78
2025-02-04,W012,P00007,96,23,59
2024-06-18,W012,P00029,785,84,94
2025-01-20,W012,P00012,454,106,14
2024-03-07,W012,P00065,730,87,43
2024-05-18,W012,P00131,3,0,29
2025-11-18,W012,P00287,406,36,41
2024-01-07,W012,P00269,125,82,85
2025-05-14,W012,P00513,437,74,110
2025-09-21,W012,P00122,676,61,99
2025-07-15,W012,P00217,108,90,63
2025-07-26,W012,P00582,685,57,71
2025-01-31,W012,P00504,754,13,83
2025-07-28,W012,P00016,790,112,64
2024-07-13,W012,P00162,476,21,64
2025-11-14,W012,P00113,21,0,73
2024-12-19,W012,P00565,97,6,103
2024-10-21,W012,P00426,290,49,53
2025-09-22,W012,P00295,576,2,63
2025-01-11,W012,P00150,317,59,21
2025-03-23,W012,P00177,279,59,55
2026-02-21,W012,P00432,104,91,19
2025-02-19,W012,P00205,85,80,102
2024-03-31,W012,P00589,714,98,106
2024-02-13,W012,P00414,512,78,93
2025-03-24,W012,P00119,782,71,85
2025-11-03,W012,P00223,519,74,67
2025-07-09,W012,P00536,42,27,113
2025-09-25,W012,P00374,393,53,50
2024-06-13,W012,P00174,528,3,77
2024-01-06,W012,P00431,217,120,58
2025-12-07,W012,P00400,369,53,47
2024-05-24,W012,P00576,35,6,101
2025-12-01,W012,P00475,741,54,41
2026-02-22,W012,P00289,683,50,85
2025-04-29,W012,P00074,732,45,68
2024-12-25,W012,P00570,21,15,73
2025-01-26,W012,P00179,585,86,106
2025-11-17,W012,P00099,15,14,118
2025-03-10,W012,P00290,783,64,94
2025-10-10,W012,P00591,289,75,10
2025-08-27,W012,P00292,675,61,16
2026-02-17,W012,P00552,562,4,17
2024-08-17,W012,P00443,242,82,116
2025-10-15,W012,P00159,254,18,31
2025-02-03,W012,P00275,430,90,78
2024-06-02,W012,P00600,482,27,88
2025-12-22,W012,P00025,488,47,24
2025-01-23,W012,P00592,54,13,90
2024-03-14,W012,P00194,482,7,27
2024-12-29,W012,P00311,217,110,24
2024-02-06,W012,P00403,504,104,13
2025-05-24,W012,P00588,385,5,97
2024-05-13,W012,P00572,299,53,52
2024-06-13,W012,P00142,108,108,26
2025-08-07,W012,P00156,640,75,75
2024-04-22,W012,P00108,518,80,74
2025-07-01,W012,P00335,657,37,90
2024-11-02,W012,P00160,316,109,27
2024-07-04,W012,P00169,228,82,52
2025-11-05,W012,P00037,200,97,75
2025-07-15,W012,P00173,50,43,81
2024-01-25,W012,P00484,220,60,91
2024-10-29,W012,P00231,108,27,31
2025-12-29,W012,P00046,118,109,35
2025-08-22,W012,P00527,734,100,67
2024-09-26,W012,P00264,196,3,39
2024-02-23,W012,P00187,69,37,54
2024-03-04,W012,P00097,481,93,52
2025-03-28,W012,P00491,223,51,60
2025-04-30,W012,P00310,620,53,81
2024-07-06,W012,P00148,399,68,104
2024-12-06,W012,P00232,606,113,83
2025-01-21,W012,P00302,2,1,53
2024-03-15,W012,P00448,496,69,32
2025-08-08,W012,P00039,757,49,49
2024-07-30,W012,P00031,440,70,98
2025-10-25,W012,P00463,246,60,33
2024-10-22,W012,P00499,425,23,76
2025-10-30,W012,P00241,777,11,42
2026-01-15,W012,P00543,612,46,28
2026-02-16,W013,P00220,185,71,80
2025-03-21,W013,P00572,19,0,29
2024-12-30,W013,P00154,190,66,119
2025-05-30,W013,P00050,721,40,49
2025-07-15,W013,P00371,181,13,26
2025-12-15,W013,P00445,672,52,46
2024-11-14,W013,P00566,211,109,80
2025-04-28,W013,P00022,317,54,96
2024-06-11,W013,P00286,315,63,30
2025-10-30,W013,P00497,77,40,63
2024-12-19,W013,P00026,442,3,102
2024-03-04,W013,P00188,707,77,66
2026-02-27,W013,P00432,783,6,78
2025-07-01,W013,P00151,68,33,113
2025-03-17,W013,P00193,101,32,64
2024-05-06,W013,P00025,388,35,37
2024-03-28,W013,P00124,482,112,40
2024-01-23,W013,P00060,798,15,93
2024-01-23,W013,P00521,389,97,86
2024-08-30,W013,P00426,323,101,50
2025-03-11,W013,P00059,143,99,68
2025-11-19,W013,P00382,44,41,99
2025-11-22,W013,P00489,763,29,66
2025-04-06,W013,P00302,73,41,112
2026-01-30,W013,P00145,299,5,116
2025-08-13,W013,P00272,474,21,53
2024-02-23,W013,P00525,763,10,58
2025-08-30,W013,P00229,581,100,105
2024-11-07,W013,P00512,660,6,73
2024-10-26,W013,P00179,522,28,43
2026-01-27,W013,P00469,50,45,18
2024-10-24,W013,P00142,499,107,27
2024-01-08,W013,P00578,784,35,114
2025-11-21,W013,P00526,144,104,23
2024-05-31,W013,P00375,18,9,58
2024-08-19,W013,P00213,414,12,72
2024-02-17,W013,P00504,542,102,10
2024-12-14,W013,P00265,459,116,88
2025-03-11,W013,P00481,795,32,20
2024-04-16,W013,P00412,707,91,117
2025-08-11,W013,P00401,790,21,23
2025-03-01,W013,P00189,473,18,64
2024-11-11,W013,P00180,145,98,87
2025-02-21,W013,P00537,692,8,116
2025-03-08,W013,P00594,274,88,14
2025-11-18,W013,P00564,132,3,83
2025-09-19,W013,P00496,102,94,102
2025-04-19,W013,P00519,118,75,114
2026-02-12,W013,P00161,293,91,69
2024-07-25,W013,P00112,308,76,115
2024-09-06,W013,P00162,746,77,98
2025-12-24,W013,P00259,797,105,90
2024-10-18,W013,P00364,499,92,72
2025-02-27,W013,P00082,661,27,112
2024-12-24,W013,P00315,512,87,111
2025-08-28,W013,P00533,547,94,73
2025-01-05,W013,P00101,424,40,45
2025-02-24,W013,P00219,684,114,28
2024-10-12,W013,P00075,338,91,100
2024-08-21,W013,P00341,393,120,65
2024-08-05,W013,P00201,54,38,97
2025-05-24,W013,P00304,750,101,119
2026-02-28,W013,P00397,326,43,66
2024-07-14,W013,P00418,655,55,73
2025-05-09,W013,P00044,611,32,54
2025-10-30,W013,P00010,287,84,85
2025-05-27,W013,P00282,507,68,39
2025-06-10,W013,P00253,431,56,57
2024-04-19,W013,P00455,318,17,49
2026-02-19,W013,P00573,732,91,119
2026-01-24,W013,P00267,762,55,25
2025-05-12,W013,P00250,36,30,39
2024-03-25,W013,P00115,516,55,56
2024-11-15,W013,P00408,305,95,60
2024-04-19,W013,P00152,88,84,55
2024-09-26,W013,P00502,260,34,107
2025-09-27,W013,P00390,666,32,59
2025-04-16,W013,P00553,136,3,120
2025-06-23,W013,P00166,694,1,67
2024-08-10,W013,P00197,53,6,85
2025-11-01,W013,P00600,97,20,83
2025-07-17,W013,P00575,530,23,88
2025-02-13,W013,P00355,162,39,111
2025-12-16,W013,P00123,523,110,20
2025-02-11,W013,P00498,126,113,118
2024-09-22,W013,P00160,218,27,57
2025-03-24,W013,P00438,296,18,118
2025-09-21,W013,P00120,83,9,99
2025-04-27,W013,P00020,86,13,65
2024-09-25,W013,P00056,164,88,35
2025-09-25,W013,P00130,41,18,63
2024-03-11,W013,P00324,261,113,97
2024-09-08,W013,P00386,248,95,57
2025-02-08,W013,P00085,179,73,97
2025-04-10,W013,P00331,71,33,104
2025-06-01,W013,P00419,710,78,101
2024-09-02,W013,P00470,10,2,86
2025-12-21,W013,P00139,385,85,45
2025-04-15,W013,P00232,328,21,108
2024-01-10,W013,P00186,752,22,108
2024-09-18,W013,P00288,261,9,88
2024-08-30,W013,P00047,151,98,101
2025-11-06,W013,P00570,476,34,88
2026-02-03,W013,P00012,216,107,90
2024-10-19,W013,P00482,794,68,76
2024-10-12,W013,P00586,630,53,76
2025-05-18,W013,P00472,383,97,104
2025-10-27,W013,P00007,648,53,65
2025-06-08,W013,P00072,537,7,37
2026-01-20,W013,P00540,568,98,110
2024-10-07,W013,P00486,152,13,106
2024-02-25,W013,P00093,682,82,49
2025-03-26,W013,P00335,595,51,85
2024-01-10,W013,P00458,579,2,61
2024-01-17,W013,P00338,345,80,14
2025-09-21,W013,P00027,220,111,55
2026-01-13,W013,P00479,244,64,115
2025-05-20,W013,P00413,681,92,99
2025-12-29,W013,P00565,199,64,70
2025-07-17,W013,P00393,373,38,91
2024-01-23,W013,P00477,40,28,16
2026-02-04,W013,P00137,392,87,80
2025-04-17,W013,P00005,79,64,41
2024-08-27,W013,P00037,367,3,18
2025-06-23,W013,P00310,269,4,111
2024-02-14,W013,P00065,346,55,11
2025-04-29,W013,P00433,780,62,98
2025-04-23,W013,P00144,218,60,96
2025-09-24,W013,P00202,12,12,35
2025-12-18,W013,P00199,199,27,117
2024-01-31,W013,P00343,794,82,17
2025-05-20,W013,P00111,312,1,117
2025-09-15,W013,P00321,76,6,44
2025-05-15,W013,P00246,664,50,35
2025-11-05,W013,P00248,368,22,61
2025-07-11,W013,P00192,674,118,33
2025-01-09,W013,P00557,744,3,96
2024-03-29,W013,P00100,436,6,41
2025-11-12,W013,P00580,472,93,19
2025-09-03,W013,P00061,701,25,51
2025-10-11,W013,P00491,32,26,110
2024-07-06,W013,P00098,527,77,96
2026-02-28,W013,P00096,464,94,54
2025-02-19,W013,P00529,51,6,57
2025-05-11,W013,P00581,265,85,57
2024-11-21,W013,P00298,45,32,112
2024-08-13,W013,P00317,678,42,104
2024-03-14,W013,P00184,371,112,14
2024-01-28,W013,P00508,615,21,102
2025-06-17,W013,P00583,280,45,35
2025-04-18,W013,P00429,78,72,53
2024-11-25,W013,P00527,784,98,55
2024-12-18,W013,P00598,577,17,112
2025-04-20,W013,P00484,753,116,78
2024-01-13,W013,P00287,25,10,75
2024-07-06,W013,P00233,717,30,79
2026-01-22,W013,P00576,649,4,35
2024-11-18,W013,P00568,307,88,67
2026-01-09,W013,P00225,376,97,95
2024-12-25,W013,P00307,167,55,31
2024-04-07,W013,P00394,721,21,24
2025-02-26,W013,P00460,82,69,34
2024-04-10,W013,P00415,192,95,100
2025-01-20,W013,P00354,439,6,30
2024-10-03,W013,P00086,646,75,110
2025-06-09,W013,P00054,193,61,16
2025-03-21,W013,P00448,94,57,86
2025-05-23,W013,P00168,293,77,51
2025-06-23,W013,P00326,708,45,26
2024-11-27,W013,P00405,688,35,28
2025-09-27,W013,P00332,706,92,47
2025-12-31,W013,P00006,67,11,33
2024-02-04,W013,P00459,281,47,27
2025-06-06,W013,P00235,761,65,27
2025-11-17,W013,P00055,619,38,20
2024-06-19,W013,P00129,760,17,75
2024-07-06,W013,P00379,235,111,15
2025-03-23,W013,P00592,313,13,83
2025-06-08,W013,P00041,42,38,13
2025-05-23,W013,P00031,276,61,20
2024-11-01,W013,P00258,23,14,64
2025-09-11,W013,P00518,602,72,51
2025-01-14,W013,P00356,209,120,118
2025-10-31,W013,P00143,358,36,51
2024-01-29,W013,P00560,287,109,111
2024-04-15,W013,P00454,546,45,35
2026-01-24,W013,P00076,251,55,70
2026-03-01,W013,P00520,665,79,40
2025-04-05,W013,P00549,218,63,35
2025-09-14,W013,P00254,244,7,64
2024-12-02,W013,P00234,54,23,70
2026-02-17,W013,P00043,134,14,35
2025-03-07,W013,P00251,593,82,73
2025-04-07,W013,P00094,307,52,68
2024-10-22,W013,P00040,98,15,97
2025-08-24,W013,P00049,513,79,115
2024-10-20,W013,P00352,793,1,94
2025-07-31,W013,P00493,633,89,18
2025-08-26,W013,P00088,533,107,105
2026-02-07,W013,P00062,580,13,59
2024-04-10,W013,P00311,785,80,65
2024-02-20,W013,P00239,292,71,23
2025-09-29,W013,P00004,256,58,92
2025-04-04,W013,P00285,64,64,59
2025-03-24,W013,P00597,558,71,105
2024-08-03,W013,P00009,101,67,22
2025-01-07,W013,P00261,508,62,119
2025-12-17,W013,P00035,36,22,99
2024-12-29,W013,P00196,437,59,110
2024-04-02,W013,P00099,757,79,67
2025-09-26,W013,P00441,610,63,42
2024-03-15,W013,P00377,281,84,67
2025-02-19,W013,P00018,786,32,110
2024-02-23,W013,P00398,86,8,62
2026-02-25,W013,P00091,26,11,73
2024-09-05,W013,P00156,177,117,86
2024-09-05,W013,P00462,135,28,112
2024-10-03,W013,P00347,448,118,27
2026-02-06,W013,P00081,318,110,88
2025-08-13,W013,P00039,85,33,82
2024-05-15,W013,P00464,732,80,35
2024-06-20,W013,P00569,339,62,12
2024-10-14,W013,P00589,393,117,108
2024-09-07,W013,P00591,23,19,75
2025-10-28,W013,P00399,114,97,107
2024-09-01,W013,P00019,111,73,100
2024-05-25,W013,P00069,131,61,82
2024-12-24,W013,P00024,399,26,79
2024-11-29,W013,P00483,767,98,74
2026-01-22,W013,P00147,364,106,90
2024-06-05,W013,P00131,744,110,96
2025-11-01,W013,P00212,527,61,117
2025-04-19,W013,P00284,58,36,17
2024-02-03,W013,P00140,799,24,60
2024-07-13,W013,P00516,8,0,94
2024-07-28,W013,P00505,565,63,108
2025-02-11,W013,P00269,778,12,19
2024-08-18,W013,P00353,589,43,44
2025-11-25,W013,P00453,23,13,53
2025-08-21,W013,P00256,776,63,68
2024-01-03,W013,P00403,298,8,16
2024-11-14,W013,P00305,714,51,55
2025-05-21,W013,P00501,220,67,35
2024-11-07,W013,P00531,457,13,51
2025-07-07,W013,P00480,117,22,105
2024-07-06,W013,P00556,742,0,108
2025-10-15,W013,P00323,603,10,61
2024-09-21,W013,P00494,105,87,31
2024-07-31,W013,P00471,297,14,68
2025-08-19,W013,P00452,476,73,59
2025-10-04,W014,P00228,417,23,59
2025-04-06,W014,P00437,140,47,25
2024-10-19,W014,P00308,595,54,70
2024-03-05,W014,P00116,69,28,103
2024-01-24,W014,P00108,782,67,52
2026-01-11,W014,P00527,226,100,81
2024-06-28,W014,P00259,41,21,55
2024-02-22,W014,P00128,637,110,59
2024-10-02,W014,P00016,14,14,13
2025-02-20,W014,P00178,96,56,100
2026-02-05,W014,P00218,424,38,90
2024-05-11,W014,P00528,398,10,23
2025-04-04,W014,P00104,241,119,12
2024-08-26,W014,P00573,299,31,47
2025-09-08,W014,P00264,657,6,71
2025-12-24,W014,P00253,286,20,55
2025-11-27,W014,P00347,384,48,40
2025-05-26,W014,P00454,699,41,20
2026-01-24,W014,P00293,700,108,70
2026-02-09,W014,P00089,787,116,21
2025-01-24,W014,P00040,137,68,103
2024-09-16,W014,P00515,259,74,57
2024-08-30,W014,P00047,744,45,102
2024-07-03,W014,P00526,625,108,83
2025-08-01,W014,P00183,125,107,10
2025-04-20,W014,P00216,332,14,106
2025-02-11,W014,P00375,599,82,60
2025-06-18,W014,P00599,85,8,62
2026-02-06,W014,P00005,498,73,109
2026-01-18,W014,P00443,215,11,88
2025-11-30,W014,P00161,551,111,84
2025-12-13,W014,P00402,104,5,90
2025-06-16,W014,P00198,688,59,74
2024-07-29,W014,P00539,9,3,89
2025-01-23,W014,P00148,736,82,67
2024-07-01,W014,P00562,54,38,71
2025-09-04,W014,P00351,24,7,77
2024-07-31,W014,P00563,209,70,95
2025-05-27,W014,P00369,536,29,68
2025-06-03,W014,P00481,185,82,66
2025-03-19,W014,P00009,82,81,64
2026-02-13,W014,P00311,100,88,45
2025-12-16,W014,P00052,706,74,57
2024-05-02,W014,P00373,777,18,104
2025-03-10,W014,P00495,352,30,102
2024-06-02,W014,P00201,597,32,25
2024-12-07,W014,P00302,550,73,73
2026-01-01,W014,P00051,359,53,88
2024-11-24,W014,P00346,601,107,84
2025-11-08,W014,P00088,468,20,74
2024-01-15,W014,P00403,418,103,102
2024-02-21,W014,P00452,188,99,16
2025-06-27,W014,P00380,640,5,111
2024-08-29,W014,P00461,792,8,26
2025-11-29,W014,P00428,388,88,73
2026-02-06,W014,P00374,216,31,30
2024-11-02,W014,P00576,499,24,87
2024-05-26,W014,P00101,633,111,38
2025-06-19,W014,P00273,135,115,95
2025-04-16,W014,P00289,657,4,118
2025-04-11,W014,P00162,469,68,89
2025-11-29,W014,P00102,44,44,40
2025-04-28,W014,P00001,4,1,37
2025-07-19,W014,P00031,246,55,98
2026-01-22,W014,P00064,648,10,33
2025-09-20,W014,P00121,596,115,34
2024-12-18,W014,P00441,361,96,87
2025-10-12,W014,P00144,294,28,112
2025-08-29,W014,P00431,305,89,13
2026-02-19,W014,P00317,348,36,36
2024-04-01,W014,P00099,29,15,73
2025-04-20,W014,P00549,89,29,20
2025-02-03,W014,P00224,294,110,94
2025-10-24,W014,P00395,524,99,118
2026-02-27,W014,P00328,238,85,36
2026-02-17,W014,P00371,780,37,30
2025-04-15,W014,P00594,21,5,113
2024-10-04,W014,P00077,240,111,37
2025-08-11,W014,P00510,398,49,55
2025-07-21,W014,P00378,266,19,88
2024-08-31,W014,P00353,693,56,29
2025-08-01,W014,P00233,439,90,47
2025-07-27,W014,P00541,373,86,115
2024-08-29,W014,P00411,276,8,26
2025-04-11,W014,P00268,426,59,85
2024-08-16,W014,P00574,235,98,108
2025-09-25,W014,P00512,440,99,73
2025-02-03,W014,P00338,631,114,17
2025-01-12,W014,P00456,26,3,44
2025-08-06,W014,P00012,8,4,53
2025-02-11,W014,P00261,635,81,22
2025-12-10,W014,P00117,745,48,28
2025-01-04,W014,P00240,438,18,11
2024-11-07,W014,P00100,748,54,81
2025-07-07,W014,P00151,427,96,85
2025-07-18,W014,P00382,109,108,20
2026-01-02,W014,P00131,636,20,75
2025-08-12,W014,P00230,390,91,17
2025-09-06,W014,P00272,516,85,57
2024-09-29,W014,P00350,276,66,99
2024-09-13,W014,P00322,763,95,73
2024-03-15,W014,P00025,531,77,103
2024-08-02,W014,P00225,512,61,87
2025-04-23,W014,P00292,324,70,63
2025-01-21,W014,P00529,48,15,68
2025-09-04,W014,P00281,1,0,70
2024-06-27,W014,P00354,242,109,75
2025-09-12,W014,P00466,711,101,41
2025-12-10,W014,P00004,365,104,43
2025-02-23,W014,P00242,716,1,70
2025-02-16,W014,P00024,534,97,41
2025-01-17,W014,P00577,348,46,17
2024-03-31,W014,P00434,45,39,68
2024-08-07,W014,P00413,567,19,85
2024-10-13,W014,P00497,371,120,52
2024-12-11,W014,P00020,213,33,116
2024-07-14,W014,P00223,698,93,90
2025-02-15,W014,P00229,405,33,97
2025-04-16,W014,P00196,595,115,104
2024-02-01,W014,P00360,103,76,91
2024-05-08,W014,P00352,705,118,80
2024-04-01,W014,P00381,228,36,31
2025-06-23,W014,P00412,616,103,83
2024-09-01,W014,P00055,356,80,98
2025-09-02,W014,P00590,798,58,28
2025-12-17,W014,P00079,658,34,35
2025-09-19,W014,P00122,116,72,45
2025-09-04,W014,P00407,85,30,22
2025-02-24,W014,P00232,344,0,106
2026-01-04,W014,P00376,744,102,22
2025-11-16,W014,P00449,478,113,96
2024-03-26,W014,P00440,440,82,16
2024-12-17,W014,P00239,504,40,69
2024-01-10,W014,P00207,300,49,18
2025-01-08,W014,P00091,244,1,63
2024-10-05,W014,P00559,407,37,69
2025-06-24,W014,P00145,763,6,109
2024-09-06,W014,P00364,698,5,110
2025-12-09,W014,P00015,620,16,119
2026-02-26,W014,P00278,39,26,111
2025-04-19,W014,P00485,186,50,58
2024-07-07,W014,P00479,257,115,17
2026-01-26,W014,P00118,589,14,57
2024-01-25,W014,P00592,610,113,43
2024-12-21,W014,P00327,243,48,96
2024-03-03,W014,P00222,344,16,91
2025-11-01,W014,P00010,542,11,11
2024-12-17,W014,P00202,441,67,58
2025-02-18,W014,P00190,197,30,95
2025-03-05,W014,P00476,492,12,56
2025-10-17,W014,P00337,22,16,81
2024-11-15,W014,P00477,138,97,20
2024-10-29,W014,P00433,354,28,120
2026-02-26,W014,P00097,553,0,115
2024-06-14,W014,P00551,363,101,10
2025-04-07,W014,P00109,213,70,71
2025-10-09,W014,P00556,337,23,64
2025-07-04,W014,P00180,518,111,39
2024-12-12,W014,P00543,657,21,83
2025-11-22,W014,P00290,253,21,54
2025-09-04,W014,P00213,422,120,55
2025-12-01,W014,P00103,363,7,114
2025-12-05,W014,P00062,434,11,116
2026-01-30,W014,P00275,708,17,77
2025-07-29,W014,P00530,620,16,108
2026-02-28,W014,P00483,599,40,66
2024-06-08,W014,P00291,496,23,50
2024-12-31,W014,P00263,417,104,34
2026-02-15,W014,P00166,733,65,73
2024-07-17,W014,P00209,359,13,68
2025-12-20,W014,P00442,426,38,114
2025-04-05,W014,P00274,662,38,116
2025-02-27,W014,P00514,395,27,58
2024-08-31,W014,P00494,290,118,16
2025-07-20,W014,P00032,280,82,80
2026-01-04,W014,P00227,785,40,72
2024-10-11,W014,P00217,649,92,51
2025-09-04,W014,P00554,416,44,21
2024-06-13,W014,P00287,568,1,12
2025-11-07,W014,P00123,798,71,94
2025-02-09,W014,P00245,201,11,120
2024-04-13,W014,P00049,141,114,78
2025-01-18,W014,P00203,729,17,38
2025-12-19,W014,P00095,199,120,27
2025-03-02,W014,P00436,306,68,70
2024-06-27,W014,P00570,785,45,110
2024-11-18,W014,P00561,208,108,56
2024-11-05,W014,P00370,139,114,82
2024-10-07,W014,P00416,462,106,13
2025-04-10,W014,P00342,12,6,54
2024-07-17,W014,P00211,721,24,81
2024-05-28,W014,P00255,237,6,69
2024-04-10,W014,P00306,591,59,17
2024-04-20,W014,P00182,201,66,81
2024-02-04,W014,P00186,363,5,39
2024-01-06,W014,P00065,323,68,104
2025-09-12,W014,P00423,455,57,73
2026-01-04,W014,P00499,21,17,53
2024-03-16,W014,P00127,87,15,21
2024-10-21,W014,P00063,337,46,84
2025-07-08,W014,P00069,281,28,64
2025-04-06,W014,P00542,538,68,113
2024-02-07,W014,P00392,297,90,87
2026-02-18,W014,P00341,492,18,74
2024-05-07,W014,P00584,683,84,88
2024-02-06,W014,P00087,435,33,27
2025-08-01,W014,P00092,143,18,49
2025-12-24,W014,P00516,181,42,50
2025-07-02,W014,P00071,159,62,31
2024-12-31,W014,P00391,322,13,55
2025-10-20,W014,P00394,556,53,76
2025-10-25,W014,P00340,549,90,99
2024-10-22,W014,P00444,558,45,25
2025-07-09,W014,P00318,131,76,72
2024-12-08,W014,P00236,748,34,61
2025-01-24,W014,P00081,755,102,19
2024-12-03,W014,P00301,12,3,23
2026-01-21,W014,P00285,99,49,102
2026-01-27,W014,P00365,202,29,109
2024-01-17,W014,P00571,620,86,99
2024-07-03,W014,P00410,785,86,96
2026-01-08,W014,P00536,34,19,51
2025-11-22,W014,P00199,605,105,27
2024-12-07,W014,P00283,301,48,17
2024-12-05,W014,P00266,772,109,86
2024-01-05,W014,P00588,28,26,40
2024-10-29,W014,P00425,360,38,95
2025-08-19,W014,P00105,450,113,116
2025-10-21,W014,P00126,278,38,26
2024-07-28,W014,P00566,27,6,73
2025-11-09,W014,P00587,506,0,79
2024-06-18,W014,P00418,649,35,38
2025-09-17,W014,P00457,159,69,49
2024-03-10,W014,P00344,338,43,73
2024-12-01,W014,P00250,646,98,44
2024-05-25,W014,P00226,41,38,44
2024-12-13,W014,P00141,310,72,39
2025-08-12,W014,P00237,513,27,15
