opportunity_id,product_id,quantity,unit_price,line_total
O000222,P00308,22,95.04,2090.88
O000222,P00190,36,25.09,903.24
O000222,P00495,13,85.41,1110.33
O000223,P00174,35,94.2,3297.0
O000224,P00163,42,183.13,7691.46
O000224,P00502,37,47.16,1744.92
O000224,P00398,27,290.5,7843.5
O000225,P00076,24,373.33,8959.92
O000225,P00125,17,347.14,5901.38
O000225,P00513,11,251.31,2764.41
O000225,P00281,3,280.3,840.9
O000225,P00272,49,117.88,5776.12
O000226,P00019,25,266.68,6667.0
O000226,P00165,47,164.15,7715.05
O000226,P00395,27,122.27,3301.29
O000226,P00014,44,427.18,18795.92
O000226,P00500,40,298.5,11940.0
O000227,P00046,31,317.26,9835.06
O000227,P00097,20,170.68,3413.6
O000228,P00479,23,463.02,10649.46
O000228,P00436,14,90.73,1270.22
O000228,P00054,13,258.96,3366.48
O000228,P00040,5,235.96,1179.8
O000229,P00295,47,468.59,22023.73
O000229,P00468,6,540.08,3240.48
O000230,P00386,31,294.57,9131.67
O000230,P00062,20,295.69,5913.8
O000231,P00404,34,366.05,12445.7
O000231,P00158,10,330.31,3303.1
O000231,P00384,27,60.45,1632.15
O000231,P00319,10,389.33,3893.3
O000232,P00029,37,68.19,2523.03
O000232,P00207,50,468.66,23433.0
O000232,P00096,2,455.65,911.3
O000233,P00231,45,205.49,9247.05
O000234,P00139,15,292.16,4382.4
O000234,P00267,19,378.3,7187.7
O000235,P00413,30,62.98,1889.4
O000235,P00481,14,73.46,1028.44
O000235,P00250,10,68.12,681.2
O000235,P00223,9,436.25,3926.25
O000236,P00290,50,498.02,24901.0
O000237,P00287,50,511.91,25595.5
O000237,P00216,24,88.8,2131.2
O000237,P00389,43,63.18,2716.74
O000238,P00080,5,214.13,1070.65
O000238,P00105,38,53.93,2049.34
O000239,P00554,30,253.27,7598.1
O000239,P00123,41,378.48,15517.68
O000239,P00139,9,258.9,2330.1
O000239,P00465,40,184.02,7360.8
O000239,P00243,21,123.98,2603.58
O000239,P00031,40,132.31,5292.4
O000240,P00288,28,226.41,6339.48
O000240,P00376,1,144.7,144.7
O000240,P00528,16,329.76,5276.16
O000240,P00046,43,268.0,11524.0
O000240,P00058,45,124.98,5624.1
O000241,P00421,4,40.17,160.68
O000241,P00133,38,26.98,1025.24
O000241,P00079,37,417.09,15432.33
O000241,P00497,39,301.15,11744.85
O000241,P00508,40,294.05,11762.0
O000242,P00427,2,205.59,411.18
O000243,P00099,13,378.61,4921.93
O000243,P00088,1,310.63,310.63
O000243,P00071,16,279.87,4477.92
O000243,P00242,16,570.62,9129.92
O000243,P00025,28,94.89,2656.92
O000244,P00252,19,32.43,616.17
O000244,P00106,47,264.68,12439.96
O000245,P00593,31,329.49,10214.19
O000246,P00522,14,406.27,5687.78
O000247,P00499,34,25.89,880.26
O000247,P00525,29,267.72,7763.88
O000248,P00078,25,231.66,5791.5
O000248,P00217,48,117.46,5638.08
O000248,P00532,26,40.93,1064.18
O000248,P00324,13,105.8,1375.4
O000248,P00225,43,597.33,25685.19
O000249,P00368,24,168.94,4054.56
O000249,P00030,50,484.03,24201.5
O000249,P00496,6,22.39,134.34
O000249,P00098,25,272.69,6817.25
O000249,P00395,36,116.82,4205.52
O000250,P00330,16,221.18,3538.88
O000250,P00144,30,105.17,3155.1
O000250,P00147,37,69.17,2559.29
O000250,P00455,15,421.55,6323.25
O000251,P00098,40,255.0,10200.0
O000251,P00347,13,551.21,7165.73
O000251,P00067,25,10.89,272.25
O000251,P00036,36,32.09,1155.24
O000252,P00038,36,559.86,20154.96
O000252,P00584,34,193.56,6581.04
O000252,P00052,16,334.44,5351.04
O000253,P00337,21,470.44,9879.24
O000253,P00367,9,404.49,3640.41
O000253,P00584,3,217.67,653.01
O000253,P00368,44,212.31,9341.64
O000253,P00126,45,306.41,13788.45
O000254,P00218,43,419.06,18019.58
O000254,P00133,7,22.38,156.66
O000255,P00245,45,520.39,23417.55
O000255,P00175,40,468.63,18745.2
O000256,P00335,7,113.56,794.92
O000256,P00413,13,62.29,809.77
O000257,P00447,40,14.93,597.2
O000257,P00164,2,462.77,925.54
O000257,P00084,32,349.26,11176.32
O000257,P00419,50,485.6,24280.0
O000258,P00135,2,102.39,204.78
O000259,P00232,28,220.47,6173.16
O000259,P00165,28,163.94,4590.32
O000259,P00448,11,62.61,688.71
O000259,P00387,39,117.61,4586.79
O000259,P00116,29,168.06,4873.74
O000260,P00447,9,13.91,125.19
O000260,P00045,26,361.5,9399.0
O000260,P00241,19,127.68,2425.92
O000260,P00552,35,262.87,9200.45
O000261,P00536,2,160.71,321.42
O000261,P00370,44,61.65,2712.6
O000261,P00450,47,33.06,1553.82
O000261,P00333,20,392.75,7855.0
O000261,P00308,4,86.57,346.28
O000262,P00554,39,300.46,11717.94
O000262,P00520,25,222.81,5570.25
O000263,P00162,6,186.55,1119.3
O000263,P00400,4,407.12,1628.48
O000263,P00548,49,432.7,21202.3
O000264,P00362,33,102.21,3372.93
O000264,P00262,31,487.78,15121.18
O000264,P00400,26,415.87,10812.62
O000264,P00310,47,75.1,3529.7
O000265,P00076,38,361.04,13719.52
O000265,P00506,25,56.02,1400.5
O000265,P00523,5,101.48,507.4
O000265,P00120,5,292.88,1464.4
O000265,P00269,45,512.93,23081.85
O000265,P00505,21,82.24,1727.04
O000266,P00235,23,44.05,1013.15
O000266,P00225,16,484.1,7745.6
O000266,P00350,20,415.04,8300.8
O000267,P00599,4,66.65,266.6
O000267,P00278,19,152.8,2903.2
O000267,P00003,4,313.24,1252.96
O000267,P00466,17,213.8,3634.6
O000267,P00316,7,245.46,1718.22
O000268,P00432,4,551.93,2207.72
O000268,P00474,31,260.56,8077.36
O000269,P00566,26,341.79,8886.54
O000269,P00521,3,391.12,1173.36
O000269,P00552,20,313.87,6277.4
O000269,P00463,21,326.4,6854.4
O000269,P00019,24,228.64,5487.36
O000270,P00308,50,93.18,4659.0
O000271,P00206,22,186.52,4103.44
O000271,P00203,22,241.78,5319.16
O000271,P00075,23,280.22,6445.06
O000272,P00041,29,339.31,9839.99
O000272,P00497,11,311.83,3430.13
O000272,P00329,33,330.39,10902.87
O000272,P00306,17,309.39,5259.63
O000273,P00057,47,175.59,8252.73
O000273,P00202,36,568.07,20450.52
O000273,P00161,46,32.24,1483.04
O000273,P00228,18,202.06,3637.08
O000273,P00274,3,613.32,1839.96
O000274,P00521,45,334.17,15037.65
O000274,P00330,8,258.49,2067.92
O000274,P00249,48,295.57,14187.36
O000274,P00097,44,194.15,8542.6
O000275,P00446,23,19.11,439.53
O000275,P00337,41,456.59,18720.19
O000276,P00277,20,229.51,4590.2
O000276,P00090,38,535.4,20345.2
O000276,P00004,31,144.96,4493.76
O000276,P00046,45,272.55,12264.75
O000276,P00502,40,43.99,1759.6
O000276,P00208,6,428.31,2569.86
O000277,P00074,26,297.76,7741.76
O000277,P00339,4,234.76,939.04
O000277,P00328,12,210.63,2527.56
O000277,P00109,13,66.32,862.16
O000277,P00369,45,135.04,6076.8
O000277,P00427,47,217.24,10210.28
O000278,P00128,47,353.02,16591.94
O000278,P00073,17,200.8,3413.6
O000278,P00511,26,209.42,5444.92
O000279,P00376,5,125.8,629.0
O000279,P00043,11,48.89,537.79
O000280,P00516,39,384.22,14984.58
O000281,P00155,19,155.47,2953.93
O000281,P00490,1,156.7,156.7
O000281,P00344,2,118.27,236.54
O000281,P00577,32,443.4,14188.8
O000282,P00398,32,261.2,8358.4
O000282,P00356,32,205.42,6573.44
O000282,P00246,12,146.64,1759.68
O000282,P00309,36,272.46,9808.56
O000283,P00007,10,393.31,3933.1
O000283,P00031,22,137.66,3028.52
O000283,P00583,17,30.37,516.29
O000283,P00045,25,440.61,11015.25
O000283,P00537,36,215.62,7762.32
O000284,P00464,14,417.57,5845.98
O000285,P00329,16,340.97,5455.52
O000285,P00079,19,337.15,6405.85
O000285,P00536,13,159.89,2078.57
O000285,P00042,12,17.14,205.68
O000285,P00484,34,228.47,7767.98
O000286,P00125,9,278.64,2507.76
O000286,P00014,41,393.55,16135.55
O000286,P00134,2,103.22,206.44
O000287,P00112,39,332.32,12960.48
O000287,P00371,48,497.57,23883.36
O000287,P00161,15,31.85,477.75
O000287,P00180,20,439.15,8783.0
O000287,P00099,5,376.78,1883.9
O000287,P00260,30,467.56,14026.8
O000288,P00527,20,302.94,6058.8
O000288,P00372,48,171.02,8208.96
O000288,P00493,31,300.09,9302.79
O000288,P00102,29,134.42,3898.18
O000288,P00382,31,298.42,9251.02
O000288,P00454,15,234.63,3519.45
O000289,P00413,50,55.72,2786.0
O000289,P00109,2,80.81,161.62
O000289,P00541,11,45.59,501.49
O000289,P00212,29,32.6,945.4
O000290,P00023,19,312.83,5943.77
O000290,P00365,35,248.09,8683.15
O000291,P00319,11,403.99,4443.89
O000292,P00303,10,235.23,2352.3
O000292,P00208,6,453.44,2720.64
O000293,P00502,3,48.1,144.3
O000294,P00523,25,103.01,2575.25
O000294,P00318,49,149.43,7322.07
O000294,P00362,41,89.2,3657.2
O000294,P00290,2,481.54,963.08
O000294,P00570,5,291.81,1459.05
O000294,P00151,32,536.74,17175.68
O000295,P00422,3,328.54,985.62
O000295,P00181,30,206.95,6208.5
O000295,P00431,34,117.59,3998.06
O000295,P00449,5,185.88,929.4
O000295,P00368,9,176.54,1588.86
O000296,P00254,2,400.03,800.06
O000296,P00291,35,95.24,3333.4
O000296,P00177,27,459.36,12402.72
O000296,P00016,39,282.18,11005.02
O000296,P00040,26,223.58,5813.08
O000297,P00492,29,186.25,5401.25
O000297,P00391,45,417.1,18769.5
O000297,P00274,21,545.72,11460.12
O000298,P00294,6,179.57,1077.42
O000298,P00144,43,93.91,4038.13
O000298,P00104,45,549.66,24734.7
O000299,P00334,3,6.04,18.12
O000300,P00219,45,416.23,18730.35
O000300,P00428,4,55.72,222.88
O000300,P00370,31,62.26,1930.06
O000301,P00519,45,306.39,13787.55
O000301,P00046,22,294.76,6484.72
O000301,P00157,9,124.34,1119.06
O000301,P00320,11,301.56,3317.16
O000301,P00346,24,348.32,8359.68
O000301,P00202,12,577.83,6933.96
O000302,P00188,39,284.55,11097.45
O000302,P00412,23,366.91,8438.93
O000302,P00524,48,423.14,20310.72
O000302,P00163,47,154.48,7260.56
O000302,P00480,19,221.5,4208.5
O000302,P00179,4,217.6,870.4
O000303,P00339,16,276.1,4417.6
O000303,P00364,21,570.42,11978.82
O000303,P00534,11,225.07,2475.77
O000303,P00419,33,428.41,14137.53
O000304,P00294,41,172.73,7081.93
O000304,P00043,15,53.41,801.15
O000304,P00415,8,243.41,1947.28
O000304,P00419,23,507.83,11680.09
O000304,P00430,50,138.12,6906.0
O000304,P00122,36,94.48,3401.28
O000305,P00401,20,182.54,3650.8
O000305,P00068,8,455.87,3646.96
O000305,P00042,46,17.04,783.84
O000305,P00082,39,137.91,5378.49
O000306,P00400,1,428.04,428.04
O000306,P00398,50,259.72,12986.0
O000306,P00267,44,401.5,17666.0
O000306,P00286,22,41.65,916.3
O000307,P00185,13,269.53,3503.89
O000307,P00137,21,18.14,380.94
O000307,P00561,36,54.9,1976.4
O000307,P00269,41,539.64,22125.24
O000308,P00431,26,108.55,2822.3
O000308,P00238,13,247.58,3218.54
O000309,P00575,44,129.65,5704.6
O000309,P00337,19,414.56,7876.64
O000309,P00160,1,147.34,147.34
O000310,P00236,20,178.52,3570.4
O000310,P00472,18,99.35,1788.3
O000311,P00433,28,464.37,13002.36
O000312,P00399,18,438.43,7891.74
O000313,P00408,50,118.93,5946.5
O000313,P00105,29,52.24,1514.96
O000313,P00482,49,77.93,3818.57
O000313,P00594,37,221.3,8188.1
O000313,P00181,37,212.75,7871.75
O000313,P00513,18,205.93,3706.74
O000314,P00571,46,384.06,17666.76
O000315,P00486,26,154.1,4006.6
O000316,P00182,41,126.42,5183.22
O000317,P00100,39,145.48,5673.72
O000317,P00338,16,29.07,465.12
O000318,P00379,48,260.24,12491.52
O000318,P00520,31,213.63,6622.53
O000318,P00563,24,11.32,271.68
O000319,P00194,14,106.8,1495.2
O000320,P00224,19,387.27,7358.13
O000320,P00272,40,117.97,4718.8
O000321,P00338,34,27.0,918.0
O000321,P00244,14,444.53,6223.42
O000321,P00171,44,225.48,9921.12
O000322,P00473,26,385.26,10016.76
O000322,P00088,47,307.07,14432.29
O000323,P00362,45,82.92,3731.4
O000324,P00388,28,244.62,6849.36
O000325,P00379,2,320.09,640.18
O000325,P00515,21,514.14,10796.94
O000325,P00340,34,39.36,1338.24
O000325,P00546,38,225.37,8564.06
O000325,P00550,1,218.75,218.75
O000326,P00029,20,79.82,1596.4
O000326,P00592,4,103.37,413.48
O000326,P00211,4,124.21,496.84
O000326,P00137,12,15.4,184.8
O000327,P00157,7,114.97,804.79
O000327,P00058,32,133.45,4270.4
O000327,P00476,24,109.57,2629.68
O000328,P00451,19,87.89,1669.91
O000328,P00214,32,279.4,8940.8
O000329,P00318,36,169.97,6118.92
O000329,P00027,21,488.92,10267.32
O000330,P00574,2,352.83,705.66
O000330,P00292,11,372.97,4102.67
O000330,P00016,20,246.84,4936.8
O000330,P00468,32,528.28,16904.96
O000330,P00386,28,285.69,7999.32
O000331,P00363,10,444.42,4444.2
O000331,P00031,49,130.92,6415.08
O000331,P00597,23,115.83,2664.09
O000332,P00089,13,224.27,2915.51
O000333,P00395,28,105.23,2946.44
O000333,P00206,24,169.54,4068.96
O000333,P00455,10,367.51,3675.1
O000333,P00254,25,394.15,9853.75
O000333,P00152,34,130.85,4448.9
O000334,P00471,46,308.95,14211.7
O000334,P00489,8,431.35,3450.8
O000335,P00413,49,54.37,2664.13
O000335,P00204,48,284.64,13662.72
O000335,P00434,5,430.5,2152.5
O000335,P00179,44,196.44,8643.36
O000335,P00042,16,15.67,250.72
O000335,P00575,15,150.7,2260.5
O000336,P00175,5,448.03,2240.15
O000337,P00467,28,356.65,9986.2
O000337,P00275,12,384.2,4610.4
O000338,P00567,26,318.17,8272.42
O000339,P00412,30,358.47,10754.1
O000339,P00275,43,364.56,15676.08
O000339,P00301,48,66.04,3169.92
O000339,P00187,32,194.27,6216.64
O000339,P00299,23,68.18,1568.14
O000340,P00569,20,310.79,6215.8
O000340,P00460,23,175.15,4028.45
O000340,P00143,12,143.95,1727.4
O000340,P00371,49,432.19,21177.31
O000340,P00338,28,33.14,927.92
O000340,P00147,1,73.47,73.47
O000341,P00321,36,245.06,8822.16
O000341,P00454,46,228.55,10513.3
O000341,P00196,13,500.13,6501.69
O000341,P00305,39,165.51,6454.89
O000342,P00095,21,226.62,4759.02
O000343,P00119,15,64.53,967.95
O000344,P00101,30,114.7,3441.0
O000345,P00241,21,134.49,2824.29
O000346,P00414,41,321.57,13184.37
O000346,P00527,47,297.5,13982.5
O000347,P00132,10,253.08,2530.8
O000347,P00225,47,584.06,27450.82
O000347,P00094,37,32.4,1198.8
O000347,P00022,35,84.97,2973.95
O000348,P00230,5,264.79,1323.95
O000348,P00422,21,330.03,6930.63
O000348,P00091,6,181.8,1090.8
O000348,P00042,44,17.34,762.96
O000349,P00195,8,316.88,2535.04
O000349,P00087,33,267.42,8824.86
O000349,P00382,28,311.17,8712.76
O000349,P00187,16,205.01,3280.16
O000350,P00050,38,284.93,10827.34
O000350,P00493,8,294.24,2353.92
O000350,P00393,41,230.3,9442.3
O000350,P00568,33,134.25,4430.25
O000350,P00546,30,231.45,6943.5
O000351,P00185,27,318.02,8586.54
O000351,P00111,35,191.47,6701.45
O000351,P00088,3,320.23,960.69
O000352,P00281,38,284.96,10828.48
O000352,P00213,36,411.33,14807.88
O000352,P00362,46,86.92,3998.32
O000353,P00344,37,117.98,4365.26
O000353,P00473,19,346.08,6575.52
O000353,P00492,18,202.89,3652.02
O000353,P00347,28,614.99,17219.72
O000353,P00462,5,271.13,1355.65
O000354,P00316,14,255.61,3578.54
O000354,P00247,9,203.69,1833.21
O000355,P00314,11,168.21,1850.31
O000355,P00221,6,283.96,1703.76
O000356,P00301,29,60.3,1748.7
O000356,P00240,30,10.23,306.9
O000356,P00141,4,85.59,342.36
O000356,P00105,30,47.45,1423.5
O000357,P00584,42,224.06,9410.52
O000358,P00349,49,396.48,19427.52
O000358,P00479,28,474.75,13293.0
O000358,P00337,48,434.53,20857.44
O000358,P00184,46,20.34,935.64
O000359,P00301,44,60.8,2675.2
O000359,P00216,4,79.74,318.96
O000360,P00539,28,86.08,2410.24
O000360,P00094,27,36.67,990.09
O000361,P00227,36,234.19,8430.84
O000361,P00395,33,107.18,3536.94
O000362,P00334,23,5.43,124.89
O000362,P00300,14,43.64,610.96
O000362,P00136,45,265.35,11940.75
O000362,P00185,1,294.44,294.44
O000363,P00593,38,333.97,12690.86
O000363,P00042,36,19.5,702.0
O000364,P00044,24,56.11,1346.64
O000364,P00274,19,505.58,9606.02
O000364,P00225,22,614.62,13521.64
O000365,P00040,27,249.88,6746.76
O000365,P00409,12,480.81,5769.72
O000365,P00181,1,200.99,200.99
O000365,P00404,36,384.0,13824.0
O000365,P00171,45,183.3,8248.5
O000365,P00517,38,84.65,3216.7
O000366,P00184,24,24.97,599.28
O000366,P00066,31,93.14,2887.34
O000366,P00037,10,132.56,1325.6
O000366,P00495,17,71.32,1212.44
O000367,P00005,30,70.7,2121.0
O000367,P00582,28,194.0,5432.0
O000367,P00381,39,240.09,9363.51
O000368,P00027,41,520.83,21354.03
O000368,P00198,23,183.18,4213.14
O000368,P00103,16,234.28,3748.48
O000369,P00052,28,375.66,10518.48
O000369,P00476,11,131.87,1450.57
O000369,P00488,32,93.81,3001.92
O000369,P00305,47,157.85,7418.95
O000369,P00388,27,265.08,7157.16
O000370,P00022,7,81.83,572.81
O000370,P00502,8,55.62,444.96
O000370,P00352,40,255.54,10221.6
O000370,P00314,49,144.6,7085.4
O000370,P00061,21,528.68,11102.28
O000371,P00106,45,284.04,12781.8
O000372,P00007,47,358.84,16865.48
O000372,P00114,19,113.83,2162.77
O000372,P00304,7,258.27,1807.89
O000372,P00557,46,100.85,4639.1
O000372,P00200,15,466.69,7000.35
O000372,P00207,11,500.05,5500.55
O000373,P00382,30,313.36,9400.8
O000373,P00143,50,147.93,7396.5
O000373,P00487,18,166.45,2996.1
O000373,P00444,21,321.49,6751.29
O000373,P00243,21,123.65,2596.65
O000373,P00393,42,206.93,8691.06
O000374,P00416,14,354.1,4957.4
O000374,P00227,32,294.19,9414.08
O000374,P00169,21,476.49,10006.29
O000375,P00132,24,280.38,6729.12
O000375,P00464,40,404.36,16174.4
O000375,P00115,2,368.06,736.12
O000375,P00148,11,276.33,3039.63
O000375,P00436,11,96.3,1059.3
O000376,P00182,30,139.82,4194.6
O000376,P00576,18,405.11,7291.98
O000376,P00558,21,431.11,9053.31
O000376,P00266,40,219.94,8797.6
O000376,P00368,20,172.29,3445.8
O000376,P00168,43,219.32,9430.76
O000377,P00424,44,306.12,13469.28
O000377,P00088,18,326.94,5884.92
O000377,P00506,21,47.58,999.18
O000377,P00417,49,343.47,16830.03
O000378,P00057,49,164.88,8079.12
O000378,P00101,5,107.85,539.25
O000378,P00035,37,237.45,8785.65
O000379,P00242,36,534.95,19258.2
O000379,P00385,50,470.96,23548.0
O000379,P00471,46,338.38,15565.48
O000380,P00035,41,210.91,8647.31
O000380,P00202,27,484.43,13079.61
O000380,P00413,28,56.21,1573.88
O000380,P00118,43,502.39,21602.77
O000380,P00442,43,150.56,6474.08
O000381,P00459,47,117.84,5538.48
O000381,P00466,15,213.37,3200.55
O000382,P00479,36,458.04,16489.44
O000382,P00355,25,89.32,2233.0
O000382,P00193,40,176.04,7041.6
O000383,P00240,50,10.65,532.5
O000383,P00126,18,303.78,5468.04
O000383,P00337,38,457.99,17403.62
O000383,P00349,24,401.73,9641.52
O000384,P00575,47,160.11,7525.17
O000384,P00559,16,76.67,1226.72
O000384,P00044,13,52.81,686.53
O000384,P00543,18,223.62,4025.16
O000385,P00225,16,546.59,8745.44
O000385,P00099,19,362.08,6879.52
O000385,P00325,39,52.81,2059.59
O000385,P00068,34,433.18,14728.12
O000385,P00577,39,522.95,20395.05
O000385,P00359,11,448.4,4932.4
O000386,P00472,2,87.9,175.8
O000387,P00483,40,417.03,16681.2
O000387,P00364,16,541.67,8666.72
O000387,P00514,14,115.2,1612.8
O000388,P00385,35,509.21,17822.35
O000388,P00272,15,103.95,1559.25
O000389,P00480,36,247.07,8894.52
O000389,P00109,21,83.52,1753.92
O000389,P00152,36,117.27,4221.72
O000389,P00371,39,426.19,16621.41
O000390,P00379,30,295.57,8867.1
O000390,P00296,15,274.29,4114.35
O000390,P00600,31,425.16,13179.96
O000391,P00504,3,496.44,1489.32
O000391,P00166,37,423.68,15676.16
O000391,P00225,40,591.01,23640.4
O000391,P00533,41,148.28,6079.48
O000391,P00548,2,457.21,914.42
O000391,P00360,2,55.35,110.7
O000392,P00393,28,222.79,6238.12
O000392,P00244,45,372.44,16759.8
O000392,P00288,25,226.58,5664.5
O000392,P00172,3,243.19,729.57
O000392,P00071,6,281.67,1690.02
O000392,P00557,22,95.36,2097.92
O000393,P00170,5,186.57,932.85
O000393,P00161,40,30.63,1225.2
O000393,P00096,27,481.16,12991.32
O000393,P00258,32,236.08,7554.56
O000393,P00449,45,219.02,9855.9
O000393,P00511,3,223.16,669.48
O000394,P00387,28,118.19,3309.32
O000394,P00105,40,51.06,2042.4
O000395,P00252,41,27.39,1122.99
O000395,P00280,25,233.57,5839.25
O000395,P00052,9,395.01,3555.09
O000395,P00502,13,49.17,639.21
O000396,P00519,3,302.36,907.08
O000396,P00450,22,30.92,680.24
O000396,P00089,44,222.23,9778.12
O000396,P00127,28,213.04,5965.12
O000397,P00342,16,74.25,1188.0
O000397,P00269,36,537.95,19366.2
O000398,P00329,39,323.4,12612.6
O000398,P00400,24,489.12,11738.88
O000398,P00456,21,113.74,2388.54
O000398,P00090,28,437.66,12254.48
O000399,P00314,4,159.32,637.28
O000399,P00055,49,47.81,2342.69
O000399,P00278,22,191.93,4222.46
O000400,P00171,50,230.47,11523.5
O000400,P00154,45,297.2,13374.0
O000400,P00174,12,113.77,1365.24
O000401,P00101,23,107.31,2468.13
O000401,P00528,6,337.84,2027.04
O000401,P00373,7,13.47,94.29
O000401,P00342,25,79.62,1990.5
O000401,P00140,28,113.32,3172.96
O000401,P00025,13,99.45,1292.85
O000402,P00365,35,246.5,8627.5
O000402,P00399,48,487.7,23409.6
O000402,P00169,32,475.45,15214.4
O000402,P00100,15,152.99,2294.85
O000402,P00163,19,192.78,3662.82
O000402,P00210,50,303.74,15187.0
O000403,P00573,36,138.26,4977.36
O000403,P00220,24,156.37,3752.88
O000403,P00237,43,288.84,12420.12
O000404,P00283,46,387.33,17817.18
O000404,P00017,34,101.91,3464.94
O000404,P00413,17,59.26,1007.42
O000404,P00529,44,313.43,13790.92
O000404,P00060,43,202.74,8717.82
O000404,P00034,26,187.36,4871.36
O000405,P00424,31,255.13,7909.03
O000405,P00032,3,431.63,1294.89
O000406,P00380,44,267.64,11776.16
O000406,P00109,7,66.85,467.95
O000406,P00583,10,31.87,318.7
O000406,P00204,34,284.54,9674.36
O000406,P00280,25,200.89,5022.25
O000407,P00567,36,340.76,12267.36
O000407,P00035,49,194.61,9535.89
O000408,P00304,8,302.62,2420.96
O000408,P00198,24,181.68,4360.32
O000408,P00367,13,405.61,5272.93
O000408,P00416,46,348.56,16033.76
O000408,P00440,40,69.32,2772.8
O000408,P00394,8,152.99,1223.92
O000409,P00370,31,55.03,1705.93
O000410,P00283,35,404.78,14167.3
O000410,P00210,49,298.4,14621.6
O000410,P00153,37,257.94,9543.78
O000410,P00363,41,438.14,17963.74
O000410,P00575,45,160.91,7240.95
O000410,P00421,32,34.2,1094.4
O000411,P00231,34,218.35,7423.9
O000411,P00547,7,415.39,2907.73
O000412,P00152,41,125.66,5152.06
O000412,P00564,32,134.64,4308.48
O000412,P00513,37,242.91,8987.67
O000412,P00583,20,31.67,633.4
O000412,P00010,47,305.41,14354.27
O000413,P00466,10,201.87,2018.7
O000413,P00533,18,141.01,2538.18
O000413,P00217,4,117.19,468.76
O000414,P00134,34,109.6,3726.4
O000414,P00447,16,16.15,258.4
O000414,P00148,32,288.8,9241.6
O000414,P00209,43,338.16,14540.88
O000415,P00214,13,275.73,3584.49
O000415,P00394,18,157.98,2843.64
O000415,P00523,31,106.9,3313.9
O000415,P00015,12,222.05,2664.6
O000415,P00150,46,186.43,8575.78
O000416,P00163,44,181.84,8000.96
O000416,P00119,4,59.17,236.68
