account_id,account_name,industry,tier,employees,geo_id,created_at,updated_at,is_deleted
A00900,"Conrad, Goodman and Rocha",FinTech,Tier 1,47,GEO0002,2024-09-11T19:13:24,2025-06-20T13:36:22,0
A00901,Harrington-Brown,Energy,Tier 2,102,GEO0229,2025-08-04T00:23:19,2025-12-15T17:33:23,0
A00902,Wheeler-Roberts,Manufacturing,Tier 1,1148,GEO0019,2025-04-23T05:42:41,2025-05-22T15:57:30,0
A00903,James-Garcia,Healthcare,Tier 2,57,GEO0405,2025-03-01T19:39:41,2025-09-24T13:09:28,0
A00904,"Jackson, Crosby and Mercado",Government,Tier 1,134,GEO0512,2024-05-16T01:00:54,2025-11-30T09:02:30,0
A00905,Hernandez Ltd,Healthcare,Tier 1,10324,GEO0528,2025-06-15T09:32:20,2025-10-07T02:31:32,0
A00906,Murray Ltd,Telecom,Tier 3,1190,GEO0352,2024-12-08T01:22:14,2025-09-10T12:58:30,0
A00907,Moore-Weaver,Telecom,Tier 2,1584,GEO0609,2025-02-17T20:52:12,2025-10-01T18:52:25,0
A00908,"Salinas, Gomez and Moore",Healthcare,Tier 3,615,GEO0417,2025-05-01T03:45:36,2026-02-20T18:16:43,0
A00909,"Anderson, Gibson and Simmons",Government,Tier 1,581,GEO0223,2026-01-29T15:33:09,2026-02-09T06:40:39,0
A00910,Moran-Hurst,Telecom,Tier 1,148,GEO0544,2025-09-18T13:09:24,2025-10-24T19:23:43,0
A00911,Hernandez-Miller,Energy,Tier 2,755,GEO0218,2025-02-09T15:28:59,2025-12-30T09:21:36,0
A00912,"Steele, Bender and Brown",Energy,Tier 1,1298,GEO0253,2025-08-02T16:48:46,2025-08-03T17:37:52,0
A00913,Morris-Rivera,Logistics,Tier 3,540,GEO0185,2025-06-20T19:24:18,2025-09-02T23:33:48,0
A00914,"Myers, Stevens and Phillips",Telecom,Tier 2,23996,GEO0683,2024-03-07T07:38:04,2025-12-08T05:48:22,0
A00915,Richardson Inc,Government,Tier 1,17,GEO0755,2024-05-21T17:36:44,2025-09-10T06:46:30,0
A00916,Chavez-Torres,Logistics,Tier 3,1163,GEO0236,2025-02-23T01:12:55,2025-06-30T04:56:50,0
A00917,Green-Jacobs,Government,Tier 3,63,GEO0015,2025-10-21T01:12:45,2025-11-22T16:52:22,0
A00918,"Tyler, Elliott and Williams",FinTech,Tier 2,79,GEO0648,2026-01-22T09:32:43,2026-02-24T16:15:15,0
A00919,"Henry, Martinez and Ross",Retail,Tier 2,848,GEO0228,2024-05-20T01:44:37,2025-03-16T22:29:04,0
A00920,"Vasquez, Kemp and Rodgers",Logistics,Tier 3,181,GEO0074,2025-06-07T07:05:37,2025-08-08T08:10:36,0
A00921,"Williams, Smith and Martin",Manufacturing,Tier 1,27628,GEO0503,2025-04-03T23:24:47,2025-07-16T17:24:18,0
A00922,Joyce-Johnston,Logistics,Tier 3,126,GEO0391,2024-03-19T14:29:54,2025-11-24T08:39:07,0
A00923,Robinson Ltd,Government,Tier 2,38218,GEO0281,2025-03-10T04:14:57,2026-01-10T02:26:45,0
A00924,"Smith, Gillespie and Castro",Logistics,Tier 2,20658,GEO0513,2025-05-09T03:33:59,2025-11-10T13:54:08,0
A00925,Turner PLC,Manufacturing,Tier 3,684,GEO0048,2024-08-30T15:11:37,2024-10-17T01:15:28,0
A00926,Trujillo-Martinez,Energy,Tier 3,5870,GEO0667,2025-11-27T21:37:42,2025-12-29T03:46:39,0
A00927,Mann-Tyler,Manufacturing,Tier 1,809,GEO0073,2024-03-29T04:38:02,2026-01-08T00:12:22,0
A00928,Riddle and Sons,Logistics,Tier 2,4234,GEO0256,2024-06-22T06:37:43,2024-11-03T21:09:26,0
A00929,"Garrett, Brown and Larsen",Logistics,Tier 1,23,GEO0157,2026-01-13T20:31:04,2026-02-23T13:50:16,0
A00930,"Hahn, Boyle and Lee",Energy,Tier 3,11601,GEO0506,2026-01-14T11:41:51,2026-02-14T19:56:34,0
A00931,Adams-Garcia,Retail,Tier 3,52,GEO0350,2025-11-07T21:26:01,2026-02-20T06:03:34,0
A00932,Alexander and Sons,Healthcare,Tier 3,182,GEO0414,2025-09-18T21:05:05,2025-12-01T00:54:10,0
A00933,Hernandez Ltd,Government,Tier 1,1242,GEO0204,2024-04-06T01:10:29,2025-06-02T02:29:57,0
A00934,"Wood, Benson and Norton",Retail,Tier 1,186,GEO0160,2025-07-12T04:14:17,2025-10-15T08:08:42,0
A00935,Pierce-Robertson,Manufacturing,Tier 3,33291,GEO0076,2026-02-15T15:33:07,2026-03-01T12:11:51,0
A00936,"Gardner, Wise and Weaver",Energy,Tier 1,25794,GEO0260,2026-01-16T13:21:28,2026-01-17T15:27:09,0
A00937,"Diaz, Abbott and Knight",Energy,Tier 1,114,GEO0313,2025-12-06T21:08:04,2026-01-11T05:05:58,0
A00938,Taylor and Sons,Retail,Tier 1,77,GEO0788,2025-01-21T23:24:18,2025-07-04T10:32:11,0
A00939,"Aguilar, Baxter and Castillo",Energy,Tier 1,460,GEO0723,2024-01-26T11:07:24,2024-05-04T19:19:52,0
A00940,Howell and Sons,Manufacturing,Tier 2,10,GEO0526,2024-12-06T23:32:42,2025-08-04T19:51:33,0
A00941,"Young, Solis and Bates",Healthcare,Tier 3,17980,GEO0259,2024-08-28T12:28:28,2024-09-22T19:35:36,0
A00942,"Foster, Sawyer and Davis",Manufacturing,Tier 2,925,GEO0223,2025-01-14T01:07:12,2026-01-11T10:32:34,0
A00943,Barnes Inc,Healthcare,Tier 1,105,GEO0535,2024-04-03T08:35:36,2025-12-27T07:55:00,0
A00944,Bean-Rivas,Telecom,Tier 1,226,GEO0061,2026-02-08T02:55:35,2026-02-24T00:19:49,0
A00945,"Perry, Gonzalez and Williams",Retail,Tier 1,6292,GEO0252,2026-02-11T04:24:07,2026-02-12T18:42:44,0
A00946,Daniels Group,FinTech,Tier 3,10967,GEO0338,2024-01-05T18:49:58,2025-02-07T15:17:26,0
A00947,"Jones, Duncan and Scott",Telecom,Tier 2,251,GEO0446,2025-12-22T18:50:12,2026-01-04T13:51:14,0
A00948,Castillo-Mcdonald,Manufacturing,Tier 3,1313,GEO0188,2025-08-31T11:28:19,2026-01-25T00:34:21,0
A00949,Hale-Rush,Telecom,Tier 1,1106,GEO0055,2024-11-02T10:26:18,2025-07-27T18:44:24,0
A00950,"Russell, Marks and Scott",Healthcare,Tier 1,27698,GEO0433,2024-08-29T12:14:06,2026-02-26T20:06:20,0
A00951,Willis-Wilson,FinTech,Tier 1,14899,GEO0617,2025-06-29T20:40:10,2025-10-06T06:16:12,0
A00952,Miller-Rodriguez,Healthcare,Tier 2,20533,GEO0138,2025-09-05T04:16:01,2025-10-03T11:09:04,0
A00953,Caldwell-Alexander,Manufacturing,Tier 3,6420,GEO0711,2026-02-24T16:52:39,2026-02-27T07:47:13,0
A00954,Morris Group,Healthcare,Tier 2,24431,GEO0458,2025-10-02T05:21:35,2026-02-28T19:58:38,0
A00955,Smith Inc,FinTech,Tier 2,69,GEO0718,2025-12-23T03:48:24,2026-02-18T05:53:33,0
A00956,"Burgess, Fox and Taylor",Government,Tier 3,712,GEO0079,2025-07-06T07:50:54,2025-09-18T07:05:36,0
A00957,"Turner, Dickerson and Smith",Government,Tier 3,1634,GEO0717,2025-11-28T12:39:48,2026-02-02T22:27:45,0
A00958,Davidson Group,Telecom,Tier 1,33,GEO0107,2024-12-13T21:08:42,2025-10-30T15:02:39,0
A00959,Washington LLC,Government,Tier 2,131,GEO0360,2026-01-09T01:46:20,2026-02-22T07:26:49,0
A00960,Wilson LLC,Logistics,Tier 3,157,GEO0730,2025-06-21T10:58:45,2025-12-30T07:53:34,0
A00961,Freeman Ltd,Retail,Tier 3,1201,GEO0056,2024-02-02T22:05:10,2025-09-09T08:59:41,0
A00962,"Thomas, Jones and Martinez",Retail,Tier 1,2136,GEO0183,2026-01-17T03:09:44,2026-02-17T23:03:51,0
A00963,Walker-Jones,FinTech,Tier 2,28832,GEO0623,2024-07-17T04:31:08,2025-04-07T08:29:59,0
A00964,Reyes-Boyer,FinTech,Tier 2,946,GEO0282,2025-08-03T02:27:09,2025-10-01T18:09:57,0
A00965,"Moore, Murray and Sherman",Healthcare,Tier 2,911,GEO0223,2024-12-31T22:40:28,2025-06-22T14:26:56,0
A00966,"Gonzales, Marshall and Owens",Retail,Tier 1,51,GEO0743,2025-06-10T11:26:53,2025-11-21T21:20:22,0
A00967,"Armstrong, Graves and Russell",Logistics,Tier 3,716,GEO0692,2024-09-06T23:17:12,2025-04-02T16:29:10,0
A00968,Lopez-Buckley,Telecom,Tier 1,25688,GEO0366,2025-11-08T22:13:14,2025-12-23T19:41:52,0
A00969,Sellers-Rivera,Healthcare,Tier 1,18426,GEO0303,2024-10-19T04:15:44,2025-01-04T17:37:00,0
A00970,Mitchell-Malone,Telecom,Tier 1,1012,GEO0677,2026-01-31T16:04:44,2026-02-25T03:34:27,0
A00971,Austin PLC,Manufacturing,Tier 3,1396,GEO0745,2025-08-24T06:17:40,2025-11-17T15:44:44,0
A00972,Green Ltd,Energy,Tier 1,1752,GEO0502,2024-05-16T01:55:23,2025-12-02T16:29:50,0
A00973,"Best, Harrington and Larson",Retail,Tier 3,9467,GEO0558,2024-09-14T20:29:14,2025-01-24T07:47:12,0
A00974,Davis-Neal,Government,Tier 1,167,GEO0094,2024-04-14T07:19:17,2024-05-10T21:23:54,0
A00975,Kramer-Mendez,Manufacturing,Tier 3,197,GEO0780,2026-01-15T07:12:13,2026-02-12T21:33:31,0
A00976,"Davis, Jimenez and Walton",Manufacturing,Tier 2,1273,GEO0365,2025-11-15T17:10:39,2026-02-03T18:59:33,0
A00977,Mack-Nguyen,Government,Tier 3,20555,GEO0271,2025-12-08T17:00:20,2026-02-24T10:04:22,0
A00978,"Smith, Gillespie and Stephens",Telecom,Tier 2,113,GEO0337,2025-02-24T14:12:03,2025-03-15T13:15:25,0
A00979,Miller Inc,Logistics,Tier 2,1180,GEO0159,2025-04-19T04:33:58,2025-05-11T08:59:42,0
A00980,Johnson Ltd,Retail,Tier 3,21105,GEO0674,2025-09-16T08:28:27,2025-11-09T06:40:42,0
A00981,Fernandez-Kaufman,Manufacturing,Tier 3,14,GEO0558,2025-05-15T03:15:53,2025-05-19T06:29:27,0
A00982,Braun PLC,Energy,Tier 3,8428,GEO0779,2024-01-12T15:38:36,2025-05-05T00:50:21,0
A00983,Oconnor and Sons,Telecom,Tier 1,35,GEO0421,2025-08-16T23:11:31,2026-02-22T02:14:27,0
A00984,Fowler-Jones,Government,Tier 2,134,GEO0362,2024-07-05T18:00:15,2024-12-04T04:08:04,0
A00985,"Washington, Mcgee and Clark",FinTech,Tier 3,6457,GEO0207,2024-08-13T12:27:55,2024-09-12T15:00:39,0
A00986,Lopez Inc,Retail,Tier 3,158,GEO0679,2024-11-11T08:05:59,2025-06-09T17:21:47,0
A00987,"Robertson, Weber and Hall",Energy,Tier 2,15672,GEO0089,2025-11-07T12:36:32,2026-01-30T02:40:02,1
A00988,"Hernandez, Wells and Sawyer",Manufacturing,Tier 3,89,GEO0756,2024-12-23T09:31:53,2025-05-18T18:11:57,0
A00989,"Carter, Wood and Keller",Manufacturing,Tier 1,185,GEO0788,2025-10-17T15:46:39,2025-12-15T08:22:25,0
A00990,Barber-Campbell,Manufacturing,Tier 3,32760,GEO0766,2024-03-14T05:24:29,2025-01-15T21:53:20,0
A00991,Barr-Valentine,Manufacturing,Tier 3,22771,GEO0557,2024-09-12T18:37:36,2024-12-01T14:55:35,0
A00992,Stone-Snyder,Healthcare,Tier 2,35,GEO0677,2024-01-31T14:15:30,2026-01-18T05:46:08,0
A00993,"Copeland, Roberts and Robles",Manufacturing,Tier 3,118,GEO0297,2025-02-27T12:35:04,2025-06-05T17:53:12,0
A00994,"Daniel, Stevens and Ochoa",Retail,Tier 2,394,GEO0313,2025-06-22T04:19:41,2026-02-28T10:00:12,0
A00995,Collins-Russell,Manufacturing,Tier 2,89,GEO0063,2025-04-09T22:55:12,2026-02-25T10:30:39,0
A00996,Grant-Cole,Retail,Tier 2,77,GEO0613,2025-02-08T10:29:37,2025-11-26T15:38:35,0
A00997,"Reese, Martinez and Smith",Retail,Tier 2,33802,GEO0136,2024-08-13T19:05:07,2024-08-26T21:29:19,0
A00998,Martinez-Kennedy,Government,Tier 1,113,GEO0673,2024-12-25T05:41:55,2024-12-28T00:27:34,0
A00999,"Beltran, Oneill and Lee",Government,Tier 3,51,GEO0106,2025-02-18T09:08:53,2025-03-01T20:18:10,0
A01000,Miller-Castro,Telecom,Tier 1,520,GEO0579,2024-10-12T16:20:03,2024-11-19T06:25:30,0
A01001,Davila-Jacobs,Government,Tier 1,153,GEO0149,2024-10-29T23:03:54,2024-11-09T16:20:57,0
A01002,Barr PLC,Telecom,Tier 2,47,GEO0139,2025-12-06T05:24:38,2026-01-13T08:42:24,0
A01003,Holmes-Wise,Retail,Tier 1,9606,GEO0265,2024-08-12T04:01:36,2025-12-26T13:41:21,0
A01004,"Johnson, Jones and Mason",Manufacturing,Tier 3,9475,GEO0408,2025-06-16T22:58:56,2026-02-11T16:48:27,0
A01005,Thompson Inc,Healthcare,Tier 2,34430,GEO0153,2024-01-14T06:16:35,2024-08-19T05:36:16,0
A01006,Villanueva and Sons,Telecom,Tier 2,34950,GEO0745,2024-01-17T00:07:28,2025-01-11T01:06:29,0
A01007,Yates-Maynard,Energy,Tier 2,16446,GEO0080,2024-12-22T02:26:56,2025-11-10T22:54:48,0
A01008,"Rodriguez, Hamilton and Jones",Government,Tier 2,1075,GEO0722,2024-05-05T23:00:42,2026-01-18T23:26:35,0
A01009,Choi Group,Healthcare,Tier 1,14,GEO0329,2024-04-28T16:41:07,2025-12-28T14:46:03,0
A01010,Jackson LLC,Telecom,Tier 2,1474,GEO0428,2024-11-10T09:57:02,2025-08-23T17:35:32,0
A01011,"Garcia, Gonzalez and Stewart",Manufacturing,Tier 2,51,GEO0729,2024-01-12T00:19:55,2024-04-15T17:50:01,0
A01012,Robles PLC,Energy,Tier 3,43,GEO0079,2025-10-30T22:45:18,2025-12-22T05:03:51,0
A01013,Roberts-Freeman,Telecom,Tier 1,150,GEO0506,2025-07-17T05:06:23,2026-01-28T12:14:50,1
A01014,Salinas and Sons,Manufacturing,Tier 3,29569,GEO0441,2024-10-30T04:40:22,2025-01-03T07:32:06,0
A01015,"King, Ramsey and Garcia",Energy,Tier 2,13206,GEO0104,2026-02-23T19:38:22,2026-02-25T14:22:20,0
A01016,Kelly Ltd,Manufacturing,Tier 2,24574,GEO0405,2025-06-25T08:04:12,2026-01-13T18:52:01,0
A01017,Brown LLC,Energy,Tier 2,461,GEO0218,2025-04-27T18:08:44,2025-04-28T05:57:48,1
A01018,Lopez PLC,Healthcare,Tier 1,31676,GEO0214,2024-05-20T00:42:14,2024-10-26T20:52:41,0
A01019,Fernandez PLC,Telecom,Tier 1,183,GEO0128,2024-05-21T01:40:22,2024-10-10T01:27:54,0
A01020,"Wilson, Carter and Rocha",Logistics,Tier 3,423,GEO0139,2024-04-27T18:58:42,2025-09-16T15:43:41,0
A01021,Barrett-Jordan,Manufacturing,Tier 1,72,GEO0659,2024-12-11T21:40:30,2025-08-08T06:59:25,0
A01022,"Owens, Harris and Lee",Healthcare,Tier 1,23930,GEO0295,2024-10-29T21:30:10,2026-01-11T05:32:46,0
A01023,Henry PLC,Energy,Tier 3,27952,GEO0331,2024-01-20T02:28:47,2024-11-16T05:47:13,0
A01024,"Adams, Gilbert and Robinson",FinTech,Tier 3,7415,GEO0195,2024-02-24T01:36:56,2025-08-28T03:58:30,0
A01025,Bell-Lewis,Government,Tier 3,1662,GEO0522,2024-11-22T20:12:31,2026-02-05T00:56:01,0
A01026,Tanner-Fleming,Logistics,Tier 1,610,GEO0025,2024-04-23T05:35:24,2025-02-10T02:04:25,0
A01027,Moreno-Turner,Healthcare,Tier 2,130,GEO0048,2025-09-10T17:38:14,2025-09-28T21:14:44,0
A01028,"Garcia, Larson and James",Energy,Tier 3,1849,GEO0575,2025-03-13T22:20:28,2025-04-20T13:33:33,0
A01029,"Mendez, Kidd and Garcia",Healthcare,Tier 3,6723,GEO0420,2025-05-16T00:04:02,2025-06-27T17:22:22,0
A01030,Li-Jones,Government,Tier 2,786,GEO0494,2024-01-12T00:56:14,2025-08-02T02:44:57,0
A01031,Smith Ltd,Telecom,Tier 2,795,GEO0551,2024-04-09T19:11:15,2024-09-01T16:23:12,0
A01032,Braun-Curry,Manufacturing,Tier 2,3619,GEO0177,2025-05-10T10:48:28,2025-12-01T04:59:59,0
A01033,Wright-Hunt,Logistics,Tier 3,541,GEO0048,2025-12-05T19:15:07,2026-02-11T22:23:51,0
A01034,Knox LLC,Healthcare,Tier 3,407,GEO0683,2024-12-13T04:23:14,2025-10-16T11:59:24,0
A01035,Brooks Group,Energy,Tier 3,147,GEO0305,2025-08-17T04:16:13,2026-02-19T09:37:03,0
A01036,"Roberts, Vega and Schultz",Energy,Tier 1,1746,GEO0592,2024-07-24T07:56:58,2025-06-03T08:19:35,0
A01037,"Abbott, Benson and Brown",Energy,Tier 1,1934,GEO0213,2024-01-07T10:41:55,2025-07-02T19:24:00,0
A01038,Williams Group,Manufacturing,Tier 3,13080,GEO0654,2025-09-01T12:31:20,2026-02-12T13:25:47,0
A01039,Lin-Dunn,Telecom,Tier 1,89,GEO0500,2024-01-25T00:29:06,2025-05-08T16:01:26,0
A01040,"Cervantes, Franklin and Wells",Logistics,Tier 1,119,GEO0110,2024-11-27T04:12:04,2025-04-09T13:43:18,0
A01041,Shields LLC,Logistics,Tier 1,1113,GEO0053,2024-06-06T15:36:27,2025-07-15T14:22:33,0
A01042,Floyd-Barrett,Manufacturing,Tier 2,21416,GEO0312,2025-12-08T08:29:54,2026-02-02T23:24:47,0
A01043,Williams-Blankenship,FinTech,Tier 3,1365,GEO0306,2024-08-25T21:15:28,2025-11-05T03:11:00,0
A01044,Jensen-Kline,Government,Tier 3,1217,GEO0453,2024-09-24T23:41:50,2025-06-09T01:16:39,0
A01045,Bates and Sons,FinTech,Tier 3,163,GEO0337,2024-02-01T23:38:42,2024-06-07T02:22:42,0
A01046,Jackson-Adams,Government,Tier 1,1961,GEO0732,2025-03-15T21:35:07,2026-01-31T06:25:09,0
A01047,Byrd-Hudson,Logistics,Tier 3,1087,GEO0451,2025-11-28T19:14:57,2025-12-23T17:15:37,0
A01048,Noble-Garrett,Logistics,Tier 1,1149,GEO0322,2026-01-17T21:10:43,2026-02-10T06:54:43,0
A01049,Becker Group,Energy,Tier 1,68,GEO0537,2024-04-20T22:53:38,2025-07-25T16:54:20,0
A01050,"Stewart, Anderson and King",Retail,Tier 1,14,GEO0359,2024-11-02T18:01:24,2025-07-12T15:14:55,0
A01051,Harrison-Alexander,Government,Tier 1,31804,GEO0656,2025-07-11T09:59:29,2025-10-25T03:07:21,0
A01052,Montgomery Group,Energy,Tier 3,180,GEO0187,2025-06-28T16:55:19,2025-06-30T00:33:07,0
A01053,"Washington, Lee and Smith",Government,Tier 1,33,GEO0436,2024-03-04T21:57:30,2025-05-11T23:26:30,0
A01054,Flores-Miller,Retail,Tier 3,996,GEO0442,2025-01-22T11:12:15,2025-10-13T06:29:14,0
A01055,Stephens Group,Logistics,Tier 2,1894,GEO0282,2024-05-05T12:01:12,2024-08-01T01:30:28,0
A01056,White-Fischer,Government,Tier 1,1383,GEO0686,2024-07-14T02:17:57,2025-05-26T02:10:30,0
A01057,"Weeks, Smith and Neal",Government,Tier 2,155,GEO0640,2026-02-19T05:29:48,2026-02-21T01:39:38,0
A01058,Stevens Group,Manufacturing,Tier 2,51,GEO0078,2025-12-01T00:39:33,2026-01-28T11:21:19,0
A01059,"Taylor, Williamson and Ramsey",FinTech,Tier 2,315,GEO0566,2026-02-03T15:22:43,2026-02-20T14:02:52,1
A01060,Price-Patel,Healthcare,Tier 3,239,GEO0674,2024-04-11T01:12:17,2024-07-22T03:25:12,0
A01061,Ross LLC,Retail,Tier 1,33,GEO0536,2025-03-04T01:06:23,2025-06-11T10:48:59,0
A01062,"Contreras, Kelly and King",Healthcare,Tier 2,4968,GEO0248,2025-10-11T10:26:57,2025-10-20T16:34:26,0
A01063,"Robbins, Larson and Durham",Energy,Tier 1,11193,GEO0715,2025-07-25T09:51:06,2026-02-17T19:16:16,0
A01064,"Cox, Cook and Ortega",FinTech,Tier 3,1680,GEO0203,2024-10-15T18:10:15,2025-01-09T21:46:04,0
A01065,Burgess-Campbell,Manufacturing,Tier 3,29218,GEO0015,2025-07-09T17:56:57,2025-10-05T06:33:38,0
A01066,Jones-Fowler,Government,Tier 2,42,GEO0318,2024-07-13T19:22:05,2025-11-02T17:25:15,0
A01067,"White, Martinez and Walker",Healthcare,Tier 2,38654,GEO0532,2025-07-10T11:26:32,2025-11-07T23:54:36,0
A01068,Marquez-Johnson,Telecom,Tier 3,1152,GEO0253,2025-12-11T17:33:51,2025-12-15T23:33:20,0
A01069,Taylor PLC,FinTech,Tier 2,492,GEO0496,2025-12-05T06:44:40,2026-02-23T09:33:30,0
A01070,Cantrell Inc,Energy,Tier 3,455,GEO0732,2025-01-22T03:41:05,2025-10-07T09:51:59,0
A01071,Alvarado LLC,FinTech,Tier 2,41,GEO0246,2025-11-08T04:51:56,2025-11-14T11:34:15,0
A01072,"Walters, Lopez and Howell",Government,Tier 3,38230,GEO0689,2025-08-15T00:44:34,2025-10-11T11:08:24,0
A01073,"Moss, Bell and King",Telecom,Tier 1,1303,GEO0498,2024-06-26T12:52:01,2025-09-15T22:44:29,0
A01074,Wells Ltd,Healthcare,Tier 2,7276,GEO0111,2025-02-11T15:46:41,2025-12-23T05:55:25,1
A01075,Perez-Lambert,Retail,Tier 3,6007,GEO0626,2024-04-10T10:58:27,2024-06-10T12:41:36,0
A01076,Tucker PLC,Healthcare,Tier 1,1706,GEO0623,2024-08-31T15:44:59,2025-05-03T12:44:21,0
A01077,Miller and Sons,Logistics,Tier 1,154,GEO0598,2024-09-18T03:04:05,2025-03-11T00:54:46,0
A01078,Noble-Jones,Healthcare,Tier 1,39,GEO0757,2025-04-20T15:18:42,2025-06-07T19:38:54,0
A01079,Weaver LLC,Healthcare,Tier 3,696,GEO0261,2025-07-14T00:38:45,2025-10-07T17:25:15,0
A01080,Sanders-Glass,FinTech,Tier 3,711,GEO0053,2024-10-24T13:08:16,2025-01-09T18:46:37,0
A01081,Campos LLC,FinTech,Tier 2,1410,GEO0388,2026-01-30T08:08:42,2026-02-11T13:13:13,0
A01082,Fleming-Mcpherson,Retail,Tier 1,47,GEO0253,2025-10-04T05:52:14,2026-02-01T01:40:49,0
A01083,Miranda Group,FinTech,Tier 1,169,GEO0417,2026-02-09T09:04:29,2026-02-16T22:55:15,0
A01084,Williams-Nichols,Healthcare,Tier 1,15227,GEO0669,2024-04-25T02:35:37,2025-01-13T10:40:17,0
A01085,"Jacobs, Ward and Rogers",Telecom,Tier 2,30,GEO0682,2025-10-31T07:49:33,2026-01-26T10:35:36,0
A01086,Lee-Kennedy,Government,Tier 1,107,GEO0739,2024-06-03T04:08:55,2025-01-14T14:52:59,0
A01087,"Estrada, Gamble and Fitzpatrick",Logistics,Tier 3,14,GEO0210,2026-01-30T09:59:25,2026-02-08T09:58:14,0
A01088,Simmons Group,Retail,Tier 2,183,GEO0275,2024-01-11T18:57:21,2025-08-06T07:53:59,0
A01089,"Reid, Hanson and Rivera",Healthcare,Tier 3,4564,GEO0566,2025-12-09T00:07:11,2026-02-14T02:32:19,0
A01090,Andrews PLC,Manufacturing,Tier 3,23856,GEO0315,2025-06-30T01:15:55,2026-02-03T21:03:48,0
A01091,"Griffin, Schneider and Thornton",Telecom,Tier 3,339,GEO0089,2025-01-31T13:35:47,2025-02-20T12:40:51,0
A01092,Moody Inc,Government,Tier 2,9353,GEO0334,2025-01-28T15:53:19,2025-09-26T04:26:31,0
A01093,Bowman-Mcknight,Energy,Tier 1,37813,GEO0099,2024-08-04T14:31:09,2025-12-09T10:58:40,0
A01094,Carter-Murray,FinTech,Tier 2,33864,GEO0534,2025-07-15T01:28:13,2026-02-11T23:19:41,0
A01095,Mclean-Murray,Logistics,Tier 3,140,GEO0465,2024-04-14T12:58:58,2025-12-24T16:08:56,0
A01096,Williams-Carrillo,Telecom,Tier 3,161,GEO0031,2024-07-23T22:19:08,2024-08-21T10:26:25,0
A01097,Rojas-Arnold,Telecom,Tier 1,1862,GEO0183,2024-01-24T14:20:24,2025-01-19T05:39:57,0
A01098,"Santiago, Collins and Moody",Logistics,Tier 2,72,GEO0687,2026-02-14T12:07:00,2026-02-14T08:40:27,0
A01099,Campbell-Raymond,Logistics,Tier 3,95,GEO0313,2025-10-09T03:57:36,2026-01-04T00:02:39,0
A01100,Mcfarland Group,Telecom,Tier 1,111,GEO0376,2025-07-25T14:06:26,2025-11-18T11:51:08,0
A01101,"Diaz, Miller and Moyer",Government,Tier 3,1762,GEO0567,2024-01-10T02:23:53,2025-06-02T23:10:15,0
A01102,"Holloway, Simmons and Hernandez",Energy,Tier 1,1828,GEO0286,2025-05-22T04:41:20,2026-02-22T18:06:39,0
A01103,Williams-Miller,Government,Tier 3,1744,GEO0258,2025-08-18T10:05:36,2026-01-01T09:27:43,0
A01104,"Cooper, Raymond and Reyes",FinTech,Tier 1,200,GEO0769,2025-01-18T06:11:41,2025-11-01T21:35:32,0
A01105,Morales-Avila,Telecom,Tier 3,8888,GEO0643,2024-09-21T15:08:27,2025-05-10T22:45:22,0
A01106,"Medina, Fernandez and Short",Healthcare,Tier 3,12,GEO0453,2025-06-15T06:06:19,2025-09-21T21:55:45,0
A01107,Hayes PLC,Healthcare,Tier 2,2759,GEO0634,2025-11-09T04:49:36,2026-02-13T22:54:33,0
A01108,Johnson PLC,Energy,Tier 1,39610,GEO0242,2024-02-01T17:02:34,2025-06-04T17:11:56,0
A01109,Scott-Allen,Energy,Tier 2,2031,GEO0737,2024-08-30T18:28:56,2026-01-28T23:21:41,0
A01110,Henderson LLC,FinTech,Tier 1,108,GEO0323,2026-02-11T20:09:07,2026-02-25T16:34:42,0
A01111,"Howe, Williams and Cantrell",Retail,Tier 2,576,GEO0191,2025-07-01T12:39:32,2025-10-30T08:48:56,0
A01112,Walters-Elliott,Manufacturing,Tier 1,1858,GEO0443,2024-06-13T09:25:04,2024-09-14T14:36:46,0
A01113,Atkins and Sons,Energy,Tier 3,196,GEO0458,2024-11-20T21:52:05,2025-07-03T00:18:39,0
A01114,Cook-Neal,Energy,Tier 3,172,GEO0246,2024-09-19T12:07:16,2025-08-27T02:43:42,0
A01115,"Clark, Meyer and Swanson",Manufacturing,Tier 1,8205,GEO0388,2025-07-08T16:07:44,2025-10-12T15:51:02,0
A01116,Perez Inc,Retail,Tier 2,110,GEO0705,2025-08-20T01:59:31,2025-09-21T13:03:29,0
A01117,Perkins-Curtis,Government,Tier 1,21078,GEO0598,2025-01-24T01:41:53,2025-08-29T09:02:56,0
A01118,Rosales-Dixon,Energy,Tier 2,10802,GEO0386,2024-12-10T05:30:50,2025-02-19T19:16:50,0
A01119,"Jennings, Shaw and Boyle",Retail,Tier 1,20593,GEO0407,2025-07-02T15:10:42,2025-09-09T16:47:15,0
A01120,"Thompson, Smith and Pineda",Government,Tier 3,21664,GEO0331,2024-06-07T17:23:39,2024-09-26T07:13:58,0
A01121,Jordan-Morris,Manufacturing,Tier 1,75,GEO0707,2024-12-26T06:35:34,2025-02-09T16:31:07,0
A01122,Porter-West,Energy,Tier 2,1099,GEO0047,2025-08-28T17:56:49,2026-01-31T21:48:08,0
A01123,"Mack, Johnson and Smith",Healthcare,Tier 2,1835,GEO0185,2025-09-10T16:02:30,2025-10-14T10:30:42,0
