payment_id,order_id,payment_date,method,amount,status
PAY00000415,ORD00000415,2024-11-14,ACH,958.18,Succeeded
PAY00000416,ORD00000416,2024-07-18,Wire,603.92,Succeeded
PAY00000417,ORD00000417,2024-12-14,ACH,3667.12,Succeeded
PAY00000418,ORD00000418,2026-02-26,PayPal,8048.66,Succeeded
PAY00000419,ORD00000419,2025-10-07,Card,5997.18,Succeeded
PAY00000420,ORD00000420,2025-04-26,Wire,5744.58,Succeeded
PAY00000421,ORD00000421,2026-02-02,Wire,3807.11,Succeeded
PAY00000422,ORD00000422,2024-12-15,Wire,4992.58,Succeeded
PAY00000423,ORD00000423,2025-06-06,Card,1825.63,Succeeded
PAY00000424,ORD00000424,2024-05-02,Wire,4021.82,Succeeded
PAY00000425,ORD00000425,2024-09-28,Card,1703.76,Failed
PAY00000426,ORD00000426,2025-12-24,ACH,5287.67,Succeeded
PAY00000428,ORD00000428,2024-05-14,Wire,1770.58,Succeeded
PAY00000429,ORD00000429,2025-05-05,Card,512.75,Succeeded
PAY00000430,ORD00000430,2025-10-17,Card,1344.11,Succeeded
PAY00000431,ORD00000431,2024-03-27,Wire,2492.01,Succeeded
PAY00000432,ORD00000432,2026-02-18,Wire,4052.34,Succeeded
PAY00000433,ORD00000433,2025-01-15,ACH,7188.06,Succeeded
PAY00000434,ORD00000434,2025-02-14,Wire,2101.45,Pending
PAY00000435,ORD00000435,2024-07-02,PayPal,1374.85,Succeeded
PAY00000436,ORD00000436,2024-05-01,Card,6903.33,Succeeded
PAY00000437,ORD00000437,2025-03-07,PayPal,4240.59,Succeeded
PAY00000438,ORD00000438,2025-06-14,Wire,5166.53,Succeeded
PAY00000439,ORD00000439,2024-03-22,Wire,1470.72,Succeeded
PAY00000440,ORD00000440,2026-01-28,PayPal,2030.16,Succeeded
PAY00000441,ORD00000441,2025-12-21,PayPal,2881.82,Succeeded
PAY00000442,ORD00000442,2025-02-05,Card,5598.35,Succeeded
PAY00000443,ORD00000443,2025-04-20,PayPal,1047.31,Succeeded
PAY00000445,ORD00000445,2026-01-08,ACH,5443.8,Succeeded
PAY00000446,ORD00000446,2025-02-01,PayPal,992.93,Succeeded
PAY00000447,ORD00000447,2024-09-05,PayPal,7023.44,Succeeded
PAY00000448,ORD00000448,2024-12-02,PayPal,5158.56,Succeeded
PAY00000449,ORD00000449,2025-06-13,Card,3014.33,Failed
PAY00000450,ORD00000450,2025-03-21,Wire,1803.2,Succeeded
PAY00000451,ORD00000451,2025-09-26,Wire,4901.36,Succeeded
PAY00000452,ORD00000452,2025-11-17,PayPal,5078.65,Succeeded
PAY00000453,ORD00000453,2025-08-20,PayPal,1420.31,Succeeded
PAY00000454,ORD00000454,2025-03-21,PayPal,3493.61,Succeeded
PAY00000455,ORD00000455,2024-01-30,Card,1619.77,Succeeded
PAY00000456,ORD00000456,2024-10-12,PayPal,413.63,Succeeded
PAY00000457,ORD00000457,2025-05-04,ACH,5280.92,Succeeded
PAY00000458,ORD00000458,2025-03-09,Card,388.09,Succeeded
PAY00000459,ORD00000459,2024-09-15,PayPal,2486.45,Succeeded
PAY00000460,ORD00000460,2024-08-09,PayPal,3701.53,Succeeded
PAY00000461,ORD00000461,2025-02-07,Card,3247.34,Succeeded
PAY00000462,ORD00000462,2024-09-10,Wire,3524.68,Succeeded
PAY00000463,ORD00000463,2024-05-28,Card,5757.45,Succeeded
PAY00000464,ORD00000464,2025-04-13,PayPal,2959.73,Succeeded
PAY00000465,ORD00000465,2024-05-10,PayPal,6531.82,Succeeded
PAY00000466,ORD00000466,2025-10-21,Wire,151.87,Succeeded
PAY00000467,ORD00000467,2025-06-20,ACH,2460.04,Succeeded
PAY00000468,ORD00000468,2024-10-17,PayPal,348.39,Succeeded
PAY00000469,ORD00000469,2025-06-06,Card,3387.37,Succeeded
PAY00000470,ORD00000470,2025-02-09,PayPal,4885.49,Succeeded
PAY00000472,ORD00000472,2024-11-15,ACH,4859.92,Succeeded
PAY00000473,ORD00000473,2024-09-21,Card,3475.33,Succeeded
PAY00000474,ORD00000474,2024-08-01,Wire,87.2,Succeeded
PAY00000475,ORD00000475,2024-03-13,PayPal,6547.12,Succeeded
PAY00000476,ORD00000476,2024-03-29,Wire,2898.46,Succeeded
PAY00000477,ORD00000477,2025-02-13,ACH,5954.15,Succeeded
PAY00000478,ORD00000478,2025-06-25,ACH,5481.97,Succeeded
PAY00000479,ORD00000479,2025-10-14,ACH,5002.79,Succeeded
PAY00000480,ORD00000480,2026-01-12,Card,1773.91,Succeeded
PAY00000481,ORD00000481,2025-06-23,PayPal,2267.0,Succeeded
PAY00000482,ORD00000482,2025-03-05,Card,3801.89,Succeeded
PAY00000483,ORD00000483,2025-01-21,Card,1777.82,Succeeded
PAY00000484,ORD00000484,2025-04-18,ACH,6879.03,Succeeded
PAY00000485,ORD00000485,2024-10-16,ACH,5317.43,Succeeded
PAY00000486,ORD00000486,2024-09-16,ACH,3335.31,Succeeded
PAY00000487,ORD00000487,2025-01-26,Wire,465.36,Succeeded
PAY00000488,ORD00000488,2024-08-27,PayPal,2259.53,Succeeded
PAY00000489,ORD00000489,2024-11-21,Card,1683.18,Succeeded
PAY00000490,ORD00000490,2024-02-21,PayPal,2731.68,Succeeded
PAY00000491,ORD00000491,2025-10-04,PayPal,1723.39,Succeeded
PAY00000492,ORD00000492,2025-02-09,Card,5095.88,Succeeded
PAY00000493,ORD00000493,2025-05-17,Wire,5754.35,Succeeded
PAY00000494,ORD00000494,2025-12-17,Card,6016.1,Succeeded
PAY00000495,ORD00000495,2025-01-15,Card,4157.67,Succeeded
PAY00000497,ORD00000497,2026-02-15,PayPal,6346.23,Succeeded
PAY00000498,ORD00000498,2024-05-30,PayPal,4076.71,Succeeded
PAY00000499,ORD00000499,2024-10-10,ACH,304.31,Succeeded
PAY00000501,ORD00000501,2025-09-21,ACH,1664.59,Succeeded
PAY00000502,ORD00000502,2025-04-01,ACH,1696.41,Succeeded
PAY00000503,ORD00000503,2025-10-21,Wire,3529.37,Succeeded
PAY00000505,ORD00000505,2024-07-28,PayPal,10668.11,Succeeded
PAY00000506,ORD00000506,2024-11-11,Wire,2139.81,Succeeded
PAY00000507,ORD00000507,2024-03-21,Card,2857.17,Succeeded
PAY00000508,ORD00000508,2025-01-25,Wire,5657.04,Succeeded
PAY00000509,ORD00000509,2026-01-12,Wire,2439.05,Pending
PAY00000510,ORD00000510,2025-10-09,Card,3740.58,Succeeded
PAY00000512,ORD00000512,2025-07-01,ACH,270.69,Succeeded
PAY00000513,ORD00000513,2024-03-25,Card,2526.7,Succeeded
PAY00000514,ORD00000514,2025-08-25,ACH,4978.61,Succeeded
PAY00000515,ORD00000515,2024-04-21,Card,365.11,Succeeded
PAY00000516,ORD00000516,2025-02-08,PayPal,3143.01,Succeeded
PAY00000517,ORD00000517,2024-10-10,ACH,3479.95,Succeeded
PAY00000518,ORD00000518,2024-07-22,Card,2987.7,Succeeded
PAY00000519,ORD00000519,2025-09-24,ACH,2688.92,Succeeded
PAY00000520,ORD00000520,2026-01-26,ACH,3832.43,Succeeded
PAY00000521,ORD00000521,2024-10-22,ACH,3250.59,Succeeded
PAY00000522,ORD00000522,2025-02-20,Wire,6988.92,Succeeded
PAY00000523,ORD00000523,2024-02-03,Wire,1275.49,Succeeded
PAY00000524,ORD00000524,2025-05-03,PayPal,7676.76,Succeeded
PAY00000525,ORD00000525,2024-11-12,Card,3027.19,Succeeded
PAY00000526,ORD00000526,2024-11-17,PayPal,6827.55,Succeeded
PAY00000527,ORD00000527,2024-09-16,Card,1669.9,Succeeded
PAY00000528,ORD00000528,2024-11-07,ACH,2112.63,Succeeded
PAY00000529,ORD00000529,2025-10-12,Wire,7945.37,Succeeded
PAY00000530,ORD00000530,2025-03-30,PayPal,8151.33,Succeeded
PAY00000531,ORD00000531,2025-04-03,ACH,8914.84,Succeeded
PAY00000532,ORD00000532,2025-03-22,PayPal,2832.81,Succeeded
PAY00000533,ORD00000533,2025-06-29,PayPal,2339.26,Succeeded
PAY00000534,ORD00000534,2025-11-14,ACH,5155.52,Succeeded
PAY00000535,ORD00000535,2025-04-29,PayPal,7055.26,Failed
PAY00000536,ORD00000536,2025-01-04,ACH,1720.68,Succeeded
PAY00000537,ORD00000537,2025-10-05,Wire,1130.16,Succeeded
PAY00000538,ORD00000538,2025-11-15,Wire,3478.14,Succeeded
PAY00000539,ORD00000539,2025-02-28,ACH,5117.1,Succeeded
PAY00000540,ORD00000540,2025-03-06,Wire,3995.1,Succeeded
PAY00000541,ORD00000541,2025-01-05,ACH,3760.06,Succeeded
PAY00000542,ORD00000542,2024-11-26,Wire,6788.8,Succeeded
PAY00000543,ORD00000543,2024-01-24,PayPal,832.87,Succeeded
PAY00000544,ORD00000544,2025-03-18,Wire,7634.5,Succeeded
PAY00000545,ORD00000545,2024-01-20,Wire,3030.86,Succeeded
PAY00000546,ORD00000546,2024-05-13,PayPal,3800.82,Succeeded
PAY00000547,ORD00000547,2024-09-26,Wire,2682.92,Succeeded
PAY00000548,ORD00000548,2025-02-17,Card,5018.47,Succeeded
PAY00000549,ORD00000549,2024-10-28,Card,4440.8,Succeeded
PAY00000550,ORD00000550,2025-10-29,PayPal,5892.85,Succeeded
PAY00000551,ORD00000551,2025-11-24,Card,750.0,Succeeded
PAY00000552,ORD00000552,2024-08-05,PayPal,3088.09,Succeeded
PAY00000553,ORD00000553,2025-02-02,Wire,1084.58,Succeeded
PAY00000554,ORD00000554,2024-01-02,Wire,740.98,Succeeded
PAY00000555,ORD00000555,2024-11-24,Wire,1320.82,Succeeded
PAY00000556,ORD00000556,2024-03-30,Card,1659.64,Succeeded
PAY00000557,ORD00000557,2024-03-14,PayPal,5090.35,Succeeded
PAY00000558,ORD00000558,2024-02-27,PayPal,5550.23,Succeeded
PAY00000559,ORD00000559,2025-05-04,ACH,983.89,Succeeded
PAY00000560,ORD00000560,2025-02-21,PayPal,6432.38,Succeeded
PAY00000561,ORD00000561,2024-10-14,Card,7835.64,Succeeded
PAY00000562,ORD00000562,2025-07-31,Wire,7638.5,Succeeded
PAY00000563,ORD00000563,2025-07-10,Card,1720.42,Succeeded
PAY00000564,ORD00000564,2024-01-29,Wire,3019.03,Succeeded
PAY00000565,ORD00000565,2025-10-01,Card,4901.5,Succeeded
PAY00000566,ORD00000566,2025-08-24,Card,10761.27,Succeeded
PAY00000567,ORD00000567,2024-03-04,Card,994.81,Succeeded
PAY00000568,ORD00000568,2025-02-28,ACH,894.03,Succeeded
PAY00000569,ORD00000569,2025-03-26,PayPal,4464.4,Succeeded
PAY00000570,ORD00000570,2025-11-23,PayPal,5141.06,Succeeded
PAY00000571,ORD00000571,2024-01-18,PayPal,447.86,Succeeded
PAY00000572,ORD00000572,2025-03-04,Wire,4118.05,Succeeded
PAY00000573,ORD00000573,2024-02-28,ACH,2143.83,Succeeded
PAY00000574,ORD00000574,2024-10-21,ACH,6226.77,Succeeded
PAY00000575,ORD00000575,2025-02-03,Wire,7658.39,Succeeded
PAY00000576,ORD00000576,2024-09-23,PayPal,3375.12,Pending
PAY00000579,ORD00000579,2025-11-07,Wire,1177.06,Succeeded
PAY00000580,ORD00000580,2025-07-27,PayPal,6806.25,Succeeded
PAY00000581,ORD00000581,2024-07-06,PayPal,1663.93,Succeeded
PAY00000582,ORD00000582,2025-08-26,PayPal,5334.6,Succeeded
PAY00000583,ORD00000583,2024-08-09,Card,2562.87,Succeeded
PAY00000584,ORD00000584,2025-11-02,Card,4648.44,Succeeded
PAY00000585,ORD00000585,2025-03-10,PayPal,2343.84,Succeeded
PAY00000586,ORD00000586,2024-07-07,ACH,605.0,Succeeded
PAY00000588,ORD00000588,2025-01-03,Wire,7604.25,Succeeded
PAY00000589,ORD00000589,2025-02-24,ACH,5498.39,Succeeded
PAY00000590,ORD00000590,2025-05-24,Wire,7362.98,Succeeded
PAY00000592,ORD00000592,2025-02-20,Wire,2556.64,Succeeded
PAY00000593,ORD00000593,2024-10-05,ACH,5452.66,Succeeded
PAY00000594,ORD00000594,2025-07-12,Card,4510.08,Succeeded
PAY00000595,ORD00000595,2024-09-22,Card,718.11,Succeeded
PAY00000596,ORD00000596,2024-08-04,ACH,3006.03,Succeeded
PAY00000597,ORD00000597,2025-01-30,ACH,1747.22,Succeeded
PAY00000599,ORD00000599,2026-01-16,Wire,4449.12,Succeeded
PAY00000600,ORD00000600,2025-12-07,ACH,3255.52,Succeeded
PAY00000601,ORD00000601,2025-11-06,Card,706.16,Succeeded
PAY00000602,ORD00000602,2024-12-28,ACH,4147.27,Succeeded
PAY00000603,ORD00000603,2025-02-17,Card,5442.49,Succeeded
PAY00000604,ORD00000604,2024-03-04,Wire,3217.33,Succeeded
PAY00000605,ORD00000605,2024-05-07,Wire,2143.6,Succeeded
PAY00000606,ORD00000606,2024-05-05,ACH,4486.36,Succeeded
PAY00000607,ORD00000607,2026-02-25,Card,7135.61,Succeeded
PAY00000608,ORD00000608,2024-02-09,Wire,114.14,Succeeded
PAY00000609,ORD00000609,2025-07-26,ACH,1593.31,Pending
PAY00000610,ORD00000610,2026-02-27,Wire,3723.13,Succeeded
PAY00000611,ORD00000611,2025-11-07,Card,2987.11,Succeeded
PAY00000612,ORD00000612,2025-01-20,Card,5897.0,Succeeded
PAY00000613,ORD00000613,2025-07-30,Card,2872.65,Succeeded
PAY00000614,ORD00000614,2025-11-04,ACH,778.8,Pending
PAY00000615,ORD00000615,2025-11-01,PayPal,1285.08,Pending
PAY00000616,ORD00000616,2024-03-22,Wire,2766.96,Succeeded
PAY00000617,ORD00000617,2025-05-02,PayPal,2654.07,Succeeded
PAY00000618,ORD00000618,2024-07-09,ACH,2360.08,Succeeded
PAY00000619,ORD00000619,2024-04-17,Wire,4858.27,Succeeded
PAY00000620,ORD00000620,2025-08-26,ACH,6141.2,Failed
PAY00000621,ORD00000621,2024-03-28,PayPal,1079.36,Succeeded
PAY00000622,ORD00000622,2024-03-07,PayPal,2741.0,Succeeded
PAY00000623,ORD00000623,2025-11-02,PayPal,2636.43,Succeeded
PAY00000624,ORD00000624,2024-09-29,ACH,6601.62,Succeeded
PAY00000625,ORD00000625,2024-10-02,Card,2799.31,Succeeded
PAY00000626,ORD00000626,2025-08-20,ACH,6583.4,Succeeded
PAY00000627,ORD00000627,2025-06-04,PayPal,6364.78,Succeeded
PAY00000628,ORD00000628,2025-09-14,Card,2519.96,Succeeded
PAY00000629,ORD00000629,2024-05-31,ACH,7475.1,Succeeded
PAY00000630,ORD00000630,2026-01-05,ACH,70.12,Succeeded
PAY00000631,ORD00000631,2025-05-12,Wire,148.76,Succeeded
PAY00000633,ORD00000633,2025-07-22,Wire,531.31,Succeeded
PAY00000634,ORD00000634,2024-06-14,ACH,3718.12,Succeeded
PAY00000635,ORD00000635,2025-06-10,PayPal,570.61,Succeeded
PAY00000636,ORD00000636,2024-04-24,Card,187.97,Succeeded
PAY00000637,ORD00000637,2025-12-13,ACH,1679.01,Succeeded
PAY00000638,ORD00000638,2024-11-18,PayPal,2045.56,Succeeded
PAY00000640,ORD00000640,2024-10-21,Card,2436.97,Succeeded
PAY00000641,ORD00000641,2024-06-22,ACH,227.51,Succeeded
PAY00000642,ORD00000642,2025-10-19,ACH,1665.84,Succeeded
PAY00000643,ORD00000643,2025-08-25,Card,2261.03,Succeeded
PAY00000644,ORD00000644,2025-06-11,PayPal,6701.24,Succeeded
PAY00000645,ORD00000645,2024-12-05,PayPal,3837.38,Succeeded
PAY00000646,ORD00000646,2026-01-03,Card,3707.5,Failed
PAY00000647,ORD00000647,2024-01-18,Card,805.58,Succeeded
PAY00000648,ORD00000648,2024-09-19,ACH,3162.1,Succeeded
PAY00000649,ORD00000649,2025-05-12,Card,4818.52,Succeeded
PAY00000650,ORD00000650,2026-02-20,ACH,3049.1,Succeeded
PAY00000651,ORD00000651,2025-03-21,PayPal,4356.53,Succeeded
PAY00000652,ORD00000652,2025-01-19,Card,5692.54,Failed
PAY00000653,ORD00000653,2025-03-02,ACH,4908.21,Succeeded
PAY00000654,ORD00000654,2025-07-08,ACH,253.93,Succeeded
PAY00000655,ORD00000655,2025-08-23,Card,5557.2,Succeeded
PAY00000656,ORD00000656,2025-06-03,Card,5928.87,Succeeded
PAY00000657,ORD00000657,2025-03-26,Card,2641.94,Succeeded
PAY00000658,ORD00000658,2025-07-10,Card,3762.26,Succeeded
PAY00000659,ORD00000659,2024-06-28,ACH,2366.81,Succeeded
PAY00000660,ORD00000660,2024-07-10,ACH,5958.07,Succeeded
PAY00000661,ORD00000661,2025-07-21,Wire,2618.31,Succeeded
PAY00000662,ORD00000662,2025-04-01,PayPal,2410.03,Succeeded
PAY00000663,ORD00000663,2025-12-29,Wire,423.64,Succeeded
PAY00000664,ORD00000664,2024-05-25,ACH,392.4,Succeeded
PAY00000665,ORD00000665,2024-01-25,ACH,3038.46,Succeeded
PAY00000666,ORD00000666,2025-05-10,PayPal,3594.59,Succeeded
PAY00000667,ORD00000667,2025-03-16,PayPal,5273.91,Succeeded
PAY00000668,ORD00000668,2025-04-23,ACH,5411.99,Succeeded
PAY00000669,ORD00000669,2025-02-23,PayPal,1941.74,Succeeded
PAY00000670,ORD00000670,2024-05-25,ACH,1569.4,Succeeded
PAY00000671,ORD00000671,2025-03-02,ACH,4918.45,Succeeded
PAY00000672,ORD00000672,2025-11-16,PayPal,6008.7,Succeeded
PAY00000673,ORD00000673,2024-05-26,Wire,386.38,Succeeded
PAY00000674,ORD00000674,2024-11-10,Wire,836.72,Succeeded
PAY00000675,ORD00000675,2025-03-08,Card,1215.45,Succeeded
PAY00000676,ORD00000676,2024-01-05,ACH,1594.06,Succeeded
PAY00000678,ORD00000678,2024-07-08,PayPal,6774.26,Succeeded
PAY00000679,ORD00000679,2024-07-21,PayPal,2436.82,Succeeded
PAY00000681,ORD00000681,2025-10-31,Wire,2517.15,Succeeded
PAY00000682,ORD00000682,2024-02-03,Wire,2383.74,Succeeded
PAY00000683,ORD00000683,2025-07-02,ACH,8756.83,Succeeded
PAY00000684,ORD00000684,2024-09-04,PayPal,1668.36,Succeeded
PAY00000685,ORD00000685,2024-12-30,ACH,961.74,Succeeded
PAY00000686,ORD00000686,2026-02-08,Card,513.43,Succeeded
PAY00000687,ORD00000687,2024-08-02,Wire,2545.09,Succeeded
PAY00000688,ORD00000688,2026-02-16,Card,3695.53,Succeeded
PAY00000689,ORD00000689,2025-06-02,Wire,5845.85,Succeeded
PAY00000690,ORD00000690,2024-09-16,Wire,5391.61,Succeeded
PAY00000692,ORD00000692,2025-01-30,ACH,3443.76,Succeeded
PAY00000693,ORD00000693,2025-05-24,Card,4674.28,Succeeded
PAY00000694,ORD00000694,2025-01-31,Card,4135.57,Succeeded
PAY00000695,ORD00000695,2024-12-07,Wire,8232.13,Succeeded
PAY00000696,ORD00000696,2026-01-01,Wire,2873.67,Succeeded
PAY00000697,ORD00000697,2024-06-13,PayPal,2803.65,Succeeded
PAY00000698,ORD00000698,2024-08-21,Card,2298.51,Succeeded
PAY00000699,ORD00000699,2024-06-12,Wire,4147.19,Failed
PAY00000700,ORD00000700,2025-07-28,Wire,5149.85,Succeeded
PAY00000701,ORD00000701,2024-04-01,Card,7054.64,Succeeded
PAY00000702,ORD00000702,2024-05-05,Card,3277.48,Succeeded
PAY00000703,ORD00000703,2024-11-07,Card,3768.49,Succeeded
PAY00000704,ORD00000704,2025-08-19,Wire,1464.55,Succeeded
PAY00000705,ORD00000705,2024-05-19,Wire,2977.87,Succeeded
PAY00000706,ORD00000706,2025-03-08,ACH,5859.34,Succeeded
PAY00000707,ORD00000707,2025-11-23,ACH,6751.96,Succeeded
PAY00000708,ORD00000708,2024-10-05,Wire,10069.06,Succeeded
PAY00000709,ORD00000709,2025-06-20,Wire,642.52,Succeeded
PAY00000710,ORD00000710,2025-12-17,PayPal,2624.47,Succeeded
PAY00000712,ORD00000712,2025-02-08,Wire,646.77,Succeeded
PAY00000713,ORD00000713,2024-08-25,ACH,3567.98,Succeeded
PAY00000714,ORD00000714,2025-10-04,Card,10175.92,Succeeded
PAY00000716,ORD00000716,2024-05-01,Wire,5029.48,Succeeded
PAY00000717,ORD00000717,2024-12-03,PayPal,1699.23,Succeeded
PAY00000718,ORD00000718,2025-06-25,ACH,2432.68,Failed
PAY00000719,ORD00000719,2024-09-24,Card,2792.38,Succeeded
PAY00000720,ORD00000720,2025-03-21,PayPal,5804.24,Succeeded
PAY00000721,ORD00000721,2024-03-11,PayPal,373.6,Succeeded
PAY00000722,ORD00000722,2024-08-06,Wire,1750.45,Succeeded
PAY00000723,ORD00000723,2024-08-25,ACH,1613.98,Succeeded
PAY00000724,ORD00000724,2024-09-10,Card,5015.17,Succeeded
PAY00000725,ORD00000725,2026-02-24,Wire,337.46,Succeeded
PAY00000726,ORD00000726,2025-10-10,Wire,915.55,Succeeded
PAY00000727,ORD00000727,2025-11-27,Card,382.0,Succeeded
PAY00000728,ORD00000728,2025-01-31,Card,3541.84,Succeeded
PAY00000729,ORD00000729,2024-04-23,Wire,6200.58,Succeeded
PAY00000730,ORD00000730,2024-01-16,PayPal,1595.25,Succeeded
PAY00000731,ORD00000731,2024-12-11,Card,1457.15,Succeeded
PAY00000732,ORD00000732,2024-08-05,PayPal,2635.81,Succeeded
PAY00000733,ORD00000733,2024-07-26,Card,3246.52,Failed
PAY00000734,ORD00000734,2025-08-26,ACH,3863.65,Succeeded
PAY00000735,ORD00000735,2025-11-24,Wire,1841.93,Succeeded
PAY00000736,ORD00000736,2025-01-02,Card,2925.77,Succeeded
PAY00000738,ORD00000738,2024-09-05,Wire,3045.28,Succeeded
PAY00000739,ORD00000739,2025-11-19,ACH,1342.08,Succeeded
PAY00000740,ORD00000740,2024-03-14,Card,2671.02,Succeeded
PAY00000741,ORD00000741,2024-08-02,PayPal,7407.4,Succeeded
PAY00000742,ORD00000742,2025-11-21,PayPal,219.86,Succeeded
PAY00000743,ORD00000743,2024-01-21,Wire,8610.03,Succeeded
PAY00000744,ORD00000744,2025-11-28,ACH,4400.62,Succeeded
PAY00000745,ORD00000745,2025-11-13,PayPal,959.25,Succeeded
PAY00000746,ORD00000746,2025-11-29,Wire,213.05,Succeeded
PAY00000747,ORD00000747,2025-09-29,Wire,3150.52,Succeeded
PAY00000748,ORD00000748,2024-05-25,Wire,4593.37,Succeeded
PAY00000749,ORD00000749,2024-10-23,ACH,4176.55,Succeeded
PAY00000750,ORD00000750,2024-06-25,Card,1934.75,Succeeded
PAY00000751,ORD00000751,2024-03-10,Wire,2097.65,Succeeded
PAY00000752,ORD00000752,2025-06-13,Card,427.93,Succeeded
PAY00000753,ORD00000753,2025-09-06,Wire,4429.01,Succeeded
PAY00000754,ORD00000754,2025-06-24,PayPal,356.7,Succeeded
PAY00000755,ORD00000755,2025-06-14,Wire,3421.11,Succeeded
PAY00000756,ORD00000756,2025-03-22,ACH,716.64,Succeeded
PAY00000757,ORD00000757,2025-05-02,Card,2328.53,Succeeded
PAY00000758,ORD00000758,2024-04-21,Wire,1140.81,Succeeded
PAY00000760,ORD00000760,2026-02-15,Wire,5849.48,Succeeded
PAY00000761,ORD00000761,2025-06-21,PayPal,4182.11,Succeeded
PAY00000762,ORD00000762,2025-03-24,Wire,2124.85,Succeeded
PAY00000763,ORD00000763,2024-06-26,Wire,2144.7,Pending
PAY00000766,ORD00000766,2025-09-26,Card,4012.85,Succeeded
PAY00000767,ORD00000767,2025-10-28,ACH,4987.41,Succeeded
PAY00000768,ORD00000768,2024-01-13,Wire,6784.7,Succeeded
PAY00000769,ORD00000769,2024-10-02,Wire,4250.11,Succeeded
PAY00000770,ORD00000770,2025-05-22,PayPal,1383.92,Succeeded
PAY00000771,ORD00000771,2024-04-05,ACH,402.81,Failed
PAY00000772,ORD00000772,2025-05-28,Card,4457.13,Succeeded
PAY00000773,ORD00000773,2025-04-16,ACH,283.66,Succeeded
PAY00000774,ORD00000774,2024-05-08,Wire,1357.12,Succeeded
PAY00000775,ORD00000775,2024-07-29,ACH,3212.86,Succeeded
PAY00000776,ORD00000776,2025-12-26,Wire,4620.41,Succeeded
PAY00000777,ORD00000777,2024-02-02,Card,3091.06,Succeeded
PAY00000778,ORD00000778,2024-07-09,ACH,4882.75,Succeeded
PAY00000779,ORD00000779,2025-03-12,PayPal,827.58,Succeeded
PAY00000780,ORD00000780,2025-09-08,ACH,2578.14,Pending
PAY00000781,ORD00000781,2025-02-25,Card,2195.86,Succeeded
PAY00000782,ORD00000782,2024-08-23,Card,1076.1,Succeeded
PAY00000783,ORD00000783,2025-11-23,Card,4940.08,Succeeded
PAY00000784,ORD00000784,2024-02-11,ACH,119.74,Succeeded
PAY00000785,ORD00000785,2025-01-04,Wire,5906.03,Succeeded
PAY00000786,ORD00000786,2024-02-19,Card,8323.73,Succeeded
PAY00000787,ORD00000787,2025-11-16,Card,6496.05,Succeeded
PAY00000788,ORD00000788,2024-09-26,ACH,2250.87,Succeeded
PAY00000789,ORD00000789,2024-04-20,ACH,6714.78,Succeeded
PAY00000790,ORD00000790,2024-01-24,Card,4848.52,Succeeded
PAY00000791,ORD00000791,2024-12-01,Wire,3351.77,Succeeded
PAY00000792,ORD00000792,2024-02-17,Card,5804.22,Succeeded
PAY00000794,ORD00000794,2024-05-05,Card,4113.71,Succeeded
PAY00000795,ORD00000795,2024-05-15,PayPal,1913.16,Succeeded
PAY00000796,ORD00000796,2025-09-04,Card,4375.48,Succeeded
PAY00000797,ORD00000797,2024-02-06,ACH,2840.4,Pending
PAY00000798,ORD00000798,2025-01-19,ACH,12352.48,Succeeded
PAY00000799,ORD00000799,2024-04-30,ACH,1263.38,Succeeded
PAY00000800,ORD00000800,2025-05-26,ACH,3039.31,Succeeded
PAY00000801,ORD00000801,2024-11-20,PayPal,3042.2,Succeeded
PAY00000803,ORD00000803,2024-09-14,Card,4919.8,Succeeded
PAY00000804,ORD00000804,2024-11-26,PayPal,4395.12,Succeeded
PAY00000805,ORD00000805,2026-01-06,ACH,2346.41,Succeeded
PAY00000806,ORD00000806,2024-07-09,ACH,3549.38,Succeeded
PAY00000807,ORD00000807,2024-09-05,Card,2880.56,Succeeded
PAY00000808,ORD00000808,2026-01-28,PayPal,1121.61,Succeeded
PAY00000809,ORD00000809,2024-06-06,PayPal,4040.42,Succeeded
PAY00000810,ORD00000810,2025-08-20,PayPal,251.82,Pending
PAY00000811,ORD00000811,2024-05-22,ACH,6618.13,Succeeded
PAY00000812,ORD00000812,2025-11-19,PayPal,3572.42,Pending
PAY00000813,ORD00000813,2024-07-17,PayPal,1242.05,Succeeded
PAY00000814,ORD00000814,2025-06-05,Wire,7245.1,Succeeded
PAY00000815,ORD00000815,2024-12-09,PayPal,6685.69,Succeeded
PAY00000816,ORD00000816,2024-04-01,ACH,4419.14,Succeeded
PAY00000817,ORD00000817,2025-09-10,ACH,3110.06,Succeeded
PAY00000818,ORD00000818,2024-01-26,Card,7267.76,Succeeded
PAY00000820,ORD00000820,2024-01-03,PayPal,5414.26,Succeeded
PAY00000821,ORD00000821,2025-09-23,Card,2709.07,Succeeded
PAY00000822,ORD00000822,2024-12-13,Wire,4536.66,Failed
PAY00000823,ORD00000823,2025-02-26,Card,1447.98,Succeeded
PAY00000824,ORD00000824,2025-06-10,ACH,3990.42,Succeeded
PAY00000825,ORD00000825,2025-01-06,ACH,7903.51,Succeeded
PAY00000826,ORD00000826,2026-02-01,ACH,3533.59,Succeeded
PAY00000827,ORD00000827,2025-11-03,Card,3141.1,Succeeded
PAY00000828,ORD00000828,2024-07-16,ACH,2773.79,Pending
