order_id,customer_id,order_date,channel,status,warehouse_id,subtotal,discount,tax,shipping_fee,order_total,created_at,updated_at
ORD00000177,C001602,2025-11-05,Marketplace,Delivered,W005,5365.68,804.85,353.48,16.44,4930.75,2025-11-05T21:58:34,2026-02-25T00:52:33
ORD00000178,C005522,2025-04-14,Marketplace,Placed,W001,1045.46,52.27,30.17,27.77,1051.13,2025-04-14T23:03:31,2025-08-14T16:57:32
ORD00000179,C003383,2024-03-26,Mobile,Placed,W013,7845.76,0.0,447.28,32.02,8325.06,2024-03-26T14:23:11,2025-04-09T04:42:12
ORD00000180,C002510,2024-05-22,Marketplace,Placed,W005,1866.76,93.34,110.97,0.24,1884.63,2024-05-22T21:24:22,2025-10-14T07:13:05
ORD00000181,C002199,2024-12-15,B2B Portal,Cancelled,W014,523.68,78.55,31.42,27.17,503.72,2024-12-15T04:41:10,2025-02-04T22:02:13
ORD00000182,C003630,2025-02-20,B2B Portal,Delivered,W009,121.25,12.12,8.51,16.7,134.34,2025-02-20T06:41:47,2025-08-23T12:39:51
ORD00000183,C006219,2025-02-03,Mobile,Delivered,W001,1512.53,75.63,76.78,15.69,1529.37,2025-02-03T03:52:43,2025-03-09T04:24:06
ORD00000184,C006076,2025-12-03,B2B Portal,Delivered,W009,538.56,0.0,33.0,10.17,581.73,2025-12-03T05:36:00,2026-02-08T09:08:56
ORD00000185,C007289,2025-06-26,B2B Portal,Shipped,W016,392.25,39.23,20.16,8.74,381.92,2025-06-26T12:30:26,2025-10-05T21:21:28
ORD00000186,C006074,2024-02-07,Mobile,Placed,W007,933.25,0.0,49.8,26.1,1009.15,2024-02-07T16:54:07,2024-03-07T13:13:05
ORD00000187,C002683,2025-04-08,Marketplace,Shipped,W004,4134.34,0.0,165.79,14.76,4314.89,2025-04-08T14:01:44,2025-07-30T18:59:18
ORD00000188,C003590,2025-09-16,Web,Packed,W001,6234.66,935.2,215.23,3.87,5518.56,2025-09-16T14:13:35,2025-12-01T07:54:16
ORD00000189,C002534,2024-03-30,B2B Portal,Placed,W011,2044.1,204.41,123.4,0.78,1963.87,2024-03-30T01:03:42,2025-04-17T04:54:42
ORD00000190,C001305,2024-10-10,Web,Placed,W001,400.56,20.03,21.86,29.65,432.04,2024-10-10T14:06:29,2025-04-04T19:48:08
ORD00000191,C004793,2025-08-24,B2B Portal,Placed,W009,3138.83,156.94,206.63,33.31,3221.83,2025-08-24T00:17:06,2025-10-08T17:26:20
ORD00000192,C006803,2024-11-29,Mobile,Placed,W004,2187.04,109.35,132.85,16.3,2226.84,2024-11-29T05:56:49,2025-06-09T17:45:48
ORD00000193,C007060,2025-09-30,Web,Placed,W005,713.41,71.34,49.59,25.38,717.04,2025-09-30T22:31:51,2026-03-01T00:39:52
ORD00000194,C007194,2025-04-24,B2B Portal,Delivered,W009,919.09,0.0,36.99,10.57,966.65,2025-04-24T06:14:52,2025-07-09T12:06:31
ORD00000195,C001523,2024-02-17,Mobile,Delivered,W004,8048.22,0.0,315.77,7.03,8371.02,2024-02-17T23:13:58,2025-09-19T01:22:54
ORD00000196,C005802,2024-08-30,Mobile,Packed,W005,2964.96,0.0,132.32,10.34,3107.62,2024-08-30T16:51:45,2025-07-16T00:34:04
ORD00000197,C005732,2025-07-30,Mobile,Delivered,W015,283.73,14.19,12.05,15.97,297.56,2025-07-30T22:52:36,2025-12-31T05:07:06
ORD00000198,C007210,2025-08-29,Mobile,Shipped,W015,5852.04,292.6,324.89,28.28,5912.61,2025-08-29T12:52:20,2026-01-12T03:22:39
ORD00000199,C001943,2024-09-04,B2B Portal,Delivered,W001,5931.17,593.12,218.43,10.54,5567.02,2024-09-04T07:26:05,2025-09-05T04:57:49
ORD00000200,C002285,2024-03-12,Mobile,Packed,W005,7356.01,735.6,373.09,13.95,7007.45,2024-03-12T06:58:39,2024-07-26T20:38:31
ORD00000201,C007615,2024-05-15,Marketplace,Shipped,W013,272.22,0.0,23.42,16.83,312.47,2024-05-15T05:10:53,2025-10-27T01:46:51
ORD00000202,C006983,2025-07-23,B2B Portal,Shipped,W010,4963.16,0.0,232.22,12.61,5207.99,2025-07-23T07:01:29,2025-08-10T20:31:46
ORD00000203,C007108,2025-11-12,B2B Portal,Packed,W002,5527.83,0.0,451.13,28.57,6007.53,2025-11-12T05:25:01,2025-11-20T08:37:45
ORD00000204,C006713,2025-03-13,Marketplace,Packed,W001,108.42,0.0,6.88,26.88,142.18,2025-03-13T02:01:03,2025-04-29T13:14:22
ORD00000205,C006496,2026-01-31,Mobile,Packed,W016,4262.02,426.2,175.4,19.52,4030.74,2026-01-31T04:25:29,2026-02-16T11:53:14
ORD00000206,C006296,2025-05-16,B2B Portal,Delivered,W017,1678.95,0.0,86.25,22.4,1787.6,2025-05-16T06:48:41,2025-09-01T06:57:38
ORD00000207,C001990,2025-03-10,Marketplace,Shipped,W006,2309.27,0.0,157.72,10.49,2477.48,2025-03-10T14:21:18,2025-08-15T18:10:09
ORD00000208,C000707,2024-12-28,Marketplace,Placed,W012,1825.11,273.77,48.61,14.06,1614.01,2024-12-28T10:09:41,2025-11-15T08:18:28
ORD00000209,C007763,2025-05-08,Web,Delivered,W017,3055.38,0.0,186.29,7.52,3249.19,2025-05-08T13:55:59,2025-09-22T15:00:03
ORD00000210,C002697,2025-10-16,B2B Portal,Shipped,W015,682.98,102.45,38.92,28.61,648.06,2025-10-16T04:58:24,2026-03-01T05:15:51
ORD00000211,C000430,2025-07-13,Web,Packed,W016,4446.63,444.66,335.27,6.15,4343.39,2025-07-13T08:45:39,2026-02-15T00:00:45
ORD00000212,C004486,2025-02-10,Marketplace,Delivered,W002,6556.96,327.85,325.0,22.47,6576.58,2025-02-10T02:26:43,2025-03-07T14:38:11
ORD00000213,C002816,2025-03-10,Mobile,Delivered,W015,3751.51,187.58,211.83,13.97,3789.73,2025-03-10T02:57:31,2025-08-15T01:55:42
ORD00000214,C004493,2024-01-27,B2B Portal,Packed,W012,539.49,0.0,43.41,2.39,585.29,2024-01-27T11:19:22,2024-10-08T17:20:58
ORD00000215,C006288,2024-08-17,B2B Portal,Shipped,W008,1896.35,94.82,111.31,25.81,1938.65,2024-08-17T20:32:31,2025-05-28T21:53:48
ORD00000216,C003850,2025-10-03,B2B Portal,Placed,W011,4804.84,0.0,277.34,26.84,5109.02,2025-10-03T07:07:38,2025-11-07T19:19:18
ORD00000217,C006999,2024-01-31,Web,Shipped,W017,3830.05,191.5,177.34,0.17,3816.06,2024-01-31T06:05:18,2024-03-18T21:51:49
ORD00000218,C000183,2025-06-08,Mobile,Delivered,W009,1562.65,0.0,80.45,32.17,1675.27,2025-06-08T11:17:33,2025-06-30T12:20:26
ORD00000219,C003476,2024-09-15,Web,Shipped,W003,1541.16,154.12,111.34,20.58,1518.96,2024-09-15T18:25:03,2026-01-18T07:06:46
ORD00000220,C003602,2024-09-09,Marketplace,Delivered,W008,5186.47,0.0,325.32,9.46,5521.25,2024-09-09T06:14:17,2025-12-21T04:21:25
ORD00000221,C001245,2024-09-07,Web,Shipped,W007,2185.62,0.0,149.81,16.72,2352.15,2024-09-07T09:51:31,2025-03-05T05:30:57
ORD00000222,C001264,2025-06-23,B2B Portal,Delivered,W016,506.37,0.0,38.4,4.85,549.62,2025-06-23T13:22:39,2026-01-08T13:46:08
ORD00000223,C003386,2025-07-11,Marketplace,Shipped,W009,3365.63,336.56,117.78,28.95,3175.8,2025-07-11T14:42:21,2025-12-04T13:06:13
ORD00000224,C004784,2024-06-20,Marketplace,Delivered,W009,2020.01,303.0,95.36,28.53,1840.9,2024-06-20T13:22:00,2025-10-22T05:45:20
ORD00000225,C005152,2024-03-31,Marketplace,Cancelled,W002,5190.84,0.0,428.6,27.32,5646.76,2024-03-31T20:04:33,2025-06-05T09:09:28
ORD00000226,C001884,2024-06-04,Marketplace,Placed,W008,3824.5,191.23,111.62,24.37,3769.26,2024-06-04T08:10:49,2025-08-24T00:55:51
ORD00000227,C004600,2024-03-25,Marketplace,Delivered,W015,1319.92,197.99,99.45,11.66,1233.04,2024-03-25T05:59:44,2025-07-18T22:22:57
ORD00000228,C003612,2024-06-06,Mobile,Packed,W015,1899.26,189.93,61.15,29.32,1799.8,2024-06-06T02:34:30,2025-08-25T06:18:42
ORD00000229,C007749,2025-06-30,B2B Portal,Delivered,W003,5815.17,0.0,254.53,8.87,6078.57,2025-06-30T05:32:01,2025-09-04T17:34:07
ORD00000230,C000189,2025-07-17,B2B Portal,Shipped,W014,1467.24,220.09,75.93,34.5,1357.58,2025-07-17T07:43:43,2025-07-22T10:36:40
ORD00000231,C002837,2024-02-01,Mobile,Shipped,W008,1437.88,0.0,105.54,8.93,1552.35,2024-02-01T00:59:35,2025-09-21T16:04:46
ORD00000232,C002472,2025-08-15,B2B Portal,Packed,W016,4843.66,484.37,188.91,27.79,4575.99,2025-08-15T05:19:14,2025-09-04T01:53:05
ORD00000233,C003661,2026-01-20,Marketplace,Placed,W006,1906.42,285.96,85.68,7.09,1713.23,2026-01-20T03:46:00,2026-02-17T01:12:02
ORD00000234,C007751,2025-09-27,B2B Portal,Shipped,W001,3626.68,181.33,278.46,9.72,3733.53,2025-09-27T00:23:26,2025-10-01T10:50:42
ORD00000235,C004514,2026-02-24,Web,Cancelled,W007,4243.54,424.35,118.87,17.85,3955.91,2026-02-24T16:41:09,2026-02-26T15:10:04
ORD00000236,C006417,2024-11-13,Web,Placed,W012,129.38,19.41,9.6,30.84,150.41,2024-11-13T05:36:13,2025-03-09T22:12:32
ORD00000237,C003210,2024-05-31,Mobile,Shipped,W009,7425.2,0.0,478.39,19.41,7923.0,2024-05-31T00:03:27,2025-04-22T17:27:00
ORD00000238,C000214,2025-01-26,Web,Packed,W003,5647.8,282.39,331.79,27.09,5724.29,2025-01-26T04:52:08,2025-07-29T19:48:11
ORD00000239,C003006,2026-01-22,B2B Portal,Delivered,W009,5294.7,0.0,365.47,20.72,5680.89,2026-01-22T07:07:03,2026-02-22T18:20:17
ORD00000240,C003268,2025-04-07,B2B Portal,Shipped,W010,4766.0,714.9,331.28,10.66,4393.04,2025-04-07T17:50:14,2025-04-19T07:28:29
ORD00000241,C002941,2025-07-04,Web,Shipped,W003,3765.7,564.86,234.16,25.6,3460.6,2025-07-04T19:41:04,2025-10-21T03:15:26
ORD00000242,C001291,2026-01-17,Marketplace,Placed,W003,2591.46,0.0,137.44,3.55,2732.45,2026-01-17T15:56:20,2026-02-23T22:25:31
ORD00000243,C005099,2024-07-08,B2B Portal,Placed,W011,2925.61,438.84,178.0,32.36,2697.13,2024-07-08T12:44:09,2025-10-09T20:11:57
ORD00000244,C003332,2025-04-08,B2B Portal,Delivered,W005,8741.46,874.15,351.65,17.12,8236.08,2025-04-08T03:29:47,2025-11-30T06:43:16
ORD00000245,C006386,2026-02-05,Marketplace,Delivered,W001,2416.1,241.61,87.86,24.41,2286.76,2026-02-05T06:46:37,2026-02-13T07:30:18
ORD00000246,C007651,2024-03-07,Marketplace,Placed,W016,7364.79,0.0,367.42,8.83,7741.04,2024-03-07T13:25:42,2024-11-04T03:44:37
ORD00000247,C003771,2025-06-05,Web,Delivered,W013,4161.83,0.0,156.69,9.2,4327.72,2025-06-05T15:03:36,2025-12-05T16:22:17
ORD00000248,C006698,2024-12-06,Mobile,Shipped,W010,872.18,130.83,53.9,30.26,825.51,2024-12-06T11:39:52,2025-01-09T22:50:38
ORD00000249,C003842,2024-12-21,B2B Portal,Shipped,W011,13438.62,1343.86,794.97,25.89,12915.62,2024-12-21T12:40:33,2025-09-29T06:25:12
ORD00000250,C007084,2025-02-11,Mobile,Delivered,W014,2018.13,302.72,128.5,13.16,1857.07,2025-02-11T03:58:26,2025-12-02T16:11:31
ORD00000251,C006501,2025-03-21,Web,Placed,W007,6263.79,313.19,311.41,1.62,6263.63,2025-03-21T10:27:14,2026-02-28T04:01:43
ORD00000252,C007340,2024-02-23,Mobile,Packed,W016,9182.37,459.12,606.49,23.35,9353.09,2024-02-23T23:14:37,2024-04-14T17:13:58
ORD00000253,C002545,2024-08-24,Marketplace,Placed,W002,668.64,0.0,30.67,29.86,729.17,2024-08-24T08:12:29,2025-11-28T17:12:43
ORD00000254,C006618,2024-03-14,Marketplace,Packed,W003,1214.68,182.2,75.81,33.54,1141.83,2024-03-14T19:50:07,2025-09-06T11:23:25
ORD00000255,C000017,2024-04-28,Mobile,Packed,W001,7321.42,366.07,440.19,14.72,7410.26,2024-04-28T10:33:41,2025-12-10T00:08:59
ORD00000256,C005653,2024-02-28,Mobile,Delivered,W005,6528.41,652.84,423.22,33.89,6332.68,2024-02-28T12:45:24,2025-10-28T13:52:22
ORD00000257,C004927,2024-05-30,Marketplace,Placed,W015,6225.34,311.27,518.09,31.85,6464.01,2024-05-30T02:09:47,2026-01-19T15:11:44
ORD00000258,C001889,2025-02-21,Mobile,Packed,W014,3181.3,0.0,242.91,22.37,3446.58,2025-02-21T19:25:02,2025-09-03T02:30:48
ORD00000259,C006816,2024-10-05,Web,Cancelled,W003,5981.67,598.17,267.68,25.92,5677.1,2024-10-05T00:14:05,2024-12-08T12:56:29
ORD00000260,C000252,2025-11-30,B2B Portal,Packed,W011,6893.25,0.0,297.28,17.32,7207.85,2025-11-30T22:09:03,2025-12-26T09:33:33
ORD00000261,C003825,2025-11-24,B2B Portal,Delivered,W016,3489.08,0.0,137.72,4.48,3631.28,2025-11-24T19:49:13,2026-01-10T10:36:26
ORD00000262,C007062,2025-02-10,Web,Packed,W004,6210.29,0.0,259.5,31.1,6500.89,2025-02-10T18:01:25,2025-04-20T03:17:37
ORD00000263,C005663,2025-10-29,Marketplace,Packed,W012,1984.6,198.46,102.8,23.8,1912.74,2025-10-29T22:43:43,2026-01-07T18:00:17
ORD00000264,C003425,2025-05-11,Web,Delivered,W009,3908.4,0.0,237.44,29.94,4175.78,2025-05-11T19:45:36,2025-10-25T14:45:28
ORD00000265,C005727,2024-03-30,Mobile,Shipped,W001,4310.66,0.0,230.83,26.63,4568.12,2024-03-30T05:57:07,2024-05-29T18:39:49
ORD00000266,C002081,2024-12-05,Mobile,Delivered,W016,408.06,61.21,17.67,21.31,385.83,2024-12-05T12:33:10,2026-01-25T22:17:44
ORD00000267,C001222,2024-02-02,Marketplace,Cancelled,W001,1213.19,0.0,53.64,5.24,1272.07,2024-02-02T13:28:52,2024-07-11T05:23:00
ORD00000268,C000458,2025-02-03,B2B Portal,Delivered,W017,3980.27,199.01,144.21,18.21,3943.68,2025-02-03T16:55:13,2025-09-07T05:29:53
ORD00000269,C003560,2024-09-29,Mobile,Placed,W009,2812.13,0.0,113.64,10.28,2936.05,2024-09-29T20:22:53,2025-04-17T11:15:44
ORD00000270,C006032,2025-09-03,Mobile,Packed,W011,6163.26,0.0,387.41,26.88,6577.55,2025-09-03T21:41:53,2026-01-16T07:11:33
ORD00000271,C000379,2025-01-25,Mobile,Placed,W016,173.38,0.0,13.89,27.9,215.17,2025-01-25T20:37:41,2025-11-23T04:23:13
ORD00000272,C004899,2024-03-02,Mobile,Cancelled,W014,6499.75,324.99,202.37,12.49,6389.62,2024-03-02T16:08:02,2026-02-18T21:56:35
ORD00000273,C003816,2024-05-07,Web,Packed,W006,2350.08,117.5,132.84,1.05,2366.47,2024-05-07T14:29:53,2025-03-28T11:32:05
ORD00000274,C002240,2025-04-23,Mobile,Shipped,W014,5538.88,830.83,337.81,17.06,5062.92,2025-04-23T10:46:28,2025-09-11T02:53:40
ORD00000275,C007069,2025-06-16,Mobile,Packed,W006,2935.3,293.53,131.98,6.35,2780.1,2025-06-16T18:11:54,2026-02-28T14:28:05
ORD00000276,C004415,2025-10-18,Mobile,Shipped,W016,3441.91,516.29,144.89,19.42,3089.93,2025-10-18T03:47:04,2025-11-25T09:34:24
ORD00000277,C004637,2025-09-15,Mobile,Placed,W004,1025.81,102.58,61.33,12.89,997.45,2025-09-15T17:00:49,2025-11-22T12:41:17
ORD00000278,C004829,2025-07-30,Marketplace,Shipped,W002,1415.95,0.0,53.69,4.66,1474.3,2025-07-30T07:26:47,2026-02-08T01:40:19
ORD00000279,C002805,2024-05-12,Mobile,Shipped,W002,1336.37,200.46,70.91,34.07,1240.89,2024-05-12T09:50:45,2024-06-17T17:02:00
ORD00000280,C001628,2026-01-26,Mobile,Delivered,W010,2282.77,342.42,94.78,11.08,2046.21,2026-01-26T13:12:50,2026-02-11T09:34:15
ORD00000281,C003038,2025-09-18,Mobile,Cancelled,W013,3992.09,598.81,300.15,13.43,3706.86,2025-09-18T14:24:42,2025-09-24T00:07:20
ORD00000282,C004870,2025-11-09,Marketplace,Delivered,W016,7189.72,359.49,470.26,3.22,7303.71,2025-11-09T18:20:19,2026-01-09T14:34:48
ORD00000283,C006156,2024-06-15,B2B Portal,Packed,W016,5125.67,512.57,378.98,3.65,4995.73,2024-06-15T01:12:21,2024-10-27T05:16:04
ORD00000284,C000491,2024-12-25,Marketplace,Shipped,W005,1492.24,0.0,105.87,13.94,1612.05,2024-12-25T13:06:47,2025-11-16T00:58:20
ORD00000285,C007100,2024-11-10,Web,Shipped,W013,1670.27,0.0,93.12,0.54,1763.93,2024-11-10T05:22:53,2025-01-18T02:49:22
ORD00000286,C004064,2025-09-23,Mobile,Shipped,W015,3284.23,328.42,152.36,34.68,3142.85,2025-09-23T08:19:46,2025-12-28T09:41:59
ORD00000287,C002776,2026-01-05,Marketplace,Shipped,W014,5088.41,0.0,450.88,9.58,5548.87,2026-01-05T09:30:18,2026-01-07T08:49:36
ORD00000288,C005460,2025-06-11,B2B Portal,Delivered,W002,5275.81,0.0,462.21,20.72,5758.74,2025-06-11T18:26:21,2025-11-23T03:10:13
ORD00000289,C006522,2025-03-20,Web,Packed,W004,2211.37,0.0,174.57,8.8,2394.74,2025-03-20T15:03:45,2025-05-31T23:23:23
ORD00000290,C001395,2025-07-31,Marketplace,Packed,W004,2938.37,440.76,151.91,3.93,2653.45,2025-07-31T21:31:12,2026-01-07T10:17:17
ORD00000291,C004266,2025-06-25,Mobile,Delivered,W003,6993.27,349.66,503.51,22.12,7169.24,2025-06-25T12:54:04,2025-09-27T10:16:31
ORD00000292,C005788,2025-03-31,Web,Packed,W010,546.75,0.0,17.4,0.18,564.33,2025-03-31T07:27:18,2026-01-21T23:48:35
ORD00000293,C002140,2025-01-28,Mobile,Delivered,W011,5099.18,0.0,335.53,26.98,5461.69,2025-01-28T17:26:34,2025-05-22T09:01:10
ORD00000294,C001410,2025-04-25,Marketplace,Shipped,W011,3864.1,193.21,167.59,16.49,3854.97,2025-04-25T07:36:20,2025-09-01T07:38:13
ORD00000295,C005629,2025-01-01,Marketplace,Packed,W005,5053.13,252.66,344.68,7.36,5152.51,2025-01-01T15:11:43,2025-05-20T11:37:18
ORD00000296,C007806,2024-01-18,Marketplace,Cancelled,W009,6730.47,1009.57,432.97,4.03,6157.9,2024-01-18T16:13:23,2025-06-26T20:04:03
ORD00000297,C001853,2025-12-31,Web,Placed,W006,7139.41,0.0,349.37,2.73,7491.51,2025-12-31T01:11:47,2026-02-13T23:50:34
ORD00000298,C004671,2025-10-28,Web,Shipped,W005,1629.37,0.0,75.23,14.18,1718.78,2025-10-28T06:58:15,2025-11-27T11:44:08
ORD00000299,C003079,2025-09-16,B2B Portal,Cancelled,W005,3232.71,0.0,224.27,18.27,3475.25,2025-09-16T16:58:57,2026-01-02T07:26:22
ORD00000300,C000620,2025-05-22,Mobile,Placed,W007,29.76,1.49,1.2,29.93,59.4,2025-05-22T10:11:03,2025-10-06T10:48:41
ORD00000301,C003977,2025-06-09,B2B Portal,Packed,W006,540.65,54.06,36.32,17.93,540.84,2025-06-09T11:34:37,2025-10-23T08:57:25
ORD00000302,C003365,2024-07-16,Web,Shipped,W002,4443.62,0.0,275.85,21.13,4740.6,2024-07-16T13:54:19,2025-05-26T16:39:19
ORD00000303,C000234,2025-02-18,Marketplace,Delivered,W013,4956.86,0.0,372.9,27.5,5357.26,2025-02-18T06:13:58,2025-05-10T16:22:04
ORD00000304,C006154,2024-07-13,Web,Delivered,W013,6481.71,324.09,209.39,2.29,6369.3,2024-07-13T06:25:04,2024-08-12T04:27:21
ORD00000305,C005028,2024-03-17,Mobile,Delivered,W007,5702.64,855.4,167.12,33.74,5048.1,2024-03-17T18:16:04,2025-12-23T13:37:33
ORD00000306,C007279,2025-02-18,Web,Delivered,W008,650.16,97.52,47.17,27.05,626.86,2025-02-18T02:08:29,2025-10-17T09:50:43
ORD00000307,C004103,2024-01-07,B2B Portal,Packed,W011,5762.44,0.0,299.79,20.58,6082.81,2024-01-07T17:59:07,2025-03-16T02:32:07
ORD00000308,C000044,2024-03-07,Marketplace,Packed,W010,3447.46,172.37,220.51,33.87,3529.47,2024-03-07T22:13:57,2025-05-06T11:31:24
ORD00000309,C005621,2024-09-21,Web,Packed,W014,1219.29,0.0,53.83,34.32,1307.44,2024-09-21T19:46:26,2025-12-26T07:07:04
ORD00000310,C000374,2025-02-02,Marketplace,Placed,W014,5425.98,542.6,358.76,33.71,5275.85,2025-02-02T16:53:54,2025-03-24T22:34:42
ORD00000311,C003448,2024-06-08,Marketplace,Packed,W014,1273.91,63.7,50.19,25.74,1286.14,2024-06-08T00:50:50,2024-06-14T03:53:18
ORD00000312,C004242,2026-01-24,Marketplace,Packed,W014,5045.75,0.0,347.83,10.48,5404.06,2026-01-24T03:13:52,2026-02-22T15:09:45
ORD00000313,C003071,2026-02-13,Mobile,Placed,W011,4015.2,0.0,192.44,2.65,4210.29,2026-02-13T06:06:59,2026-02-16T07:56:36
ORD00000314,C001914,2024-10-23,B2B Portal,Shipped,W001,4771.3,238.56,208.82,26.81,4768.37,2024-10-23T17:36:28,2025-02-03T03:37:50
ORD00000315,C005206,2024-11-10,B2B Portal,Shipped,W008,2526.34,0.0,181.3,7.69,2715.33,2024-11-10T03:21:35,2025-06-04T14:42:44
ORD00000316,C006458,2024-10-22,Marketplace,Delivered,W009,7258.38,725.84,557.18,30.85,7120.57,2024-10-22T16:39:56,2026-01-05T20:01:39
ORD00000317,C007499,2025-04-25,Mobile,Shipped,W002,3086.19,154.31,262.27,11.13,3205.28,2025-04-25T04:56:09,2025-11-09T03:41:02
ORD00000318,C004100,2024-05-10,Mobile,Delivered,W013,3367.42,0.0,273.96,27.71,3669.09,2024-05-10T07:59:25,2026-01-24T15:38:21
ORD00000319,C002584,2024-12-02,Mobile,Packed,W009,1266.81,63.34,48.94,12.03,1264.44,2024-12-02T21:12:46,2025-08-15T03:51:22
ORD00000320,C006380,2024-03-22,Mobile,Shipped,W015,5142.41,771.36,240.13,29.2,4640.38,2024-03-22T03:46:26,2025-10-10T14:23:00
ORD00000321,C000841,2025-03-22,Marketplace,Placed,W008,3769.0,188.45,137.32,29.5,3747.37,2025-03-22T18:33:36,2025-11-20T02:29:48
ORD00000322,C002779,2024-12-29,Mobile,Placed,W006,3695.49,554.32,122.41,27.75,3291.33,2024-12-29T00:12:08,2026-01-20T12:58:45
ORD00000323,C001040,2025-02-09,B2B Portal,Delivered,W013,223.39,33.51,11.96,11.2,213.04,2025-02-09T21:29:19,2025-11-07T01:01:54
ORD00000324,C002871,2025-08-03,Marketplace,Delivered,W009,1336.94,133.69,72.53,33.24,1309.02,2025-08-03T19:36:58,2026-01-13T14:48:33
ORD00000325,C001305,2024-12-01,Web,Placed,W001,3103.27,155.16,254.28,32.56,3234.95,2024-12-01T14:33:18,2025-01-30T16:17:24
ORD00000326,C003931,2025-02-06,Web,Placed,W009,771.89,115.78,26.57,14.86,697.54,2025-02-06T22:26:40,2026-01-02T11:50:57
ORD00000327,C007395,2026-01-17,Web,Shipped,W017,6349.44,952.42,410.24,27.89,5835.15,2026-01-17T12:33:46,2026-02-14T21:21:23
ORD00000328,C000423,2024-07-21,Marketplace,Placed,W004,4664.38,0.0,306.18,14.83,4985.39,2024-07-21T12:19:26,2024-08-17T00:18:32
ORD00000329,C006314,2024-07-01,Mobile,Placed,W012,245.53,12.28,11.56,23.21,268.02,2024-07-01T00:06:12,2024-08-23T11:26:24
ORD00000330,C004360,2025-10-17,Mobile,Shipped,W003,5914.9,887.23,418.11,9.9,5455.68,2025-10-17T11:14:46,2026-01-12T11:13:59
ORD00000331,C007313,2026-01-06,Marketplace,Placed,W008,2291.61,0.0,200.17,21.11,2512.89,2026-01-06T20:04:27,2026-01-12T10:24:18
ORD00000332,C005799,2026-03-01,Web,Shipped,W009,218.92,10.95,13.76,0.94,222.67,2026-03-01T17:00:39,2026-03-01T08:28:24
ORD00000333,C001044,2025-04-04,B2B Portal,Shipped,W006,3535.51,176.78,179.04,26.74,3564.51,2025-04-04T00:25:43,2025-08-16T08:45:11
ORD00000334,C005206,2024-05-04,B2B Portal,Packed,W011,3202.68,320.27,141.38,25.82,3049.61,2024-05-04T15:31:09,2024-11-29T04:29:49
ORD00000335,C003313,2024-12-09,B2B Portal,Delivered,W013,4739.93,0.0,222.32,16.46,4978.71,2024-12-09T09:51:46,2025-09-25T10:06:11
ORD00000336,C007819,2025-12-14,Marketplace,Packed,W008,2323.91,348.59,147.12,25.53,2147.97,2025-12-14T06:28:23,2026-01-14T07:52:34
ORD00000337,C001386,2024-01-21,Mobile,Shipped,W017,898.49,0.0,64.56,13.45,976.5,2024-01-21T04:07:41,2026-01-03T01:54:30
ORD00000338,C001687,2024-09-14,Marketplace,Shipped,W016,6113.4,611.34,303.6,24.37,5830.03,2024-09-14T13:13:21,2024-10-14T20:39:23
ORD00000339,C000710,2025-03-14,Marketplace,Cancelled,W009,8843.19,442.16,503.67,24.74,8929.44,2025-03-14T05:25:06,2026-02-21T21:42:29
ORD00000340,C006002,2024-06-18,Web,Packed,W003,1530.83,153.08,74.08,3.78,1455.61,2024-06-18T08:00:52,2024-07-13T02:27:20
ORD00000341,C001615,2024-12-31,Marketplace,Cancelled,W005,2705.65,0.0,147.13,15.26,2868.04,2024-12-31T03:52:18,2026-01-18T09:38:14
ORD00000342,C005891,2024-09-28,Web,Placed,W007,3625.85,362.59,233.49,4.07,3500.82,2024-09-28T19:53:44,2026-02-28T19:24:27
ORD00000343,C006824,2024-08-23,Web,Packed,W011,4342.0,217.1,169.21,0.71,4294.82,2024-08-23T01:48:30,2025-09-06T07:57:53
ORD00000344,C003471,2025-11-03,Web,Delivered,W006,335.28,16.76,22.16,1.47,342.15,2025-11-03T08:10:26,2025-12-23T16:38:58
ORD00000345,C003640,2025-01-11,Web,Delivered,W007,3187.57,0.0,211.0,26.74,3425.31,2025-01-11T23:36:15,2025-08-18T05:01:17
ORD00000346,C000175,2024-06-18,Mobile,Delivered,W015,1626.35,81.32,99.83,34.01,1678.87,2024-06-18T01:07:35,2025-12-21T10:07:56
ORD00000347,C004399,2024-03-30,Marketplace,Shipped,W002,1378.49,0.0,51.18,1.52,1431.19,2024-03-30T13:32:52,2025-06-09T12:42:51
ORD00000348,C004745,2025-10-05,Marketplace,Shipped,W014,1468.33,0.0,69.96,2.54,1540.83,2025-10-05T19:59:22,2025-12-22T12:00:56
ORD00000349,C006767,2025-11-30,Marketplace,Placed,W006,10087.0,1513.05,660.38,14.02,9248.35,2025-11-30T17:51:06,2026-02-23T23:24:00
ORD00000350,C006728,2024-07-24,Mobile,Delivered,W008,437.87,0.0,19.18,20.77,477.82,2024-07-24T16:18:44,2025-01-23T06:47:56
ORD00000351,C000452,2025-02-25,Mobile,Packed,W016,2868.7,430.31,101.65,18.36,2558.4,2025-02-25T15:38:15,2025-08-06T19:36:31
ORD00000352,C007152,2024-08-28,Web,Placed,W008,4041.25,0.0,324.43,9.58,4375.26,2024-08-28T17:23:52,2025-04-16T15:07:55
ORD00000353,C007568,2025-05-27,Marketplace,Packed,W005,3868.99,0.0,127.46,31.07,4027.52,2025-05-27T18:08:11,2025-07-31T04:51:15
