order_id,product_id,quantity,unit_price,line_total
ORD00000158,P00224,4,455.14,1820.55
ORD00000158,P00089,3,209.97,629.92
ORD00000158,P00459,1,128.32,128.32
ORD00000159,P00006,6,170.42,1022.52
ORD00000159,P00057,5,171.12,855.6
ORD00000159,P00049,5,78.44,392.18
ORD00000159,P00471,5,296.86,1484.29
ORD00000159,P00042,3,16.51,49.54
ORD00000159,P00024,3,462.57,1387.72
ORD00000159,P00383,6,11.02,66.13
ORD00000160,P00348,5,224.87,1124.37
ORD00000160,P00039,2,103.26,206.51
ORD00000160,P00548,2,396.32,792.65
ORD00000160,P00054,5,278.76,1393.79
ORD00000160,P00318,6,155.02,930.11
ORD00000160,P00586,4,167.33,669.32
ORD00000160,P00546,6,213.17,1279.04
ORD00000161,P00189,4,218.18,872.71
ORD00000161,P00471,4,319.5,1278.01
ORD00000161,P00159,4,272.57,1090.28
ORD00000161,P00278,5,179.66,898.29
ORD00000161,P00450,3,32.14,96.41
ORD00000162,P00475,5,222.76,1113.79
ORD00000163,P00292,3,367.97,1103.92
ORD00000163,P00583,1,29.02,29.02
ORD00000163,P00275,3,384.46,1153.37
ORD00000164,P00095,6,182.25,1093.48
ORD00000164,P00121,1,142.7,142.7
ORD00000164,P00506,5,51.59,257.96
ORD00000165,P00380,1,253.53,253.53
ORD00000165,P00062,1,283.59,283.59
ORD00000165,P00150,5,225.31,1126.53
ORD00000165,P00444,6,303.86,1823.16
ORD00000165,P00289,5,222.17,1110.87
ORD00000165,P00425,1,121.02,121.02
ORD00000165,P00045,5,425.07,2125.34
ORD00000166,P00469,5,403.89,2019.43
ORD00000166,P00293,1,262.84,262.84
ORD00000166,P00059,5,491.26,2456.32
ORD00000166,P00541,4,48.01,192.03
ORD00000167,P00177,6,567.88,3407.28
ORD00000167,P00127,4,236.56,946.22
ORD00000168,P00455,6,333.04,1998.24
ORD00000168,P00161,6,35.58,213.45
ORD00000168,P00068,3,458.48,1375.45
ORD00000168,P00359,2,379.2,758.39
ORD00000168,P00277,3,193.0,579.01
ORD00000168,P00121,3,123.01,369.03
ORD00000168,P00035,4,220.12,880.48
ORD00000169,P00493,2,310.72,621.45
ORD00000169,P00076,6,333.77,2002.62
ORD00000169,P00335,2,119.24,238.48
ORD00000169,P00503,6,227.31,1363.87
ORD00000169,P00523,5,117.89,589.44
ORD00000169,P00570,2,354.79,709.58
ORD00000170,P00107,1,33.14,33.14
ORD00000170,P00044,4,64.16,256.64
ORD00000170,P00502,4,44.06,176.25
ORD00000170,P00330,4,214.61,858.44
ORD00000171,P00391,1,407.74,407.74
ORD00000171,P00245,6,524.41,3146.48
ORD00000171,P00545,3,211.12,633.36
ORD00000171,P00039,1,121.38,121.38
ORD00000171,P00022,3,87.11,261.34
ORD00000171,P00456,6,116.69,700.12
ORD00000172,P00282,6,257.02,1542.1
ORD00000172,P00597,5,105.81,529.04
ORD00000172,P00519,3,280.55,841.66
ORD00000172,P00546,5,191.79,958.95
ORD00000173,P00334,1,6.4,6.4
ORD00000174,P00109,5,88.38,441.92
ORD00000174,P00155,1,139.6,139.6
ORD00000174,P00010,6,311.87,1871.2
ORD00000174,P00134,2,121.06,242.12
ORD00000175,P00154,2,371.34,742.68
ORD00000176,P00019,5,210.2,1051.0
ORD00000177,P00358,2,347.06,694.11
ORD00000177,P00335,2,93.28,186.56
ORD00000177,P00566,6,317.64,1905.86
ORD00000177,P00111,3,153.51,460.52
ORD00000177,P00098,3,294.18,882.54
ORD00000177,P00434,2,395.19,790.38
ORD00000177,P00291,4,111.43,445.71
ORD00000178,P00273,2,92.78,185.56
ORD00000178,P00016,2,319.16,638.31
ORD00000178,P00584,1,221.59,221.59
ORD00000179,P00042,6,15.71,94.24
ORD00000179,P00178,5,524.87,2624.33
ORD00000179,P00487,4,206.68,826.71
ORD00000179,P00410,5,219.88,1099.38
ORD00000179,P00264,5,211.52,1057.61
ORD00000179,P00485,4,204.36,817.42
ORD00000179,P00333,3,442.02,1326.07
ORD00000180,P00236,6,182.76,1096.56
ORD00000180,P00230,3,256.73,770.2
ORD00000181,P00069,1,74.28,74.28
ORD00000181,P00272,4,112.35,449.4
ORD00000182,P00212,4,30.31,121.25
ORD00000183,P00272,4,116.54,466.15
ORD00000183,P00594,1,214.46,214.46
ORD00000183,P00405,1,70.11,70.11
ORD00000183,P00047,6,126.97,761.81
ORD00000184,P00318,3,179.52,538.56
ORD00000185,P00431,3,94.41,283.24
ORD00000185,P00092,6,18.17,109.01
ORD00000186,P00545,2,263.77,527.53
ORD00000186,P00033,2,202.86,405.72
ORD00000187,P00181,5,247.17,1235.83
ORD00000187,P00139,2,300.62,601.24
ORD00000187,P00245,2,459.88,919.75
ORD00000187,P00344,3,125.76,377.27
ORD00000187,P00356,4,250.06,1000.25
ORD00000188,P00322,4,35.66,142.66
ORD00000188,P00347,1,536.18,536.18
ORD00000188,P00102,1,159.22,159.22
ORD00000188,P00515,3,505.44,1516.33
ORD00000188,P00399,1,540.86,540.86
ORD00000188,P00547,6,414.94,2489.66
ORD00000188,P00444,3,283.25,849.75
ORD00000189,P00088,1,268.54,268.54
ORD00000189,P00080,6,248.07,1488.4
ORD00000189,P00497,1,287.16,287.16
ORD00000190,P00544,1,400.56,400.56
ORD00000191,P00516,2,506.91,1013.83
ORD00000191,P00449,3,185.54,556.61
ORD00000191,P00234,4,392.1,1568.39
ORD00000192,P00483,5,437.41,2187.04
ORD00000193,P00231,3,237.8,713.41
ORD00000194,P00386,3,306.36,919.09
ORD00000195,P00100,5,162.4,812.01
ORD00000195,P00065,4,365.21,1460.82
ORD00000195,P00141,6,83.97,503.85
ORD00000195,P00123,6,396.94,2381.65
ORD00000195,P00020,3,364.53,1093.58
ORD00000195,P00554,2,249.23,498.46
ORD00000195,P00168,6,216.31,1297.85
ORD00000196,P00524,1,457.44,457.44
ORD00000196,P00488,5,81.45,407.26
ORD00000196,P00006,5,183.61,918.06
ORD00000196,P00223,3,394.07,1182.2
ORD00000197,P00569,1,283.73,283.73
ORD00000198,P00120,6,313.72,1882.34
ORD00000198,P00423,5,431.68,2158.42
ORD00000198,P00395,6,128.28,769.66
ORD00000198,P00536,1,161.37,161.37
ORD00000198,P00315,3,293.42,880.25
ORD00000199,P00015,3,201.42,604.26
ORD00000199,P00060,6,226.38,1358.28
ORD00000199,P00023,4,343.49,1373.96
ORD00000199,P00363,6,380.3,2281.81
ORD00000199,P00044,5,62.57,312.86
ORD00000200,P00209,5,293.11,1465.53
ORD00000200,P00142,1,570.03,570.03
ORD00000200,P00329,6,392.25,2353.52
ORD00000200,P00232,3,216.96,650.87
ORD00000200,P00555,4,162.21,648.85
ORD00000200,P00123,4,416.8,1667.21
ORD00000201,P00122,3,90.74,272.22
ORD00000202,P00253,6,271.99,1631.93
ORD00000202,P00090,1,438.62,438.62
ORD00000202,P00359,6,482.1,2892.61
ORD00000203,P00513,5,227.62,1138.1
ORD00000203,P00057,6,144.88,869.26
ORD00000203,P00510,3,270.84,812.53
ORD00000203,P00323,5,541.59,2707.94
ORD00000204,P00093,1,108.42,108.42
ORD00000205,P00228,1,234.94,234.94
ORD00000205,P00293,1,281.86,281.86
ORD00000205,P00581,3,337.82,1013.47
ORD00000205,P00593,6,373.4,2240.38
ORD00000205,P00490,3,163.79,491.37
ORD00000206,P00318,3,147.02,441.05
ORD00000206,P00165,2,147.6,295.19
ORD00000206,P00558,1,419.87,419.87
ORD00000206,P00460,3,174.28,522.84
ORD00000207,P00263,3,460.57,1381.71
ORD00000207,P00274,1,586.86,586.86
ORD00000207,P00430,3,113.57,340.7
ORD00000208,P00448,2,71.98,143.97
ORD00000208,P00503,3,252.28,756.84
ORD00000208,P00192,2,326.98,653.96
ORD00000208,P00533,2,135.17,270.34
ORD00000209,P00034,3,189.14,567.42
ORD00000209,P00451,1,94.83,94.83
ORD00000209,P00561,2,55.26,110.53
ORD00000209,P00565,4,48.99,195.95
ORD00000209,P00437,6,22.57,135.43
ORD00000209,P00016,4,270.61,1082.46
ORD00000209,P00258,3,289.59,868.76
ORD00000210,P00502,1,57.94,57.94
ORD00000210,P00178,1,625.04,625.04
ORD00000211,P00067,1,11.76,11.76
ORD00000211,P00056,6,171.88,1031.3
ORD00000211,P00567,1,349.29,349.29
ORD00000211,P00208,4,528.57,2114.27
ORD00000211,P00457,6,133.33,799.99
ORD00000211,P00334,3,6.82,20.46
ORD00000211,P00562,3,39.85,119.56
ORD00000212,P00546,2,213.36,426.72
ORD00000212,P00156,1,79.65,79.65
ORD00000212,P00556,6,529.83,3179.0
ORD00000212,P00584,3,197.74,593.22
ORD00000212,P00467,5,455.67,2278.37
ORD00000213,P00515,5,549.83,2749.13
ORD00000213,P00275,3,334.13,1002.38
ORD00000214,P00452,6,89.91,539.49
ORD00000215,P00003,5,379.27,1896.35
ORD00000216,P00584,3,252.09,756.28
ORD00000216,P00286,4,36.53,146.12
ORD00000216,P00353,3,431.32,1293.97
ORD00000216,P00126,4,303.89,1215.56
ORD00000216,P00127,2,202.32,404.63
ORD00000216,P00256,2,202.6,405.21
ORD00000216,P00143,4,145.77,583.07
ORD00000217,P00201,6,260.98,1565.86
ORD00000217,P00132,4,271.34,1085.38
ORD00000217,P00404,2,384.6,769.2
ORD00000217,P00029,4,80.11,320.43
ORD00000217,P00194,1,89.18,89.18
ORD00000218,P00047,1,148.29,148.29
ORD00000218,P00424,2,271.2,542.39
ORD00000218,P00476,4,133.53,534.12
ORD00000218,P00379,1,337.85,337.85
ORD00000219,P00205,3,298.6,895.79
ORD00000219,P00592,5,92.76,463.82
ORD00000219,P00165,1,181.55,181.55
ORD00000220,P00509,6,104.19,625.14
ORD00000220,P00571,4,408.85,1635.4
ORD00000220,P00089,1,253.08,253.08
ORD00000220,P00508,2,273.93,547.86
ORD00000220,P00302,4,244.03,976.13
ORD00000220,P00272,2,103.36,206.72
ORD00000220,P00169,2,471.07,942.14
ORD00000221,P00524,5,437.12,2185.62
ORD00000222,P00396,3,85.33,255.99
ORD00000222,P00069,3,83.46,250.38
ORD00000223,P00349,6,361.5,2169.0
ORD00000223,P00418,1,126.66,126.66
ORD00000223,P00513,5,213.99,1069.97
ORD00000224,P00101,4,104.53,418.13
ORD00000224,P00539,6,95.88,575.31
ORD00000224,P00365,4,256.64,1026.57
ORD00000225,P00134,3,136.12,408.36
ORD00000225,P00179,4,205.57,822.28
ORD00000225,P00519,1,250.78,250.78
ORD00000225,P00526,5,250.35,1251.76
ORD00000225,P00187,3,214.81,644.44
ORD00000225,P00173,4,217.18,868.7
ORD00000225,P00189,5,188.9,944.52
ORD00000226,P00295,3,393.98,1181.95
ORD00000226,P00498,1,265.68,265.68
ORD00000226,P00229,4,150.17,600.69
ORD00000226,P00454,6,250.62,1503.75
ORD00000226,P00310,3,90.81,272.43
ORD00000227,P00028,6,219.99,1319.92
ORD00000228,P00230,6,316.54,1899.26
ORD00000229,P00529,2,381.39,762.77
ORD00000229,P00021,3,224.39,673.16
ORD00000229,P00524,6,437.75,2626.53
ORD00000229,P00214,2,323.64,647.28
ORD00000229,P00250,6,80.05,480.32
ORD00000229,P00210,1,251.47,251.47
ORD00000229,P00315,1,373.64,373.64
ORD00000230,P00201,5,293.45,1467.24
ORD00000231,P00472,5,108.31,541.57
ORD00000231,P00162,1,191.83,191.83
ORD00000231,P00217,3,123.16,369.47
ORD00000231,P00570,1,335.01,335.01
ORD00000232,P00575,2,134.7,269.41
ORD00000232,P00325,3,52.53,157.59
ORD00000232,P00407,6,596.2,3577.23
ORD00000232,P00576,2,419.71,839.43
ORD00000233,P00407,1,530.44,530.44
ORD00000233,P00249,4,316.93,1267.74
ORD00000233,P00496,4,27.06,108.24
ORD00000234,P00584,2,201.71,403.43
ORD00000234,P00567,3,394.69,1184.07
ORD00000234,P00574,5,407.84,2039.18
ORD00000235,P00135,1,91.03,91.03
ORD00000235,P00417,1,355.66,355.66
ORD00000235,P00470,5,184.97,924.86
ORD00000235,P00054,6,281.87,1691.24
ORD00000235,P00128,4,295.19,1180.75
ORD00000236,P00397,5,25.88,129.38
ORD00000237,P00003,4,382.06,1528.25
ORD00000237,P00244,5,440.18,2200.9
ORD00000237,P00111,3,155.62,466.86
ORD00000237,P00460,6,156.88,941.29
ORD00000237,P00101,1,111.4,111.4
ORD00000237,P00385,4,544.13,2176.5
ORD00000238,P00499,1,29.95,29.95
ORD00000238,P00376,1,129.28,129.28
ORD00000238,P00208,5,473.56,2367.81
ORD00000238,P00005,6,63.03,378.17
ORD00000238,P00393,2,183.04,366.08
ORD00000238,P00280,6,256.65,1539.91
ORD00000238,P00490,6,139.43,836.6
ORD00000239,P00387,6,111.68,670.08
ORD00000239,P00372,1,162.19,162.19
ORD00000239,P00078,5,230.69,1153.47
ORD00000239,P00235,6,37.43,224.56
ORD00000239,P00341,4,380.8,1523.19
ORD00000239,P00188,4,294.88,1179.53
ORD00000239,P00331,1,381.68,381.68
ORD00000240,P00254,5,378.87,1894.34
ORD00000240,P00448,2,74.72,149.44
ORD00000240,P00174,3,100.1,300.3
ORD00000240,P00558,3,430.16,1290.47
ORD00000240,P00214,2,343.48,686.95
ORD00000240,P00029,4,72.64,290.56
ORD00000240,P00481,2,76.97,153.94
ORD00000241,P00296,4,321.17,1284.67
ORD00000241,P00114,3,109.54,328.61
ORD00000241,P00314,4,164.08,656.31
ORD00000241,P00380,3,296.54,889.62
ORD00000241,P00473,1,356.21,356.21
ORD00000241,P00370,5,50.06,250.28
ORD00000242,P00024,3,352.58,1057.73
ORD00000242,P00230,5,306.75,1533.73
ORD00000243,P00281,5,354.55,1772.73
ORD00000243,P00236,2,186.67,373.34
ORD00000243,P00089,3,259.85,779.54
ORD00000244,P00073,3,217.5,652.51
ORD00000244,P00169,5,434.73,2173.66
ORD00000244,P00377,4,531.91,2127.65
ORD00000244,P00432,5,455.17,2275.84
ORD00000244,P00516,3,503.93,1511.8
ORD00000245,P00153,4,253.27,1013.06
ORD00000245,P00234,4,350.76,1403.04
ORD00000246,P00155,3,149.77,449.3
ORD00000246,P00548,4,488.05,1952.2
ORD00000246,P00074,5,371.09,1855.43
ORD00000246,P00290,6,517.98,3107.86
ORD00000247,P00209,4,315.75,1263.01
ORD00000247,P00557,3,89.41,268.22
ORD00000247,P00441,5,375.88,1879.4
ORD00000247,P00430,5,113.12,565.58
ORD00000247,P00005,3,61.87,185.62
ORD00000248,P00014,2,436.09,872.18
ORD00000249,P00331,3,372.34,1117.02
ORD00000249,P00441,6,348.54,2091.21
ORD00000249,P00238,5,266.75,1333.76
ORD00000249,P00073,4,226.0,903.98
ORD00000249,P00018,5,413.96,2069.8
ORD00000249,P00224,6,405.2,2431.21
ORD00000249,P00407,6,581.94,3491.64
ORD00000250,P00554,6,312.13,1872.79
ORD00000250,P00317,2,72.67,145.34
ORD00000251,P00325,5,67.99,339.94
ORD00000251,P00169,3,437.79,1313.37
ORD00000251,P00465,2,176.27,352.53
ORD00000251,P00391,2,413.43,826.87
ORD00000251,P00402,6,274.06,1644.37
ORD00000251,P00309,4,292.94,1171.75
ORD00000251,P00294,4,153.74,614.96
ORD00000252,P00391,5,402.84,2014.21
ORD00000252,P00600,4,412.34,1649.36
ORD00000252,P00259,6,284.74,1708.41
ORD00000252,P00419,3,515.05,1545.15
ORD00000252,P00312,2,458.08,916.17
ORD00000252,P00173,5,244.61,1223.04
ORD00000252,P00324,1,126.03,126.03
ORD00000253,P00039,6,106.32,637.95
ORD00000253,P00161,1,30.69,30.69
ORD00000254,P00007,3,404.89,1214.68
ORD00000255,P00040,1,280.83,280.83
ORD00000255,P00059,4,475.08,1900.33
ORD00000255,P00157,2,125.11,250.23
ORD00000255,P00012,5,538.29,2691.47
ORD00000255,P00338,3,34.39,103.17
ORD00000255,P00014,4,361.66,1446.63
ORD00000255,P00594,3,216.25,648.76
ORD00000256,P00065,6,354.34,2126.04
ORD00000256,P00495,1,78.1,78.1
ORD00000256,P00380,5,255.41,1277.05
ORD00000256,P00105,2,57.98,115.96
ORD00000256,P00233,1,304.67,304.67
ORD00000256,P00016,5,300.13,1500.66
ORD00000256,P00444,3,375.31,1125.93
ORD00000257,P00592,5,110.2,550.98
ORD00000257,P00418,3,145.87,437.62
ORD00000257,P00040,6,248.84,1493.03
ORD00000257,P00466,4,243.19,972.78
ORD00000257,P00051,5,519.74,2598.69
ORD00000257,P00435,1,172.24,172.24
ORD00000258,P00122,5,91.54,457.72
ORD00000258,P00221,1,321.09,321.09
ORD00000258,P00457,1,164.06,164.06
ORD00000258,P00216,4,89.01,356.06
ORD00000258,P00007,5,376.47,1882.37
ORD00000259,P00258,5,230.02,1150.12
ORD00000259,P00254,5,340.07,1700.34
ORD00000259,P00389,5,62.8,314.0
ORD00000259,P00583,1,27.5,27.5
ORD00000259,P00599,1,57.56,57.56
ORD00000259,P00399,6,455.36,2732.15
ORD00000260,P00504,6,513.71,3082.23
ORD00000260,P00503,5,229.47,1147.35
ORD00000260,P00589,4,71.23,284.9
ORD00000260,P00149,1,361.78,361.78
ORD00000260,P00263,5,403.4,2016.99
ORD00000261,P00014,2,399.95,799.9
ORD00000261,P00432,5,537.84,2689.18
ORD00000262,P00530,4,127.03,508.12
ORD00000262,P00057,4,179.34,717.36
ORD00000262,P00339,4,230.64,922.57
ORD00000262,P00403,2,261.46,522.93
ORD00000262,P00428,6,55.27,331.64
ORD00000262,P00553,2,64.38,128.76
ORD00000262,P00385,6,513.15,3078.91
ORD00000263,P00297,6,330.77,1984.6
ORD00000264,P00286,6,46.3,277.78
ORD00000264,P00262,5,575.81,2879.03
ORD00000264,P00252,1,33.95,33.95
ORD00000264,P00500,2,358.82,717.64
ORD00000265,P00185,6,264.81,1588.83
ORD00000265,P00533,2,160.69,321.38
ORD00000265,P00383,1,10.03,10.03
ORD00000265,P00405,3,70.3,210.9
ORD00000265,P00020,5,435.9,2179.52
ORD00000266,P00066,4,89.26,357.05
ORD00000266,P00563,3,11.01,33.03
ORD00000266,P00042,1,17.98,17.98
ORD00000267,P00416,4,303.3,1213.19
ORD00000268,P00170,3,190.71,572.13
ORD00000268,P00585,3,7.66,22.98
ORD00000268,P00196,5,532.59,2662.93
ORD00000268,P00047,6,120.37,722.23
ORD00000269,P00569,5,259.88,1299.41
ORD00000269,P00338,2,31.37,62.75
ORD00000269,P00341,1,491.58,491.58
ORD00000269,P00118,2,479.2,958.39
ORD00000270,P00489,1,383.1,383.1
ORD00000270,P00452,1,80.58,80.58
ORD00000270,P00155,5,134.82,674.09
ORD00000270,P00274,6,539.6,3237.59
ORD00000270,P00023,2,371.38,742.75
ORD00000270,P00459,5,103.6,518.01
ORD00000270,P00378,1,527.14,527.14
ORD00000271,P00108,2,86.69,173.38
ORD00000272,P00030,6,451.51,2709.04
ORD00000272,P00014,2,362.24,724.47
ORD00000272,P00009,2,431.71,863.42
ORD00000272,P00459,2,122.01,244.02
ORD00000272,P00031,3,140.4,421.19
ORD00000272,P00581,5,307.52,1537.61
ORD00000273,P00147,1,74.7,74.7
ORD00000273,P00241,5,155.91,779.54
ORD00000273,P00557,5,102.09,510.47
ORD00000273,P00016,4,246.34,985.37
ORD00000274,P00204,6,243.11,1458.65
ORD00000274,P00558,3,374.75,1124.25
ORD00000274,P00115,5,438.36,2191.81
ORD00000274,P00239,2,382.09,764.17
ORD00000275,P00133,6,24.56,147.39
ORD00000275,P00171,6,201.02,1206.09
ORD00000275,P00049,2,81.11,162.22
ORD00000275,P00538,4,354.9,1419.6
ORD00000276,P00199,4,433.66,1734.63
ORD00000276,P00318,1,137.92,137.92
ORD00000276,P00485,1,206.83,206.83
ORD00000276,P00329,4,340.63,1362.53
ORD00000277,P00333,3,341.94,1025.81
ORD00000278,P00320,3,320.22,960.67
ORD00000278,P00136,2,227.64,455.28
ORD00000279,P00575,3,127.93,383.8
ORD00000279,P00110,4,238.14,952.57
ORD00000280,P00167,1,284.04,284.04
ORD00000280,P00078,1,263.07,263.07
ORD00000280,P00214,6,289.28,1735.66
ORD00000281,P00025,6,107.77,646.63
ORD00000281,P00011,1,312.08,312.08
ORD00000281,P00532,2,36.66,73.33
ORD00000281,P00199,6,381.77,2290.62
ORD00000281,P00589,4,81.55,326.2
ORD00000281,P00338,6,30.21,181.26
ORD00000281,P00440,2,80.99,161.97
ORD00000282,P00079,1,348.25,348.25
ORD00000282,P00463,4,360.18,1440.7
ORD00000282,P00166,4,333.35,1333.4
ORD00000282,P00001,3,242.45,727.36
ORD00000282,P00160,5,151.37,756.83
ORD00000282,P00221,6,285.37,1712.21
ORD00000282,P00403,3,290.32,870.97
ORD00000283,P00210,5,263.89,1319.46
ORD00000283,P00281,1,297.65,297.65
ORD00000283,P00016,3,302.76,908.29
ORD00000283,P00593,2,415.71,831.42
ORD00000283,P00355,4,91.47,365.88
ORD00000283,P00317,2,88.67,177.34
ORD00000283,P00254,3,408.54,1225.63
ORD00000284,P00205,3,272.39,817.18
ORD00000284,P00594,3,225.02,675.06
ORD00000285,P00381,6,213.22,1279.34
ORD00000285,P00146,6,65.16,390.93
ORD00000286,P00083,3,460.23,1380.69
ORD00000286,P00288,4,227.52,910.08
ORD00000286,P00296,3,331.15,993.46
ORD00000287,P00309,6,223.93,1343.58
ORD00000287,P00135,1,117.15,117.15
ORD00000287,P00159,3,269.22,807.66
ORD00000287,P00525,5,240.44,1202.21
ORD00000287,P00561,5,54.97,274.86
ORD00000287,P00536,3,146.93,440.78
ORD00000287,P00008,2,451.08,902.17
ORD00000288,P00512,4,222.15,888.61
ORD00000288,P00442,6,133.88,803.25
ORD00000288,P00519,3,277.15,831.44
ORD00000288,P00284,2,452.6,905.19
ORD00000288,P00065,4,374.59,1498.37
ORD00000288,P00591,1,348.95,348.95
ORD00000289,P00217,6,116.8,700.78
ORD00000289,P00439,6,251.76,1510.59
ORD00000290,P00161,3,30.44,91.32
ORD00000290,P00563,2,10.69,21.38
ORD00000290,P00447,1,14.15,14.15
ORD00000290,P00253,3,229.13,687.39
ORD00000290,P00029,1,71.56,71.56
ORD00000290,P00444,6,342.1,2052.57
ORD00000291,P00155,3,164.95,494.86
ORD00000291,P00321,3,272.27,816.82
ORD00000291,P00403,6,269.61,1617.69
ORD00000291,P00196,5,473.35,2366.75
ORD00000291,P00352,4,252.5,1009.99
ORD00000291,P00502,4,54.47,217.89
ORD00000291,P00544,1,469.27,469.27
ORD00000292,P00155,2,153.87,307.75
ORD00000292,P00405,4,59.75,239.0
ORD00000293,P00233,6,304.53,1827.18
ORD00000293,P00294,5,155.93,779.67
ORD00000293,P00041,6,385.12,2310.69
ORD00000293,P00252,5,36.33,181.64
ORD00000294,P00421,1,38.89,38.89
ORD00000294,P00313,1,39.87,39.87
ORD00000294,P00535,6,332.65,1995.88
ORD00000294,P00432,3,596.49,1789.46
ORD00000295,P00492,4,229.19,916.74
ORD00000295,P00392,3,288.88,866.63
ORD00000295,P00261,5,318.0,1590.01
ORD00000295,P00030,3,559.92,1679.75
ORD00000296,P00068,6,389.94,2339.62
ORD00000296,P00319,5,390.24,1951.18
ORD00000296,P00491,3,200.61,601.83
ORD00000296,P00535,5,367.57,1837.84
ORD00000297,P00154,3,299.03,897.08
ORD00000297,P00225,5,590.49,2952.45
ORD00000297,P00459,2,127.19,254.38
ORD00000297,P00101,6,134.03,804.16
ORD00000297,P00298,2,156.52,313.03
ORD00000297,P00208,3,468.02,1404.07
ORD00000297,P00597,4,128.56,514.24
ORD00000298,P00355,3,90.68,272.05
ORD00000298,P00335,6,94.58,567.5
ORD00000298,P00001,3,263.27,789.82
ORD00000299,P00011,4,316.42,1265.66
ORD00000299,P00434,5,393.41,1967.05
ORD00000300,P00447,2,14.88,29.76
ORD00000301,P00459,4,135.16,540.65
ORD00000302,P00401,5,191.8,958.98
ORD00000302,P00046,3,340.4,1021.2
ORD00000302,P00009,6,410.57,2463.44
ORD00000303,P00018,3,410.11,1230.34
ORD00000303,P00274,2,538.57,1077.15
ORD00000303,P00186,5,36.42,182.09
ORD00000303,P00107,2,27.76,55.53
ORD00000303,P00493,5,268.55,1342.75
ORD00000303,P00555,1,172.43,172.43
ORD00000303,P00283,2,448.29,896.57
ORD00000304,P00007,4,370.89,1483.58
ORD00000304,P00192,4,284.31,1137.26
ORD00000304,P00218,3,381.31,1143.93
ORD00000304,P00318,3,166.29,498.88
ORD00000304,P00407,3,499.11,1497.33
ORD00000304,P00114,2,101.11,202.22
ORD00000304,P00057,3,172.84,518.51
ORD00000305,P00539,4,80.84,323.37
ORD00000305,P00522,3,405.47,1216.42
ORD00000305,P00200,6,484.98,2909.85
ORD00000305,P00038,1,463.04,463.04
ORD00000305,P00053,4,88.09,352.34
ORD00000305,P00557,5,87.52,437.62
ORD00000306,P00070,4,67.67,270.68
ORD00000306,P00147,1,83.53,83.53
ORD00000306,P00313,6,49.32,295.95
ORD00000307,P00191,2,178.47,356.94
ORD00000307,P00258,2,230.07,460.15
ORD00000307,P00202,3,507.48,1522.43
ORD00000307,P00279,6,429.03,2574.18
ORD00000307,P00405,6,78.75,472.49
ORD00000307,P00349,1,376.25,376.25
ORD00000308,P00331,2,448.16,896.32
ORD00000308,P00447,2,16.13,32.27
ORD00000308,P00494,2,146.14,292.29
ORD00000308,P00434,5,380.05,1900.25
ORD00000308,P00355,3,108.78,326.33
ORD00000309,P00375,4,23.44,93.76
ORD00000309,P00490,6,177.73,1066.36
ORD00000309,P00560,2,29.59,59.17
ORD00000310,P00387,3,107.15,321.45
ORD00000310,P00479,2,483.37,966.75
ORD00000310,P00061,6,648.7,3892.18
ORD00000310,P00171,1,245.6,245.6
ORD00000311,P00324,1,114.82,114.82
ORD00000311,P00339,2,224.04,448.07
ORD00000311,P00006,4,177.75,711.02
ORD00000312,P00414,5,314.12,1570.58
ORD00000312,P00542,3,227.8,683.41
ORD00000312,P00346,5,280.98,1404.88
ORD00000312,P00413,1,63.45,63.45
ORD00000312,P00527,2,294.44,588.88
ORD00000312,P00169,1,523.56,523.56
ORD00000312,P00381,1,210.99,210.99
ORD00000313,P00090,6,451.51,2709.04
ORD00000313,P00033,6,217.69,1306.16
ORD00000314,P00577,3,572.41,1717.22
ORD00000314,P00567,5,310.17,1550.83
ORD00000314,P00378,2,438.08,876.16
ORD00000314,P00174,4,120.96,483.86
ORD00000314,P00138,5,28.65,143.23
ORD00000315,P00481,2,70.12,140.24
ORD00000315,P00262,2,492.92,985.84
ORD00000315,P00309,1,293.28,293.28
ORD00000315,P00109,3,68.78,206.35
ORD00000315,P00377,1,540.08,540.08
ORD00000315,P00470,2,180.28,360.55
ORD00000316,P00219,4,425.71,1702.83
ORD00000316,P00530,5,155.14,775.7
ORD00000316,P00095,6,206.59,1239.51
ORD00000316,P00414,5,300.79,1503.93
ORD00000316,P00141,2,72.1,144.19
ORD00000316,P00558,3,372.8,1118.41
ORD00000316,P00162,4,193.45,773.81
ORD00000317,P00133,2,22.9,45.79
ORD00000317,P00025,5,95.49,477.45
ORD00000317,P00482,3,83.86,251.59
ORD00000317,P00100,1,147.44,147.44
