movement_id,movement_ts,warehouse_id,product_id,movement_type,qty_delta,reference_id
IM00000217,2025-04-22T16:03:49,W015,P00193,SHIP,-5,299a10e5-5115-4c68-bd45-86a79d7286ce
IM00000218,2026-01-01T14:36:45,W005,P00209,ADJUSTMENT,13,98c1d4bb-3026-4f66-9807-6595eaea454d
IM00000219,2024-12-17T14:51:35,W004,P00247,SHIP,-27,90c3d431-dd67-40e6-b33c-a1a9e4ed9907
IM00000220,2025-01-11T19:24:45,W014,P00568,TRANSFER_IN,10,349ce117-3850-4355-a9d5-24fd57293262
IM00000221,2024-11-24T16:03:56,W010,P00116,TRANSFER_IN,7,64e41b32-baf6-4c02-a0b6-e8ac97411801
IM00000222,2024-05-04T19:15:44,W014,P00040,RECEIPT,27,1e9a3ccb-9d38-4a7e-8eab-e760c92abb4f
IM00000223,2024-10-09T04:25:29,W015,P00153,SHIP,-30,442d200c-abb8-4a93-be42-de15cc62f636
IM00000224,2024-01-02T06:06:21,W017,P00029,TRANSFER_IN,37,3c634990-f2f3-43c5-a6fc-4664e8785d0a
IM00000225,2024-06-17T15:16:08,W012,P00122,RECEIPT,17,2e235503-a8c7-4b64-bf78-fd3cdfe496c4
IM00000226,2024-08-02T12:50:12,W010,P00126,TRANSFER_OUT,-41,a699ad47-cd7b-4c97-afe3-2ef23a144249
IM00000227,2024-09-12T17:06:27,W006,P00068,ADJUSTMENT,21,58a0178c-1387-40aa-abd0-e3d5f4cd0724
IM00000228,2025-06-27T18:23:57,W002,P00304,ADJUSTMENT,40,635639a0-199b-41d4-b193-b42390417b61
IM00000229,2024-10-23T18:11:25,W007,P00340,SHIP,-33,f3e20459-6b48-4f16-9828-6afa68b6e3a2
IM00000230,2024-07-20T08:24:26,W015,P00287,SHIP,-31,b1769ca9-2963-41b2-8d7d-7c9dc5793c25
IM00000231,2024-04-28T11:52:27,W007,P00091,ADJUSTMENT,44,86c2e322-d490-44bf-9a80-2a320248234f
IM00000232,2024-02-28T08:20:08,W010,P00497,TRANSFER_IN,26,e0c31350-d86c-4de5-a3c8-7c84ef7893f0
IM00000233,2025-12-06T07:58:13,W002,P00277,TRANSFER_IN,12,b5da3058-1fc3-49dd-b166-51bd13468353
IM00000234,2024-01-15T11:33:50,W007,P00037,SHIP,-27,1e9a6382-69b7-4a59-9451-423e3ea6941d
IM00000235,2025-12-23T12:24:54,W004,P00167,ADJUSTMENT,37,c37adda4-e786-4216-8742-c207e868fc61
IM00000236,2025-09-13T20:14:19,W013,P00140,RECEIPT,21,7d23467b-ff8c-4e68-b80e-6b2d0429f096
IM00000237,2024-03-12T15:08:23,W001,P00438,SHIP,-12,23ce4780-19c0-46c4-ab7f-295a069ff5cf
IM00000238,2025-10-19T20:28:42,W012,P00175,TRANSFER_OUT,-37,6fd613ef-885c-41fd-ae0f-865e3081f950
IM00000239,2025-12-27T04:15:46,W009,P00274,RECEIPT,19,1d7185c4-fb7c-4d42-9d94-f2878cb40c96
IM00000240,2024-02-07T00:16:49,W012,P00319,TRANSFER_OUT,-18,2971ab7e-723b-4efd-ad57-907cb3d8881a
IM00000241,2024-06-12T14:55:26,W015,P00304,RECEIPT,21,14a21202-c568-4819-bd13-f8dbce57852b
IM00000242,2025-05-01T07:22:53,W010,P00322,TRANSFER_OUT,-34,f5de30b7-8f1b-47da-bbff-e6790a3b68ad
IM00000243,2024-03-15T21:03:19,W005,P00464,TRANSFER_OUT,-32,3546c0d4-45e1-4f6d-bf4d-1fd8549cca90
IM00000244,2025-09-29T00:20:17,W014,P00275,TRANSFER_OUT,-40,b3b0e7bb-a0ef-4b92-92c7-5de82e36f48c
IM00000245,2025-12-23T20:51:37,W010,P00128,TRANSFER_OUT,-30,3892c3a7-b6e7-4424-b6ee-c92007d03707
IM00000246,2024-08-17T19:45:02,W011,P00517,TRANSFER_OUT,-49,758a982e-5705-4804-8216-05201e7bfdc8
IM00000247,2024-11-11T17:21:24,W003,P00352,ADJUSTMENT,49,361ecc84-f996-42b3-8e9d-f34df5dcea3f
IM00000248,2025-08-21T15:14:38,W006,P00593,TRANSFER_OUT,-27,0551f583-6f40-454b-9a98-cd1c9c767f3d
IM00000249,2025-12-25T15:09:49,W008,P00403,SHIP,-24,738dcad5-d7c0-499c-a267-4bcda6f7744a
IM00000250,2024-03-18T00:34:38,W004,P00405,RECEIPT,28,dc4a98df-dc02-46db-9fcb-9d3aad931c79
IM00000251,2025-03-01T18:02:18,W001,P00289,RECEIPT,6,4e57cf13-3c19-4cc9-a853-fa9d5039b28a
IM00000252,2025-07-09T14:10:46,W014,P00099,SHIP,-30,8b46ac6c-c0e5-4e30-bae8-c4bd0b836983
IM00000253,2024-02-17T06:10:57,W010,P00349,TRANSFER_IN,19,37716e70-dee7-42c3-a186-8474aa5c7192
IM00000254,2025-05-27T05:36:21,W015,P00496,ADJUSTMENT,14,a3b8bee5-a368-4b12-851b-b9e8e87dda8e
IM00000255,2024-04-23T15:55:53,W007,P00430,RECEIPT,22,b428bf99-2934-4122-9d91-b06daf4d306e
IM00000256,2025-10-27T21:11:26,W014,P00269,ADJUSTMENT,1,868c049f-06e7-4b86-98b5-12786295e2db
IM00000257,2025-01-11T23:30:46,W001,P00358,RECEIPT,36,ec796b43-75f4-4799-a54e-42e307d8a4f0
IM00000258,2024-12-29T10:58:58,W015,P00084,SHIP,-41,55fb1ff4-49ae-48eb-906c-9a76326fffce
IM00000259,2025-12-11T22:18:14,W001,P00488,RECEIPT,12,1593ce6c-823a-40c7-99ee-23d37c1714b9
IM00000260,2024-03-07T17:32:25,W017,P00359,TRANSFER_IN,29,060c8161-476f-4323-a68b-e5a105685ea8
IM00000261,2025-06-17T11:35:18,W017,P00012,RECEIPT,40,6bdca935-4f45-4583-b8e5-ac2c20ef08cc
IM00000262,2024-04-26T07:26:15,W009,P00256,TRANSFER_OUT,-10,c960ffa2-6a81-487a-9d6c-067ddae31495
IM00000263,2024-08-19T10:20:37,W017,P00433,RECEIPT,31,ac6faeef-3ed7-497b-876d-6e42e31dceda
IM00000264,2024-02-09T04:30:19,W002,P00205,SHIP,-39,f7fbb8e1-1475-4c79-a8df-55bae764ce58
IM00000265,2024-09-20T03:33:34,W013,P00593,TRANSFER_IN,32,86e7b062-be1d-4250-a0d8-e6d62a6fd30f
IM00000266,2024-12-22T18:16:40,W005,P00329,TRANSFER_OUT,-36,238766af-fb8e-48bf-bd6c-f989e7efef50
IM00000267,2025-07-22T18:42:08,W015,P00229,TRANSFER_IN,27,29b964b1-c66d-4837-9fc2-9f1e72d81c6f
IM00000268,2025-12-02T22:51:21,W006,P00156,SHIP,-12,016df960-a247-4f44-8458-6b2bc6d617f2
IM00000269,2025-02-25T22:12:28,W010,P00423,TRANSFER_IN,31,f3df0242-9b1a-4cc2-b9c1-25a13f15786c
IM00000270,2024-01-08T23:42:25,W003,P00183,TRANSFER_OUT,-25,0983a7b4-9a14-449c-9083-75a30edb47e8
IM00000271,2026-01-16T11:59:20,W015,P00203,ADJUSTMENT,48,76e1729c-26e8-4d04-bc3a-c10a80e14f7e
IM00000272,2025-04-07T17:40:24,W012,P00048,ADJUSTMENT,38,e5237e33-4b93-4e2d-bd9a-4d1ce539caa4
IM00000273,2024-10-12T07:15:17,W007,P00094,ADJUSTMENT,45,227e3e02-89b1-4b14-bd92-5832de92221c
IM00000274,2024-06-21T02:35:40,W001,P00105,TRANSFER_IN,42,4f2547ec-0f57-4508-808d-acf2291aacc6
IM00000275,2025-03-04T14:03:31,W009,P00212,TRANSFER_OUT,-36,0f883544-c912-4547-8c10-77a53c305cb9
IM00000276,2025-08-15T22:40:22,W009,P00524,RECEIPT,32,c39f6999-c18e-4807-bae9-ceb09df301a6
IM00000277,2025-07-23T17:29:07,W001,P00481,TRANSFER_OUT,-38,1c211186-e68a-4cc2-be24-6471a0fb0de5
IM00000278,2025-03-11T14:25:12,W007,P00344,TRANSFER_IN,20,8b303da7-543b-4649-afb2-1c43bd76971c
IM00000279,2024-03-29T18:30:11,W010,P00143,SHIP,-5,b827b8af-efe1-4a42-84da-607d81004c3d
IM00000280,2025-07-27T02:42:10,W006,P00407,TRANSFER_OUT,-29,f4d5701f-9d4f-413e-a9d0-36609338b802
IM00000281,2024-02-10T01:39:32,W015,P00495,TRANSFER_OUT,-37,85195f2a-2252-40b5-964c-50d11a0359cc
IM00000282,2025-08-07T07:05:48,W001,P00357,TRANSFER_OUT,-2,160f8c6c-4a66-4326-8ff9-c65a1a44dbae
IM00000283,2024-04-07T23:57:35,W013,P00229,SHIP,-46,7ec651ca-e297-43bb-a052-992dd72e8558
IM00000284,2026-01-22T20:53:58,W002,P00538,TRANSFER_OUT,-41,0d8039a1-a6cf-4c29-b84e-d99f1adc0461
IM00000285,2024-06-24T06:51:42,W007,P00533,TRANSFER_IN,48,d551107a-8ec7-4d6f-a098-872531936ef5
IM00000286,2024-04-13T21:34:39,W012,P00263,TRANSFER_OUT,-24,94af3197-0a94-49fa-ad9a-4d32b718e3d6
IM00000287,2025-01-05T13:20:38,W003,P00166,ADJUSTMENT,45,316dd09d-ffad-471a-a5e6-ee12f53b36a2
IM00000288,2024-06-11T07:28:49,W017,P00180,ADJUSTMENT,4,78156f43-e6b4-459e-82b0-f60810406051
IM00000289,2024-03-24T19:15:32,W016,P00179,TRANSFER_OUT,-45,da8ed6dc-93b5-41ba-bfc2-2171532b0702
IM00000290,2025-05-02T14:39:53,W003,P00411,ADJUSTMENT,33,85f962ea-0d9e-4f2e-a3eb-c6fdda1d01a4
IM00000291,2025-03-24T06:07:02,W002,P00176,TRANSFER_IN,13,22acbb77-bf1d-4e64-9473-9dfaa34d0305
IM00000292,2025-11-30T15:56:44,W001,P00536,ADJUSTMENT,45,184603d3-4e77-4acf-9750-d618b8721d7d
IM00000293,2024-11-05T21:44:23,W004,P00185,TRANSFER_IN,22,c22bccbe-af95-4b2f-ac62-7d72984959fe
IM00000294,2024-01-13T19:16:10,W012,P00417,SHIP,-22,717754b6-67de-4f4c-8341-7881add35b0b
IM00000295,2026-01-14T21:25:11,W002,P00206,SHIP,-1,bb44f205-cd79-4ee3-90d1-4b27bc10abcf
IM00000296,2024-10-17T03:37:37,W008,P00478,TRANSFER_IN,43,61d528f2-3d02-47cb-912b-3cec7e365693
IM00000297,2025-12-10T13:10:40,W002,P00199,TRANSFER_OUT,-34,5797be79-fd03-4139-9168-bda920a171eb
IM00000298,2025-04-08T18:35:34,W006,P00425,TRANSFER_OUT,-29,f8087306-2bc6-48c3-b94a-4d239fe7e193
IM00000299,2024-07-06T13:08:53,W001,P00107,ADJUSTMENT,27,8729acad-5d98-4661-ad4e-d0034e7bcc0e
IM00000300,2024-09-07T04:31:37,W005,P00473,TRANSFER_OUT,-45,a355293e-cd70-4030-b34b-90edabaafdfe
IM00000301,2025-03-15T15:57:59,W004,P00204,TRANSFER_IN,6,f7f33881-67bc-4056-b168-bda26f34490e
IM00000302,2025-06-10T20:14:55,W007,P00574,TRANSFER_IN,38,9d96ba21-b2e7-47e6-9f45-8660d6a52fd6
IM00000303,2024-06-23T14:12:42,W006,P00378,SHIP,-23,861e9580-a42b-40c5-aa42-fcdd5791d844
IM00000304,2024-05-15T16:12:58,W006,P00471,TRANSFER_OUT,-46,070dfbb8-0035-43d2-9313-e4bd310f0a40
IM00000305,2024-10-22T19:54:07,W005,P00064,RECEIPT,44,46eb6fa7-f629-460f-8fd0-23dff8325d66
IM00000306,2024-12-21T16:58:11,W009,P00168,TRANSFER_OUT,-2,9b4bc6f0-ba65-4e38-b785-224a62acfbd9
IM00000307,2025-08-21T04:56:32,W006,P00156,TRANSFER_OUT,-14,ac9c15fa-ba17-47eb-ab79-7764df3c1d37
IM00000308,2024-01-08T11:47:29,W004,P00303,TRANSFER_OUT,-6,c465d917-c6d2-4540-a250-7c32d18bae71
IM00000309,2024-06-26T08:35:47,W004,P00026,TRANSFER_OUT,-49,f4aeb938-f154-46a8-bd83-4b0253cb7eb9
IM00000310,2024-07-21T20:00:23,W003,P00562,TRANSFER_OUT,-4,0e21b565-7b2d-493f-a642-c7331507ca12
IM00000311,2025-02-05T14:54:38,W004,P00256,TRANSFER_OUT,-48,5a0e01ae-ebb6-43c7-8ea1-7a701df5d380
IM00000312,2025-05-19T18:53:51,W008,P00222,ADJUSTMENT,19,c0efe0e7-3c71-418a-b9fc-05097950f5f6
IM00000313,2024-12-04T21:11:20,W013,P00001,TRANSFER_OUT,-29,c6bf3808-f448-4ff2-8e9d-a940454e53ff
IM00000314,2025-09-11T13:11:11,W011,P00335,ADJUSTMENT,40,acf7557d-6f76-48b5-a2d6-a4825e95d5f9
IM00000315,2025-01-31T15:47:00,W009,P00402,RECEIPT,47,ebb891fe-81c8-40db-ab88-b12201465327
IM00000316,2024-06-13T19:20:46,W002,P00022,TRANSFER_OUT,-19,85c05234-4439-46e7-933e-a8bed4dc526a
IM00000317,2024-12-29T16:28:42,W011,P00595,TRANSFER_OUT,-13,906a6d54-bb11-47dc-bd76-a1cda578375f
IM00000318,2025-12-05T08:06:04,W006,P00206,SHIP,-34,116decc1-6653-441b-b452-443a8222cf81
IM00000319,2026-02-20T23:23:49,W014,P00139,TRANSFER_OUT,-27,fbf446d2-2144-4a75-b58c-4ea15095cf93
IM00000320,2025-12-24T21:12:15,W010,P00220,TRANSFER_IN,19,c17fb50c-723e-446b-82ba-a40f9bbd201a
IM00000321,2025-10-21T02:00:49,W003,P00139,TRANSFER_OUT,-29,c0270fa5-eef7-4963-881c-a8bfb99cc924
IM00000322,2024-11-05T01:43:38,W014,P00094,TRANSFER_IN,21,44e1a95d-93c6-43ec-94f0-286cc6f3aec8
IM00000323,2025-09-07T06:57:11,W006,P00379,ADJUSTMENT,25,8f454ebb-4f3f-45bc-bc02-b9692913c976
IM00000324,2025-12-05T01:06:43,W007,P00358,TRANSFER_IN,16,8c06dbdb-4d6c-45a5-b17c-3e3353a0f8e6
IM00000325,2026-01-08T01:10:57,W006,P00287,SHIP,-11,25404586-9266-4355-9e8e-caf4f042f990
IM00000326,2025-08-01T21:44:44,W010,P00125,RECEIPT,41,986eadb9-7ab0-4db9-bb13-ef9e96b59c6d
IM00000327,2025-05-08T08:20:44,W008,P00152,TRANSFER_OUT,-47,f7c5469d-369d-4b32-ac0b-14c14111dbf3
IM00000328,2024-07-23T12:33:11,W014,P00275,SHIP,-17,c2a2511f-ee12-4389-b1ad-c54ac4968453
IM00000329,2025-09-22T08:11:35,W012,P00516,TRANSFER_IN,44,8d28e6ab-51f9-485b-84a2-a876c4d3ce53
IM00000330,2024-08-21T04:46:12,W015,P00105,TRANSFER_IN,41,96b5bd2e-9da9-4781-bb28-9bf9aeed599a
IM00000331,2025-11-12T04:55:51,W005,P00059,TRANSFER_IN,18,ad49f21f-c6e9-4fb4-b054-20f661433610
IM00000332,2026-01-24T22:26:24,W002,P00547,TRANSFER_OUT,-34,7ffdd147-ae8e-4375-996b-71bb9fccdfef
IM00000333,2025-07-02T07:10:53,W010,P00202,ADJUSTMENT,41,e52636a8-9130-412c-9b3e-57db66435dde
IM00000334,2024-02-13T12:25:53,W011,P00163,TRANSFER_OUT,-9,168c696e-e6b7-49d5-87f2-5339ed49f4e4
IM00000335,2025-08-08T04:11:45,W005,P00252,TRANSFER_OUT,-26,1057bae0-4abe-4d4c-9c8f-427fa9358ed8
IM00000336,2024-01-31T19:33:49,W007,P00035,TRANSFER_OUT,-26,cd29fae7-aed7-4a05-a43f-097a1a2b1833
IM00000337,2025-12-30T06:47:46,W015,P00038,TRANSFER_IN,5,bf966408-1ca7-4436-a729-98657f1ad1b3
IM00000338,2024-03-06T00:12:56,W016,P00249,ADJUSTMENT,36,20b163a1-7540-495e-a86c-33b3e247114b
IM00000339,2025-06-19T15:13:21,W011,P00557,TRANSFER_OUT,-11,39aa471f-edf4-499d-b1c2-2540eeb917b6
IM00000340,2024-09-06T15:50:48,W007,P00513,RECEIPT,24,0f166d81-1b87-45c0-90c1-416daf25c142
IM00000341,2026-01-19T05:23:49,W007,P00077,SHIP,-45,1efec2c7-2142-416d-ad73-0f973f47b226
IM00000342,2025-12-25T01:31:29,W006,P00345,TRANSFER_OUT,-9,4a01e1fb-354f-4c6c-b803-67d77bdc659d
IM00000343,2025-01-27T00:56:30,W013,P00449,ADJUSTMENT,15,4e2fb892-1628-4ea0-987a-e74b7d8c6154
IM00000344,2024-09-02T04:01:25,W013,P00579,SHIP,-43,50ea4a8c-7e03-4a3d-9e52-75d1ecfc7631
IM00000345,2024-09-11T17:09:50,W016,P00354,SHIP,-36,0f5914cd-1646-475d-9d2d-18d03dd04345
IM00000346,2025-12-08T06:15:35,W014,P00054,TRANSFER_IN,34,4a72d709-8156-4636-a47a-b36617697bf9
IM00000347,2024-04-27T20:26:08,W016,P00175,TRANSFER_IN,19,fe33e329-fe5a-47e5-bb92-f9f7304ebffe
IM00000348,2025-04-15T18:32:33,W003,P00352,ADJUSTMENT,34,3d3e64a0-71ff-4acd-80a6-86326176e8c4
IM00000349,2024-09-22T18:50:39,W006,P00588,TRANSFER_IN,24,36d50503-fcac-4d0f-98b2-dce90f25af48
IM00000350,2025-04-25T22:05:50,W010,P00024,TRANSFER_IN,14,8e9b52e0-961f-436c-9925-1c4d06334d80
IM00000351,2025-04-08T00:42:57,W001,P00353,TRANSFER_OUT,-44,2d6f5d22-4841-4723-bf77-24eba526ecb3
IM00000352,2024-05-08T18:41:07,W015,P00579,TRANSFER_IN,1,a2b8735c-7831-4a4c-94a1-b7b9d2dd3c44
IM00000353,2024-02-06T05:24:40,W005,P00382,RECEIPT,47,52e50b49-4e01-4224-a6eb-7d6fef8ee9ba
IM00000354,2024-03-28T20:28:36,W005,P00045,RECEIPT,23,de864c21-a15f-4302-b14d-769f6017143b
IM00000355,2025-10-21T18:46:35,W009,P00179,TRANSFER_OUT,-35,cb492ca3-0b02-48c0-a8d4-edeaf0671f53
IM00000356,2024-08-15T16:53:48,W015,P00077,RECEIPT,2,e4a27f40-ed43-484a-a4f6-b60a8614bf02
IM00000357,2025-12-17T03:58:00,W010,P00106,RECEIPT,39,821dbde8-e384-4c88-99c8-f6d54c49d69a
IM00000358,2024-01-07T23:45:07,W010,P00303,TRANSFER_OUT,-21,89a4bd25-e105-41f6-ab6b-0453f66b676e
IM00000359,2025-04-15T11:49:43,W014,P00106,TRANSFER_IN,13,bc336209-8a0d-4b9c-9601-40203d9f362d
IM00000360,2025-12-09T16:15:58,W001,P00210,TRANSFER_OUT,-44,885063ca-2b5f-4837-800b-65ad8403e231
IM00000361,2025-01-01T05:40:34,W010,P00133,TRANSFER_IN,26,e767bbb2-c58f-40d2-ab49-985271159371
IM00000362,2024-05-12T15:50:45,W007,P00340,SHIP,-26,fd0c09a5-0c2d-46a5-b400-2683a6be310d
IM00000363,2025-11-12T15:06:49,W010,P00364,ADJUSTMENT,8,35d12ce4-c3a2-4bf2-b1e3-c0880858bcce
IM00000364,2024-02-19T03:30:56,W015,P00254,SHIP,-43,cf96b101-8faa-4434-9dc2-0220c7ab9664
IM00000365,2024-02-03T03:14:04,W012,P00047,RECEIPT,10,43d01968-229a-4808-8e4f-11b7d57f3a28
IM00000366,2024-10-04T00:00:56,W005,P00181,TRANSFER_OUT,-46,c1f7ed98-2481-4f50-9afd-d2ef9e164ace
IM00000367,2025-02-27T16:39:01,W014,P00502,RECEIPT,6,4d739709-21d9-4e8b-9c89-cc426afd5e19
IM00000368,2024-05-30T06:36:30,W012,P00121,TRANSFER_IN,37,0cb95b8d-8388-4f62-8804-a116204a19f7
IM00000369,2026-02-03T02:51:50,W003,P00401,SHIP,-37,8addfb18-68f8-4ad4-9e10-7c23e089e870
IM00000370,2024-10-01T02:42:02,W009,P00239,TRANSFER_OUT,-42,1bff956b-30b7-478b-8530-3a301c61bb06
IM00000371,2026-02-26T03:35:01,W008,P00231,TRANSFER_IN,26,5733e76d-b05f-4b64-a370-0c20d8eff92d
IM00000372,2025-01-30T00:15:26,W016,P00082,RECEIPT,27,30b95f3a-2f27-4d8c-8d3a-8fb5e6b98492
IM00000373,2025-09-10T04:41:19,W017,P00513,ADJUSTMENT,17,e1fa4444-be78-4412-bbb0-94539f5cd794
IM00000374,2026-02-17T10:53:47,W001,P00036,TRANSFER_IN,17,d0eed365-79c5-4bf3-a57c-3579464f8680
IM00000375,2025-08-21T04:35:17,W017,P00248,SHIP,-45,b8aedb00-d7ac-4531-949a-bbffff388c9a
IM00000376,2025-12-28T16:57:09,W001,P00305,TRANSFER_OUT,-45,f53bf113-8113-473a-a6d9-983b34cb34fd
IM00000377,2024-11-02T21:21:33,W002,P00527,ADJUSTMENT,43,fab2fc2d-e755-4d43-9f1f-fef5b579f1ff
IM00000378,2026-01-07T19:10:37,W002,P00046,SHIP,-34,f9a45f43-6df9-4024-b3d2-a9fb3216b191
IM00000379,2025-06-13T20:19:58,W003,P00400,SHIP,-32,cfad531a-3531-4923-a788-26c88fdfc26c
IM00000380,2025-08-27T18:16:37,W016,P00257,TRANSFER_IN,24,006fd1cb-c4dc-4f19-b867-36dfd60ad0c6
IM00000381,2024-07-21T18:32:28,W007,P00362,ADJUSTMENT,45,246bdbfc-a37a-4ac8-a0ba-133a3c804cbd
IM00000382,2024-07-31T02:24:42,W015,P00104,SHIP,-25,881bf644-2e04-4d67-8c69-9b72ec20d913
IM00000383,2024-09-14T22:02:26,W016,P00191,ADJUSTMENT,25,18a0cb2e-bc98-481f-8d3c-77f67b4e3610
IM00000384,2025-01-19T22:42:16,W005,P00043,ADJUSTMENT,9,6189455a-77fb-4b68-b43b-098b5d31ed6c
IM00000385,2025-12-28T02:59:44,W007,P00182,RECEIPT,11,a6aef9f8-f2f1-491b-afb7-38023697fefc
IM00000386,2025-06-21T19:53:45,W013,P00207,RECEIPT,39,7073ffda-920e-4418-9d25-4350a2e1b3ce
IM00000387,2025-03-23T21:41:14,W003,P00351,SHIP,-48,0a947172-c710-4c8e-8685-7d474316bf3f
IM00000388,2025-03-29T06:53:05,W016,P00091,TRANSFER_OUT,-46,33b7d7b0-2eaa-4f57-b137-67755372cacd
IM00000389,2025-10-22T00:09:27,W004,P00488,TRANSFER_OUT,-35,cb8f5677-97db-4c59-955b-669f6dece621
IM00000390,2024-05-15T10:30:11,W002,P00525,TRANSFER_OUT,-27,561985cd-f6f2-494f-b07e-e4656ed97cfe
IM00000391,2025-12-08T11:49:14,W014,P00262,SHIP,-5,fab3d2be-d1cf-4283-9d2c-e241ae11b023
IM00000392,2025-08-21T22:32:10,W015,P00341,ADJUSTMENT,29,8bd4de78-dd08-49ee-8538-f6a83c51115f
IM00000393,2024-07-19T13:34:14,W011,P00340,RECEIPT,1,d1665c94-8897-45b8-a422-2de2ecb61e93
IM00000394,2025-03-17T08:06:09,W001,P00207,RECEIPT,5,a7e48e77-9bbb-4d8e-b6f9-9fd4993ef907
IM00000395,2025-11-24T18:46:10,W011,P00008,RECEIPT,23,324c4bfd-6915-4484-8c74-9ed43571e3cc
IM00000396,2026-01-12T22:21:12,W016,P00278,RECEIPT,42,c2db2ce2-e9e5-4e54-ba9a-7cf60a44433c
IM00000397,2024-10-08T15:56:50,W014,P00383,RECEIPT,13,639838c0-2087-4570-b8fe-9c36a795d2b7
IM00000398,2025-12-14T20:08:02,W004,P00457,SHIP,-15,cf5abfee-b034-4adc-a96a-bc6910d81077
IM00000399,2025-01-21T09:49:57,W006,P00173,SHIP,-46,943544fa-e439-4df7-a42f-0737d9f5ef6f
IM00000400,2025-06-20T03:21:51,W011,P00117,RECEIPT,6,17ef9a05-6c90-4056-8450-d6e3a408cdf2
IM00000401,2025-06-27T15:00:25,W014,P00143,RECEIPT,25,b51a89dc-97ee-4805-94e7-e90a416ec9da
IM00000402,2024-11-08T01:34:10,W014,P00134,TRANSFER_OUT,-34,3b209e06-de3d-4332-a560-a17f2b875ee8
IM00000403,2025-05-09T22:10:15,W014,P00596,RECEIPT,28,feefa846-9802-469d-b77a-3856d7ebaa3e
IM00000404,2024-09-08T18:43:23,W009,P00593,SHIP,-7,48f2119e-5659-43d1-87bc-9a11f690dbea
IM00000405,2024-09-16T00:56:19,W012,P00578,SHIP,-13,0ee684bf-9585-4815-960c-e4070897b5dd
IM00000406,2025-01-15T15:39:27,W009,P00348,RECEIPT,47,8ea948ad-ba7b-408e-b351-a2dd6152dabc
IM00000407,2025-12-10T06:59:30,W007,P00252,SHIP,-12,93252c42-45e4-4ab5-af42-7d1cac0b2c4b
IM00000408,2025-08-24T08:26:44,W002,P00034,SHIP,-33,59678721-6d4b-4735-8fbe-74d131f79ec1
IM00000409,2024-04-19T16:30:35,W016,P00321,RECEIPT,15,7c3bec16-8221-43ac-9f39-40fa24d5e0ee
IM00000410,2024-07-06T04:55:32,W008,P00502,TRANSFER_OUT,-34,5296d805-fcde-4e4b-b6a5-45e9b6bd8cad
IM00000411,2025-09-26T11:26:38,W017,P00189,SHIP,-19,6ccd0d8f-92de-42be-80ae-3f09aa2a0ecb
IM00000412,2024-04-25T06:14:17,W014,P00168,SHIP,-37,c106688c-6602-486f-b101-73d6b504b8bd
IM00000413,2025-03-05T11:50:16,W010,P00527,ADJUSTMENT,37,f2db75d4-599b-4d60-a315-22e414682ebc
IM00000414,2025-05-03T03:10:32,W007,P00041,SHIP,-17,bdd79d5f-d08d-49c0-81d9-815f925a6f0e
IM00000415,2024-12-16T10:07:18,W012,P00038,SHIP,-12,7cdaa04c-8d48-4cd3-870f-35598b247694
IM00000416,2025-12-12T02:05:22,W006,P00419,ADJUSTMENT,32,210e8380-dcf2-4781-b136-302e92aeb7ca
IM00000417,2024-12-18T20:08:52,W012,P00481,SHIP,-6,87f5169f-58ee-4e84-a326-80c92544b0b4
IM00000418,2024-01-17T03:13:20,W004,P00142,RECEIPT,33,b7823e45-8106-4d1e-9104-9554e6211752
IM00000419,2025-05-04T06:43:08,W012,P00439,TRANSFER_IN,13,fa6d6e8a-04ae-4837-91bf-eb264288c8ad
IM00000420,2024-02-26T17:04:02,W009,P00227,RECEIPT,27,9e8cdcae-7bd1-482b-a78b-df4a5037067b
IM00000421,2024-03-11T10:54:26,W002,P00580,SHIP,-26,8ecf1a18-1ab6-4d2d-8e4c-822f663396e5
IM00000422,2026-02-21T23:37:59,W009,P00346,SHIP,-48,94c1891e-bd5f-4525-99f8-d8fec7bd6c22
IM00000423,2024-10-12T13:48:17,W017,P00416,SHIP,-13,584f7056-2fcb-41f1-8e03-456fc1506cba
IM00000424,2025-10-28T15:48:43,W014,P00172,ADJUSTMENT,23,57f0f78d-9a34-47cc-a1c0-bd6eee3d1df8
IM00000425,2024-02-09T01:55:04,W006,P00547,SHIP,-2,54aea79f-3df1-45c5-a101-4e8b37ca6f4d
IM00000426,2026-02-06T10:16:20,W011,P00139,TRANSFER_OUT,-46,7d4a456f-8216-4b89-9771-ad3356a1be0e
IM00000427,2025-07-01T14:44:47,W008,P00544,ADJUSTMENT,46,37a496c3-8f94-4ee3-a8b6-2e545c018737
IM00000428,2024-08-30T17:00:06,W013,P00546,RECEIPT,25,c4db3f9f-a6f1-4129-a99b-6678a66110d9
IM00000429,2024-01-17T20:38:22,W002,P00338,TRANSFER_IN,3,2fde5dbd-95bc-4d3c-b76e-de6bc926d899
IM00000430,2024-11-27T03:29:27,W005,P00536,RECEIPT,14,ba6add13-adfe-415e-97d9-851d956f9885
IM00000431,2025-04-04T04:58:01,W010,P00320,ADJUSTMENT,42,f23d2836-b3cc-4c37-8723-a242e34c36e5
IM00000432,2024-12-15T02:08:02,W009,P00417,ADJUSTMENT,45,fbcd1458-9e29-46d7-8d57-abf478098517
IM00000433,2025-08-03T17:08:49,W008,P00510,TRANSFER_OUT,-14,87ef4473-52c5-4762-8ee6-ee77f2e5fcc8
